name,team,gp,toi,g,a,firsta,points,shots,ifenwick,icorsi,shpct,g_60,a_60,firsta_60,points_60,shots_60,ifenwick_60,icorsi_60,igp,iap,ipp
"SHARP, PATRICK",Dallas,484,6743:16,103,137,82,240,1185,1581,2010,8.69,0.92,1.22,0.73,2.14,10.54,14.07,17.88,30.4,40.4,70.8
"HOFFMAN, MIKE",Ottawa,186,2304:30,41,41,27,82,367,492,685,11.17,1.07,1.07,0.70,2.13,9.56,12.81,17.83,38.7,38.7,77.4
"PARSE, SCOTT",Los Angeles,73,760:09,11,16,10,27,87,111,138,12.64,0.87,1.26,0.79,2.13,6.87,8.76,10.89,28.2,41.0,69.2
"TOFFOLI, TYLER",Los Angeles,230,2732:36,44,53,31,97,440,635,836,10.00,0.97,1.16,0.68,2.13,9.66,13.94,18.36,31.2,37.6,68.8
"KREJCI, DAVID",Boston,479,6905:24,78,167,108,245,669,910,1153,11.66,0.68,1.45,0.94,2.13,5.81,7.91,10.02,23.6,50.5,74.0
"STONE, MARK",Ottawa,178,2374:33,33,51,30,84,244,353,443,13.52,0.83,1.29,0.76,2.12,6.17,8.92,11.19,30.0,46.4,76.4
"OVECHKIN, ALEX",Washington,514,7810:29,147,129,85,276,1486,2111,3058,9.89,1.13,0.99,0.65,2.12,11.42,16.22,23.49,40.5,35.5,76.0
"DUCHENE, MATT",Colorado,495,7057:00,104,144,88,248,930,1274,1598,11.18,0.88,1.22,0.75,2.11,7.91,10.83,13.59,32.9,45.6,78.5
"HUDLER, JIRI",Florida,421,5521:56,76,118,74,194,467,660,819,16.27,0.83,1.28,0.80,2.11,5.07,7.17,8.90,29.1,45.2,74.3
"KESSEL, PHIL",Pittsburgh,528,7887:31,135,142,95,277,1361,1823,2432,9.92,1.03,1.08,0.72,2.11,10.35,13.87,18.50,37.1,39.0,76.1
"HAYES, KEVIN",NY Rangers,158,1851:22,25,40,31,65,205,282,364,12.20,0.81,1.30,1.00,2.11,6.64,9.14,11.80,30.1,48.2,78.3
"BERGERON, PATRICE",Boston,517,6808:56,100,139,83,239,1047,1433,1813,9.55,0.88,1.22,0.73,2.11,9.23,12.63,15.98,31.3,43.6,74.9
"MOSER, SIMON",Nashville,6,57:04,1,1,1,2,7,9,11,14.29,1.05,1.05,1.05,2.10,7.36,9.46,11.57,50.0,50.0,100.0
"JOHNSON, TYLER",Tampa Bay,242,3088:17,44,64,42,108,429,575,729,10.26,0.85,1.24,0.82,2.10,8.33,11.17,14.16,27.7,40.3,67.9
"DANO, MARKO",Winnipeg,69,830:15,13,16,8,29,132,168,208,9.85,0.94,1.16,0.58,2.10,9.54,12.14,15.03,37.1,45.7,82.9
"JAGR, JAROMIR",Florida,356,4965:42,62,111,65,173,576,811,1030,10.76,0.75,1.34,0.79,2.09,6.96,9.80,12.45,26.1,46.6,72.7
"GABORIK, MARIAN",Los Angeles,431,6040:25,105,105,71,210,936,1230,1510,11.22,1.04,1.04,0.71,2.09,9.30,12.22,15.00,37.6,37.6,75.3
"WHEELER, BLAKE",Winnipeg,534,7338:22,102,153,107,255,1080,1497,1863,9.44,0.83,1.25,0.87,2.08,8.83,12.24,15.23,30.1,45.1,75.2
"PANARIN, ARTEMI",Chicago,80,1180:12,18,23,11,41,144,189,253,12.50,0.92,1.17,0.56,2.08,7.32,9.61,12.86,33.3,42.6,75.9
"NEAL, JAMES",Nashville,484,6816:16,124,112,65,236,1118,1536,2071,11.09,1.09,0.99,0.57,2.08,9.84,13.52,18.23,36.3,32.7,69.0
"MERCIER, JUSTIN",Colorado,9,57:53,1,1,0,2,5,5,7,20.00,1.04,1.04,0.00,2.07,5.18,5.18,7.26,50.0,50.0,100.0
"KOPITAR, ANZE",Los Angeles,528,7703:55,99,167,100,266,896,1248,1579,11.05,0.77,1.30,0.78,2.07,6.98,9.72,12.30,27.7,46.6,74.3
"LUCIC, MILAN",Los Angeles,498,6989:47,100,141,84,241,716,1065,1424,13.97,0.86,1.21,0.72,2.07,6.15,9.14,12.22,28.8,40.6,69.5
"KUNITZ, CHRIS",Pittsburgh,478,6532:24,99,126,73,225,829,1148,1495,11.94,0.91,1.16,0.67,2.07,7.61,10.54,13.73,27.2,34.6,61.8
"PACIORETTY, MAX",Montreal,447,5983:43,104,102,58,206,1134,1558,1988,9.17,1.04,1.02,0.58,2.07,11.37,15.62,19.93,38.5,37.8,76.3
"MARCHAND, BRAD",Boston,454,5956:45,91,113,71,204,811,1061,1340,11.22,0.92,1.14,0.72,2.05,8.17,10.69,13.50,31.7,39.4,71.1
"TAVARES, JOHN",NY Islanders,509,7726:55,121,143,105,264,1051,1421,1850,11.51,0.94,1.11,0.82,2.05,8.16,11.03,14.37,34.4,40.6,75.0
"ARTYUKHIN, EVGENY",Winnipeg,54,468:28,9,7,3,16,39,64,79,23.08,1.15,0.90,0.38,2.05,5.00,8.20,10.12,52.9,41.2,94.1
"RYAN, BOBBY",Ottawa,520,7325:36,116,134,88,250,1047,1440,1840,11.08,0.95,1.10,0.72,2.05,8.58,11.79,15.07,33.2,38.4,71.6
"BACKSTROM, NICKLAS",Washington,487,7033:40,80,159,88,239,743,1051,1313,10.77,0.68,1.36,0.75,2.04,6.34,8.97,11.20,24.8,49.2,74.0
"PROSPAL, VACLAV",Columbus,234,3244:19,39,71,43,110,346,452,589,11.27,0.72,1.31,0.80,2.03,6.40,8.36,10.89,26.0,47.3,73.3
"PERREAULT, MATHIEU",Winnipeg,360,4103:58,53,86,53,139,415,575,773,12.77,0.77,1.26,0.77,2.03,6.07,8.41,11.30,27.6,44.8,72.4
"RYCHEL, KERBY",Columbus,37,354:22,2,10,9,12,36,50,65,5.56,0.34,1.69,1.52,2.03,6.10,8.47,11.01,12.5,62.5,75.0
"SAAD, BRANDON",Columbus,286,3781:05,59,69,46,128,557,725,906,10.59,0.94,1.09,0.73,2.03,8.84,11.50,14.38,31.9,37.3,69.2
"GAUDREAU, JOHNNY",Calgary,160,2314:44,32,46,27,78,251,340,444,12.75,0.83,1.19,0.70,2.02,6.51,8.81,11.51,28.8,41.4,70.3
"SCHWARTZ, JADEN",St. Louis,240,3146:14,44,62,40,106,372,481,617,11.83,0.84,1.18,0.76,2.02,7.09,9.17,11.77,32.1,45.3,77.4
"DATSYUK, PAVEL",Detroit,427,6299:03,75,137,80,212,741,1029,1376,10.12,0.71,1.30,0.76,2.02,7.06,9.80,13.11,26.8,48.9,75.7
"STEEN, ALEXANDER",St. Louis,432,5913:29,95,104,64,199,845,1195,1560,11.24,0.96,1.06,0.65,2.02,8.57,12.12,15.83,35.6,39.0,74.5
"KUCHEROV, NIKITA",Tampa Bay,211,2651:24,44,45,30,89,366,513,667,12.02,1.00,1.02,0.68,2.01,8.28,11.61,15.09,32.6,33.3,65.9
"GALLAGHER, BRENDAN",Montreal,260,3338:53,51,61,35,112,593,775,1081,8.60,0.92,1.10,0.63,2.01,10.66,13.93,19.43,31.1,37.2,68.3
"LARKIN, DYLAN",Detroit,80,1074:08,18,18,12,36,170,230,302,10.59,1.01,1.01,0.67,2.01,9.50,12.85,16.87,38.3,38.3,76.6
"HOSSA, MARIAN",Chicago,461,6308:48,83,128,74,211,1017,1301,1737,8.16,0.79,1.22,0.70,2.01,9.67,12.37,16.52,29.1,44.9,74.0
"VORACEK, JAKUB",Philadelphia,524,6795:50,79,148,92,227,848,1116,1496,9.32,0.70,1.31,0.81,2.00,7.49,9.85,13.21,25.3,47.4,72.8
"POULIOT, BENOIT",Edmonton,433,5033:20,73,95,53,168,618,849,1016,11.81,0.87,1.13,0.63,2.00,7.37,10.12,12.11,31.3,40.8,72.1
"STEPAN, DEREK",NY Rangers,434,5800:32,71,122,84,193,722,989,1262,9.83,0.73,1.26,0.87,2.00,7.47,10.23,13.05,26.8,46.0,72.8
"HUSELIUS, KRISTIAN",Columbus,115,1567:56,22,30,22,52,177,242,324,12.43,0.84,1.15,0.84,1.99,6.77,9.26,12.40,34.9,47.6,82.5
"KUZNETSOV, EVGENY",Washington,179,2266:26,17,58,41,75,250,341,426,6.80,0.45,1.54,1.09,1.99,6.62,9.03,11.28,16.0,54.7,70.8
"ERIKSSON, LOUI",Boston,514,7162:20,86,151,80,237,770,1044,1260,11.17,0.72,1.26,0.67,1.99,6.45,8.75,10.56,27.7,48.6,76.2
"CARTER, JEFF",Los Angeles,488,6443:58,104,109,59,213,1150,1646,2100,9.04,0.97,1.01,0.55,1.98,10.71,15.33,19.55,36.5,38.2,74.7
"TROCHECK, VINCENT",Florida,146,1908:27,27,36,26,63,228,321,399,11.84,0.85,1.13,0.82,1.98,7.17,10.09,12.54,31.4,41.9,73.3
"ZUCCARELLO, MATS",NY Rangers,303,4059:22,55,79,55,134,448,609,781,12.28,0.81,1.17,0.81,1.98,6.62,9.00,11.54,28.6,41.1,69.8
"HORNQVIST, PATRIC",Pittsburgh,481,6236:36,92,113,64,205,1208,1552,1892,7.62,0.89,1.09,0.62,1.97,11.62,14.93,18.20,31.6,38.8,70.4
"GIROUX, CLAUDE",Philadelphia,530,7336:16,85,156,102,241,918,1237,1664,9.26,0.70,1.28,0.83,1.97,7.51,10.12,13.61,26.4,48.4,74.8
"PAVELSKI, JOE",San Jose,517,7219:28,121,116,75,237,1053,1479,1872,11.49,1.01,0.96,0.62,1.97,8.75,12.29,15.56,37.2,35.7,72.9
"DUCLAIR, ANTHONY",Arizona,99,1100:22,13,23,15,36,84,124,156,15.48,0.71,1.25,0.82,1.96,4.58,6.76,8.51,24.5,43.4,67.9
"POMINVILLE, JASON",Minnesota,523,6912:31,97,129,79,226,1036,1361,1700,9.36,0.84,1.12,0.69,1.96,8.99,11.81,14.76,31.7,42.2,73.9
"THOMAS, BILL",Florida,30,244:56,5,3,1,8,41,55,62,12.20,1.22,0.73,0.24,1.96,10.04,13.47,15.19,62.5,37.5,100.0
"TANGUAY, ALEX",Arizona,428,5664:03,67,118,76,185,378,524,662,17.72,0.71,1.25,0.81,1.96,4.00,5.55,7.01,25.5,44.9,70.3
"MACDERMID, LANE",Calgary,21,122:42,2,2,1,4,11,13,14,18.18,0.98,0.98,0.49,1.96,5.38,6.36,6.85,40.0,40.0,80.0
"SYKORA, PETR",New Jersey,96,1257:55,19,22,11,41,150,214,282,12.67,0.91,1.05,0.52,1.96,7.15,10.21,13.45,35.8,41.5,77.4
"IGINLA, JAROME",Colorado,532,7830:44,120,135,89,255,1024,1374,1841,11.72,0.92,1.03,0.68,1.95,7.85,10.53,14.11,34.7,39.0,73.7
"DROUIN, JONATHAN",Tampa Bay,91,1014:28,5,28,18,33,85,127,180,5.88,0.30,1.66,1.06,1.95,5.03,7.51,10.65,11.1,62.2,73.3
"STILLMAN, CORY",Carolina,123,1629:56,21,32,21,53,180,271,352,11.67,0.77,1.18,0.77,1.95,6.63,9.98,12.96,28.4,43.2,71.6
"GALCHENYUK, ALEX",Montreal,275,3417:47,51,60,41,111,417,568,735,12.23,0.90,1.05,0.72,1.95,7.32,9.97,12.90,33.1,39.0,72.1
"WHITNEY, RAY",Dallas,338,4440:11,50,94,71,144,460,635,824,10.87,0.68,1.27,0.96,1.95,6.22,8.58,11.13,25.9,48.7,74.6
"MCDONALD, ANDY",St. Louis,199,2682:43,39,48,26,87,377,495,601,10.34,0.87,1.07,0.58,1.95,8.43,11.07,13.44,31.7,39.0,70.7
"RIBEIRO, MIKE",Nashville,513,7247:34,68,167,103,235,614,822,1033,11.07,0.56,1.38,0.85,1.95,5.08,6.80,8.55,21.3,52.4,73.7
"MOUILLIERAT, KAEL",Pittsburgh,7,61:47,1,1,0,2,2,4,5,50.00,0.97,0.97,0.00,1.94,1.94,3.88,4.86,50.0,50.0,100.0
"HUBERDEAU, JONATHAN",Florida,272,3677:32,43,76,46,119,442,568,719,9.73,0.70,1.24,0.75,1.94,7.21,9.27,11.73,26.1,46.1,72.1
"ELIAS, PATRIK",New Jersey,417,5330:18,67,105,68,172,596,773,998,11.24,0.75,1.18,0.77,1.94,6.71,8.70,11.23,31.6,49.5,81.1
"POULIOT, MARC-ANTOINE",Arizona,50,528:56,6,11,5,17,69,89,114,8.70,0.68,1.25,0.57,1.93,7.83,10.10,12.93,27.3,50.0,77.3
"COUTURE, LOGAN",San Jose,431,5633:29,93,88,62,181,907,1249,1570,10.25,0.99,0.94,0.66,1.93,9.66,13.30,16.72,39.6,37.4,77.0
"BRULE, GILBERT",Arizona,141,1654:12,25,28,15,53,212,279,339,11.79,0.91,1.02,0.54,1.92,7.69,10.12,12.30,34.7,38.9,73.6
"FORSBERG, FILIP",Nashville,182,2408:25,40,37,23,77,378,588,760,10.58,1.00,0.92,0.57,1.92,9.42,14.65,18.93,34.5,31.9,66.4
"OKPOSO, KYLE",NY Islanders,454,6482:31,82,125,73,207,858,1176,1562,9.56,0.76,1.16,0.68,1.92,7.94,10.88,14.46,28.9,44.0,72.9
"RANDELL, TYLER",Boston,27,188:02,6,0,0,6,18,20,21,33.33,1.91,0.00,0.00,1.91,5.74,6.38,6.70,66.7,0.0,66.7
"WILLIAMS, JUSTIN",Washington,497,6715:07,82,132,63,214,1094,1471,1822,7.50,0.73,1.18,0.56,1.91,9.78,13.14,16.28,27.1,43.6,70.6
"HARTNELL, SCOTT",Columbus,511,6686:35,83,130,80,213,905,1213,1477,9.17,0.74,1.17,0.72,1.91,8.12,10.88,13.25,25.9,40.6,66.6
"MACKINNON, NATHAN",Colorado,218,3051:20,34,63,32,97,509,680,836,6.68,0.67,1.24,0.63,1.91,10.01,13.37,16.44,25.0,46.3,71.3
"HAGELIN, CARL",Pittsburgh,346,4646:00,59,88,46,147,689,904,1158,8.56,0.76,1.14,0.59,1.90,8.90,11.67,14.95,27.3,40.7,68.1
"LADD, ANDREW",Chicago,530,7301:27,103,128,69,231,978,1331,1721,10.53,0.85,1.05,0.57,1.90,8.04,10.94,14.14,32.4,40.3,72.6
"PARISE, ZACH",Minnesota,434,6342:57,95,105,57,200,1072,1401,1662,8.86,0.90,0.99,0.54,1.89,10.14,13.25,15.72,36.1,39.9,76.0
"STAAL, ERIC",NY Rangers,519,7707:32,89,154,100,243,1137,1599,2052,7.83,0.69,1.20,0.78,1.89,8.85,12.45,15.97,27.2,47.1,74.3
"RICHARDS, BRAD",Detroit,505,6989:50,81,139,90,220,947,1306,1684,8.55,0.70,1.19,0.77,1.89,8.13,11.21,14.46,26.9,46.2,73.1
"OSHIE, TJ",Washington,466,6401:44,77,124,82,201,722,1025,1286,10.66,0.72,1.16,0.77,1.88,6.77,9.61,12.05,27.1,43.7,70.8
"MACARTHUR, CLARKE",Ottawa,421,5415:22,68,102,66,170,604,799,1091,11.26,0.75,1.13,0.73,1.88,6.69,8.85,12.09,28.7,43.0,71.7
"DOWNIE, STEVE",Arizona,372,4365:14,47,90,53,137,461,620,805,10.20,0.65,1.24,0.73,1.88,6.34,8.52,11.06,22.3,42.7,64.9
"SKINNER, JEFF",Carolina,417,5617:33,96,80,54,176,981,1358,1771,9.79,1.03,0.85,0.58,1.88,10.48,14.50,18.92,42.3,35.2,77.5
"DRAISAITL, LEON",Edmonton,109,1436:46,15,30,16,45,137,183,219,10.95,0.63,1.25,0.67,1.88,5.72,7.64,9.15,26.8,53.6,80.4
"ZETTERBERG, HENRIK",Detroit,486,7121:11,78,145,93,223,1140,1535,1950,6.84,0.66,1.22,0.78,1.88,9.61,12.93,16.43,24.8,46.2,71.0
"FABBRI, ROBBY",St. Louis,72,832:59,15,11,3,26,101,138,170,14.85,1.08,0.79,0.22,1.87,7.28,9.94,12.25,41.7,30.6,72.2
"SPOONER, RYAN",Boston,136,1506:47,11,36,23,47,191,246,300,5.76,0.44,1.43,0.92,1.87,7.61,9.80,11.95,18.6,61.0,79.7
"CONNOLLY, TIM",Toronto,211,2565:08,22,58,34,80,303,409,537,7.26,0.51,1.36,0.80,1.87,7.09,9.57,12.56,20.0,52.7,72.7
"LANDESKOG, GABRIEL",Colorado,356,5105:49,63,96,63,159,730,943,1186,8.63,0.74,1.13,0.74,1.87,8.58,11.08,13.94,28.4,43.2,71.6
"BURAKOVSKY, ANDRE",Washington,132,1544:15,23,25,9,48,172,252,347,13.37,0.89,0.97,0.35,1.86,6.68,9.79,13.48,30.3,32.9,63.2
"STERLING, BRETT",St. Louis,11,96:37,2,1,1,3,13,18,23,15.38,1.24,0.62,0.62,1.86,8.07,11.18,14.28,40.0,20.0,60.0
"LINDBERG, OSCAR",NY Rangers,69,743:07,10,13,9,23,104,140,165,9.62,0.81,1.05,0.73,1.86,8.40,11.30,13.32,34.5,44.8,79.3
"JOKINEN, JUSSI",Florida,515,6314:47,70,125,71,195,657,882,1141,10.65,0.67,1.19,0.67,1.85,6.24,8.38,10.84,24.6,44.0,68.7
"STEWART, CHRIS",Anaheim,466,5894:29,81,101,71,182,763,1006,1207,10.62,0.82,1.03,0.72,1.85,7.77,10.24,12.29,32.3,40.2,72.5
"MCMILLAN, CARSON",Minnesota,16,161:58,2,3,1,5,13,20,29,15.38,0.74,1.11,0.37,1.85,4.82,7.41,10.74,28.6,42.9,71.4
"NYQUIST, GUSTAV",Detroit,261,3143:35,45,52,36,97,415,558,718,10.84,0.86,0.99,0.69,1.85,7.92,10.65,13.70,35.7,41.3,77.0
"FEDUN, TAYLOR",Vancouver,12,162:12,2,3,1,5,13,19,28,15.38,0.74,1.11,0.37,1.85,4.81,7.03,10.36,33.3,50.0,83.3
"VAN_RIEMSDYK, JAMES",Toronto,446,5969:56,84,100,61,184,937,1235,1545,8.96,0.84,1.00,0.61,1.85,9.42,12.41,15.53,31.7,37.7,69.4
"KOVALCHUK, ILYA",New Jersey,271,4451:12,67,70,48,137,584,796,1061,11.47,0.90,0.94,0.65,1.85,7.87,10.73,14.30,38.5,40.2,78.7
"TORRES, RAFFI",San Jose,277,3062:02,44,50,27,94,356,478,570,12.36,0.86,0.98,0.53,1.84,6.98,9.37,11.17,37.9,43.1,81.0
"RATTIE, TY",St. Louis,26,228:39,4,3,2,7,26,38,46,15.38,1.05,0.79,0.52,1.84,6.82,9.97,12.07,50.0,37.5,87.5
"PALMIERI, KYLE",New Jersey,280,3239:22,49,50,24,99,440,625,787,11.14,0.91,0.93,0.44,1.83,8.15,11.58,14.58,37.1,37.9,75.0
"SCHEIFELE, MARK",Winnipeg,227,3176:34,38,59,33,97,358,504,622,10.61,0.72,1.11,0.62,1.83,6.76,9.52,11.75,25.5,39.6,65.1
"ANTROPOV, NIK",Winnipeg,261,3376:21,40,63,37,103,282,391,510,14.18,0.71,1.12,0.66,1.83,5.01,6.95,9.06,26.3,41.4,67.8
"LUPUL, JOFFREY",Toronto,329,4365:41,69,64,37,133,588,799,1027,11.73,0.95,0.88,0.51,1.83,8.08,10.98,14.11,34.5,32.0,66.5
"CONACHER, CORY",NY Islanders,141,1609:03,14,35,17,49,169,213,271,8.28,0.52,1.31,0.63,1.83,6.30,7.94,10.11,18.4,46.1,64.5
"LECAVALIER, VINCENT",Los Angeles,424,5387:42,68,96,64,164,688,919,1152,9.88,0.76,1.07,0.71,1.83,7.66,10.23,12.83,30.2,42.7,72.9
"BARKOV, ALEKSANDER",Florida,191,2597:08,34,45,28,79,284,358,437,11.97,0.79,1.04,0.65,1.83,6.56,8.27,10.10,29.8,39.5,69.3
"PENNER, DUSTIN",Washington,327,4153:25,53,73,40,126,531,744,921,9.98,0.77,1.05,0.58,1.82,7.67,10.75,13.30,29.9,41.2,71.2
"MORRISON, BRENDAN",Chicago,179,2149:30,16,49,30,65,182,245,326,8.79,0.45,1.37,0.84,1.81,5.08,6.84,9.10,16.8,51.6,68.4
"STASTNY, PAUL",St. Louis,483,6942:20,74,135,84,209,763,1040,1250,9.70,0.64,1.17,0.73,1.81,6.59,8.99,10.80,24.9,45.5,70.4
"GRABOVSKI, MIKHAIL",NY Islanders,429,5780:53,72,102,65,174,680,971,1320,10.59,0.75,1.06,0.67,1.81,7.06,10.08,13.70,27.7,39.2,66.9
"DUBINSKY, BRANDON",Columbus,450,5981:26,64,116,76,180,717,973,1271,8.93,0.64,1.16,0.76,1.81,7.19,9.76,12.75,25.6,46.4,72.0
"HERTL, TOMAS",San Jose,200,2627:45,37,42,20,79,375,512,680,9.87,0.84,0.96,0.46,1.80,8.56,11.69,15.53,30.8,35.0,65.8
"KARIYA, PAUL",St. Louis,75,965:49,15,14,8,29,174,235,289,8.62,0.93,0.87,0.50,1.80,10.81,14.60,17.95,40.5,37.8,78.4
"TATAR, TOMAS",Detroit,263,3074:08,49,43,28,92,414,587,786,11.84,0.96,0.84,0.55,1.80,8.08,11.46,15.34,36.8,32.3,69.2
"STROME, RYAN",NY Islanders,189,2339:10,22,48,33,70,318,406,505,6.92,0.56,1.23,0.85,1.80,8.16,10.41,12.95,19.1,41.7,60.9
"PARENTEAU, PIERRE",Toronto,419,5728:18,61,110,68,171,616,799,1030,9.90,0.64,1.15,0.71,1.79,6.45,8.37,10.79,24.9,44.9,69.8
