name,team,gp,toi,g,a,firsta,points,shots,ifenwick,icorsi,shpct,g_60,a_60,firsta_60,points_60,shots_60,ifenwick_60,icorsi_60,igp,iap,ipp
"KANE, PATRICK",Chicago,198,3084:35,45,75,56,120,452,611,793,9.96,0.88,1.46,1.09,2.33,8.79,11.88,15.43,28.7,47.8,76.4
"BITZ, BYRON",Vancouver,10,104:06,1,3,2,4,6,8,10,16.67,0.58,1.73,1.15,2.31,3.46,4.61,5.76,25.0,75.0,100.0
"BERGERON, PATRICE",Boston,203,2724:55,39,65,40,104,405,586,753,9.63,0.86,1.43,0.88,2.29,8.92,12.90,16.58,27.5,45.8,73.2
"PALMIERI, KYLE",Anaheim,131,1373:44,25,27,12,52,224,310,387,11.16,1.09,1.18,0.52,2.27,9.78,13.54,16.90,35.7,38.6,74.3
"ZETTERBERG, HENRIK",Detroit,173,2531:30,35,60,38,95,416,543,695,8.41,0.83,1.42,0.90,2.25,9.86,12.87,16.47,26.5,45.5,72.0
"GIROUX, CLAUDE",Philadelphia,207,2964:13,40,71,45,111,376,508,709,10.64,0.81,1.44,0.91,2.25,7.61,10.28,14.35,27.2,48.3,75.5
"LUCIC, MILAN",Boston,207,2965:05,43,68,41,111,304,444,607,14.14,0.87,1.38,0.83,2.25,6.15,8.98,12.28,27.7,43.9,71.6
"STAAL, ERIC",Carolina,209,3159:54,40,78,56,118,431,584,760,9.28,0.76,1.48,1.06,2.24,8.18,11.09,14.43,27.2,53.1,80.3
"ST._LOUIS, MARTIN",NY Rangers,206,3376:02,49,76,44,125,367,509,647,13.35,0.87,1.35,0.78,2.22,6.52,9.05,11.50,28.0,43.4,71.4
"KREJCI, DAVID",Boston,206,3056:29,41,72,42,113,318,435,546,12.89,0.80,1.41,0.82,2.22,6.24,8.54,10.72,26.6,46.8,73.4
"TAVARES, JOHN",NY Islanders,189,3032:26,51,61,45,112,430,565,732,11.86,1.01,1.21,0.89,2.22,8.51,11.18,14.48,34.9,41.8,76.7
"TARASENKO, VLADIMIR",St. Louis,102,1223:36,18,27,21,45,172,268,341,10.47,0.88,1.32,1.03,2.21,8.43,13.14,16.72,31.6,47.4,78.9
"VORACEK, JAKUB",Philadelphia,208,2569:47,42,52,31,94,349,456,617,12.03,0.98,1.21,0.72,2.19,8.15,10.65,14.41,31.8,39.4,71.2
"SEDIN, HENRIK",Vancouver,200,2900:16,20,86,44,106,196,258,339,10.20,0.41,1.78,0.91,2.19,4.05,5.34,7.01,14.3,61.4,75.7
"LUPUL, JOFFREY",Toronto,151,2189:31,36,44,27,80,303,412,533,11.88,0.99,1.21,0.74,2.19,8.30,11.29,14.61,32.4,39.6,72.1
"THORNTON, JOE",San Jose,212,2993:17,24,85,52,109,246,323,408,9.76,0.48,1.70,1.04,2.18,4.93,6.47,8.18,16.7,59.0,75.7
"GETZLAF, RYAN",Anaheim,203,3035:38,32,78,50,110,317,440,571,10.09,0.63,1.54,0.99,2.17,6.27,8.70,11.29,21.9,53.4,75.3
"HOSSA, MARIAN",Chicago,193,2651:48,41,55,32,96,414,538,733,9.90,0.93,1.24,0.72,2.17,9.37,12.17,16.59,31.8,42.6,74.4
"PERRY, COREY",Anaheim,205,3012:50,58,51,37,109,474,661,822,12.24,1.16,1.02,0.74,2.17,9.44,13.16,16.37,40.0,35.2,75.2
"TAFFE, JEFF",Minnesota,5,55:20,0,2,1,2,6,7,10,0.00,0.00,2.17,1.08,2.17,6.51,7.59,10.84,0.0,66.7,66.7
"MAROON, PATRICK",Anaheim,77,776:27,12,16,11,28,99,136,168,12.12,0.93,1.24,0.85,2.16,7.65,10.51,12.98,30.8,41.0,71.8
"DATSYUK, PAVEL",Detroit,162,2338:38,24,60,35,84,272,383,522,8.82,0.62,1.54,0.90,2.16,6.98,9.83,13.39,21.8,54.5,76.4
"LATTA, MICHAEL",Washington,17,111:37,1,3,3,4,5,8,11,20.00,0.54,1.61,1.61,2.15,2.69,4.30,5.91,25.0,75.0,100.0
"WHITNEY, RAY",Dallas,183,2349:59,27,57,41,84,251,331,435,10.76,0.69,1.46,1.05,2.14,6.41,8.45,11.11,25.5,53.8,79.2
"DUCHENE, MATT",Colorado,176,2473:59,33,55,35,88,354,479,619,9.32,0.80,1.33,0.85,2.13,8.59,11.62,15.01,30.6,50.9,81.5
"KADRI, NAZEM",Toronto,147,1968:58,26,44,34,70,225,332,451,11.56,0.79,1.34,1.04,2.13,6.86,10.12,13.74,27.4,46.3,73.7
"GALLAGHER, BRENDAN",Montreal,125,1548:24,23,32,15,55,269,359,500,8.55,0.89,1.24,0.58,2.13,10.42,13.91,19.37,29.1,40.5,69.6
"STEEN, ALEXANDER",St. Louis,151,2085:01,39,35,20,74,325,466,627,12.00,1.12,1.01,0.58,2.13,9.35,13.41,18.04,38.2,34.3,72.5
"OKPOSO, KYLE",NY Islanders,198,2948:03,43,61,38,104,350,482,632,12.29,0.88,1.24,0.77,2.12,7.12,9.81,12.86,30.9,43.9,74.8
"RYAN, BOBBY",Ottawa,198,2762:14,48,49,33,97,388,550,710,12.37,1.04,1.06,0.72,2.11,8.43,11.95,15.42,37.8,38.6,76.4
"MOSER, SIMON",Nashville,6,57:04,1,1,1,2,7,9,11,14.29,1.05,1.05,1.05,2.10,7.36,9.46,11.57,50.0,50.0,100.0
"SEMIN, ALEXANDER",Carolina,186,2711:26,36,59,40,95,404,624,875,8.91,0.80,1.31,0.89,2.10,8.94,13.81,19.36,26.1,42.8,68.8
"HAULA, ERIK",Minnesota,46,400:15,5,9,3,14,51,67,79,9.80,0.75,1.35,0.45,2.10,7.65,10.04,11.84,27.8,50.0,77.8
"SODERBERG, CARL",Boston,79,949:55,11,22,13,33,103,147,200,10.68,0.69,1.39,0.82,2.08,6.51,9.29,12.63,28.2,56.4,84.6
"TATAR, TOMAS",Detroit,91,1008:04,17,18,12,35,140,189,253,12.14,1.01,1.07,0.71,2.08,8.33,11.25,15.06,34.7,36.7,71.4
"BRULE, GILBERT",Arizona,36,375:38,4,9,5,13,52,73,84,7.69,0.64,1.44,0.80,2.08,8.31,11.66,13.42,20.0,45.0,65.0
"MACKINNON, NATHAN",Colorado,82,1158:45,14,26,13,40,177,238,292,7.91,0.72,1.35,0.67,2.07,9.16,12.32,15.12,25.5,47.3,72.7
"WHEELER, BLAKE",Winnipeg,210,3101:15,39,68,45,107,442,628,777,8.82,0.75,1.32,0.87,2.07,8.55,12.15,15.03,26.7,46.6,73.3
"HUDLER, JIRI",Calgary,198,2725:26,41,53,30,94,226,311,377,18.14,0.90,1.17,0.66,2.07,4.98,6.85,8.30,30.6,39.6,70.1
"PALAT, ONDREJ",Tampa Bay,95,1247:25,17,26,17,43,141,197,248,12.06,0.82,1.25,0.82,2.07,6.78,9.48,11.93,27.0,41.3,68.3
"POMINVILLE, JASON",Minnesota,211,2874:26,48,51,32,99,390,531,666,12.31,1.00,1.06,0.67,2.07,8.14,11.08,13.90,38.1,40.5,78.6
"SCEVIOUR, COLTON",Dallas,27,319:31,6,5,1,11,55,72,83,10.91,1.13,0.94,0.19,2.07,10.33,13.52,15.59,40.0,33.3,73.3
"GIBBONS, BRIAN",Pittsburgh,41,436:06,4,11,6,15,26,35,48,15.38,0.55,1.51,0.83,2.06,3.58,4.82,6.60,20.0,55.0,75.0
"FILPPULA, VALTTERI",Tampa Bay,197,2796:26,39,57,37,96,276,365,455,14.13,0.84,1.22,0.79,2.06,5.92,7.83,9.76,30.5,44.5,75.0
"SHEAHAN, RILEY",Detroit,44,495:16,6,11,10,17,48,69,84,12.50,0.73,1.33,1.21,2.06,5.82,8.36,10.18,23.1,42.3,65.4
"SYKORA, PETR",New Jersey,82,1113:53,17,21,11,38,139,198,259,12.23,0.92,1.13,0.59,2.05,7.49,10.67,13.95,34.0,42.0,76.0
"LADD, ANDREW",Winnipeg,208,2967:15,49,52,25,101,436,599,759,11.24,0.99,1.05,0.51,2.04,8.82,12.11,15.35,35.5,37.7,73.2
"GABORIK, MARIAN",Los Angeles,170,2447:32,44,39,26,83,386,494,603,11.40,1.08,0.96,0.64,2.03,9.46,12.11,14.78,38.9,34.5,73.5
"HORTON, NATHAN",Columbus,124,1652:14,24,32,19,56,213,269,361,11.27,0.87,1.16,0.69,2.03,7.74,9.77,13.11,28.9,38.6,67.5
"PROSPAL, VACLAV",Columbus,130,1777:51,20,40,20,60,179,234,304,11.17,0.68,1.35,0.68,2.02,6.04,7.90,10.26,25.0,50.0,75.0
"NASH, RICK",NY Rangers,191,2669:50,53,37,24,90,543,696,856,9.76,1.19,0.83,0.54,2.02,12.20,15.64,19.24,43.1,30.1,73.2
"TORRES, RAFFI",San Jose,123,1338:37,22,23,11,45,154,209,244,14.29,0.99,1.03,0.49,2.02,6.90,9.37,10.94,40.0,41.8,81.8
"KOPITAR, ANZE",Los Angeles,211,3065:33,42,61,38,103,367,505,638,11.44,0.82,1.19,0.74,2.02,7.18,9.88,12.49,29.2,42.4,71.5
"POULIOT, BENOIT",NY Rangers,188,2083:59,28,42,18,70,264,354,423,10.61,0.81,1.21,0.52,2.02,7.60,10.19,12.18,27.5,41.2,68.6
"KANE, EVANDER",Winnipeg,185,2784:47,48,45,32,93,574,784,995,8.36,1.03,0.97,0.69,2.00,12.37,16.89,21.44,37.5,35.2,72.7
"COUTURE, LOGAN",San Jose,193,2576:24,44,42,31,86,427,581,718,10.30,1.02,0.98,0.72,2.00,9.94,13.53,16.72,40.0,38.2,78.2
"ZUCCARELLO, MATS",NY Rangers,102,1289:10,18,25,21,43,149,198,254,12.08,0.84,1.16,0.98,2.00,6.93,9.22,11.82,30.5,42.4,72.9
"TANGUAY, ALEX",Colorado,120,1631:39,20,34,23,54,103,143,188,19.42,0.74,1.25,0.85,1.99,3.79,5.26,6.91,27.0,45.9,73.0
"JAGR, JAROMIR",New Jersey,200,2784:53,30,62,35,92,347,486,619,8.65,0.65,1.34,0.75,1.98,7.48,10.47,13.34,23.6,48.8,72.4
"GALCHENYUK, ALEX",Montreal,113,1303:47,17,26,20,43,148,205,264,11.49,0.78,1.20,0.92,1.98,6.81,9.43,12.15,30.9,47.3,78.2
"SAAD, BRANDON",Chicago,126,1638:48,21,33,26,54,211,275,347,9.95,0.77,1.21,0.95,1.98,7.73,10.07,12.70,23.9,37.5,61.4
"VAN_RIEMSDYK, JAMES",Toronto,171,2460:06,37,44,24,81,393,500,621,9.41,0.90,1.07,0.59,1.98,9.59,12.19,15.15,30.8,36.7,67.5
"PARENTEAU, PIERRE",Colorado,183,2673:19,32,56,37,88,275,352,443,11.64,0.72,1.26,0.83,1.98,6.17,7.90,9.94,27.4,47.9,75.2
"WELLWOOD, KYLE",Winnipeg,116,1429:50,18,29,15,47,115,155,190,15.65,0.76,1.22,0.63,1.97,4.83,6.50,7.97,30.5,49.2,79.7
"READ, MATT",Philadelphia,196,2464:22,42,39,18,81,288,421,538,14.58,1.02,0.95,0.44,1.97,7.01,10.25,13.10,39.6,36.8,76.4
"SEDIN, DANIEL",Vancouver,192,2776:40,34,57,37,91,422,557,696,8.06,0.73,1.23,0.80,1.97,9.12,12.04,15.04,27.6,46.3,74.0
"WELLMAN, CASEY",Washington,27,274:59,4,5,2,9,39,55,69,10.26,0.87,1.09,0.44,1.96,8.51,12.00,15.06,40.0,50.0,90.0
"HAGELIN, CARL",NY Rangers,184,2541:12,33,50,26,83,379,482,623,8.71,0.78,1.18,0.61,1.96,8.95,11.38,14.71,27.7,42.0,69.7
"MACDERMID, LANE",Calgary,21,122:42,2,2,1,4,11,13,14,18.18,0.98,0.98,0.49,1.96,5.38,6.36,6.85,40.0,40.0,80.0
"TENNYSON, MATT",San Jose,4,61:22,0,2,1,2,8,12,17,0.00,0.00,1.96,0.98,1.96,7.82,11.73,16.62,0.0,40.0,40.0
"MACARTHUR, CLARKE",Ottawa,192,2498:12,36,45,28,81,291,387,525,12.37,0.86,1.08,0.67,1.95,6.99,9.29,12.61,31.6,39.5,71.1
"ERIKSSON, LOUI",Boston,191,2621:31,30,55,32,85,285,390,483,10.53,0.69,1.26,0.73,1.95,6.52,8.93,11.05,25.9,47.4,73.3
"SCHWARTZ, JADEN",St. Louis,132,1667:39,23,31,19,54,189,250,319,12.17,0.83,1.12,0.68,1.94,6.80,8.99,11.48,31.1,41.9,73.0
"PURCELL, TEDDY",Tampa Bay,210,2688:46,29,58,43,87,304,418,524,9.54,0.65,1.29,0.96,1.94,6.78,9.33,11.69,21.5,43.0,64.4
"ELIAS, PATRIK",New Jersey,194,2509:19,32,49,33,81,279,357,462,11.47,0.77,1.17,0.79,1.94,6.67,8.54,11.05,32.7,50.0,82.7
"WILLIAMS, JUSTIN",Los Angeles,212,2882:03,31,62,30,93,502,674,830,6.18,0.65,1.29,0.62,1.94,10.45,14.03,17.28,25.4,50.8,76.2
"IGINLA, JAROME",Boston,204,3074:04,48,51,33,99,417,565,723,11.51,0.94,1.00,0.64,1.93,8.14,11.03,14.11,33.6,35.7,69.2
"CONACHER, CORY",Buffalo,126,1430:54,13,33,17,46,150,188,243,8.67,0.55,1.38,0.71,1.93,6.29,7.88,10.19,19.1,48.5,67.6
"LECAVALIER, VINCENT",Philadelphia,172,2283:17,28,45,29,73,252,349,438,11.11,0.74,1.18,0.76,1.92,6.62,9.17,11.51,27.7,44.6,72.3
"TOFFOLI, TYLER",Los Angeles,72,784:00,10,15,8,25,119,174,230,8.40,0.77,1.15,0.61,1.91,9.11,13.32,17.60,28.6,42.9,71.4
"MCDONALD, ANDY",St. Louis,62,815:45,12,14,9,26,109,146,180,11.01,0.88,1.03,0.66,1.91,8.02,10.74,13.24,32.4,37.8,70.3
"PAVELSKI, JOE",San Jose,212,2982:42,52,43,29,95,411,612,786,12.65,1.05,0.86,0.58,1.91,8.27,12.31,15.81,40.0,33.1,73.1
"STEPAN, DEREK",NY Rangers,212,2922:00,35,58,41,93,346,484,624,10.12,0.72,1.19,0.84,1.91,7.10,9.94,12.81,26.9,44.6,71.5
"KOSTITSYN, ANDREI",Nashville,72,943:02,11,19,9,30,110,143,204,10.00,0.70,1.21,0.57,1.91,7.00,9.10,12.98,25.0,43.2,68.2
"MOULSON, MATT",Minnesota,204,3035:13,40,56,37,96,397,519,672,10.08,0.79,1.11,0.73,1.90,7.85,10.26,13.28,29.4,41.2,70.6
"HELM, DARREN",Detroit,111,1296:23,17,24,13,41,172,242,345,9.88,0.79,1.11,0.60,1.90,7.96,11.20,15.97,30.9,43.6,74.5
"VAN_DER_GULIK, DAVID",Colorado,36,253:45,1,7,5,8,30,41,52,3.33,0.24,1.66,1.18,1.89,7.09,9.69,12.30,6.7,46.7,53.3
"RIBEIRO, MIKE",Arizona,202,2857:41,30,60,35,90,237,313,399,12.66,0.63,1.26,0.73,1.89,4.98,6.57,8.38,27.0,54.1,81.1
"STALBERG, VIKTOR",Nashville,196,2416:53,35,41,27,76,400,553,688,8.75,0.87,1.02,0.67,1.89,9.93,13.73,17.08,35.4,41.4,76.8
"FRANZEN, JOHAN",Detroit,172,2323:36,31,42,31,73,336,480,589,9.23,0.80,1.08,0.80,1.89,8.68,12.39,15.21,28.7,38.9,67.6
"ROUSSEL, ANTOINE",Dallas,120,1241:56,19,20,11,39,151,215,267,12.58,0.92,0.97,0.53,1.88,7.30,10.39,12.90,38.8,40.8,79.6
"CULLEN, MATT",Nashville,192,2392:22,25,50,36,75,280,350,454,8.93,0.63,1.25,0.90,1.88,7.02,8.78,11.39,23.1,46.3,69.4
"LANDESKOG, GABRIEL",Colorado,199,2903:34,37,54,39,91,457,594,751,8.10,0.76,1.12,0.81,1.88,9.44,12.27,15.52,28.5,41.5,70.0
"HORNQVIST, PATRIC",Nashville,176,2283:05,31,40,24,71,442,578,690,7.01,0.81,1.05,0.63,1.87,11.62,15.19,18.13,31.3,40.4,71.7
"FOLIGNO, NICK",Columbus,197,2604:55,28,53,29,81,289,373,467,9.69,0.64,1.22,0.67,1.87,6.66,8.59,10.76,25.5,48.2,73.6
"VRBATA, RADIM",Arizona,191,2588:07,39,41,23,80,417,584,745,9.35,0.90,0.95,0.53,1.85,9.67,13.54,17.27,35.1,36.9,72.1
"ANISIMOV, ARTEM",Columbus,195,2334:39,36,36,20,72,266,373,506,13.53,0.93,0.93,0.51,1.85,6.84,9.59,13.00,40.0,40.0,80.0
"TLUSTY, JIRI",Carolina,195,2536:24,42,36,22,78,318,434,547,13.21,0.99,0.85,0.52,1.85,7.52,10.27,12.94,35.3,30.3,65.5
"BOZAK, TYLER",Toronto,177,2667:48,29,53,31,82,181,250,322,16.02,0.65,1.19,0.70,1.84,4.07,5.62,7.24,21.5,39.3,60.7
"DESHARNAIS, DAVID",Montreal,208,2799:00,28,58,37,86,194,253,327,14.43,0.60,1.24,0.79,1.84,4.16,5.42,7.01,20.1,41.7,61.9
"RYDER, MICHAEL",New Jersey,210,2773:49,44,41,21,85,352,471,631,12.50,0.95,0.89,0.45,1.84,7.61,10.19,13.65,38.9,36.3,75.2
"BACKSTROM, NICKLAS",Washington,172,2415:52,24,50,22,74,252,357,444,9.52,0.60,1.24,0.55,1.84,6.26,8.87,11.03,25.0,52.1,77.1
"SZCZECHURA, PAUL",Buffalo,9,98:10,1,2,2,3,10,12,15,10.00,0.61,1.22,1.22,1.83,6.11,7.33,9.17,20.0,40.0,60.0
"JOHNSON, TYLER",Tampa Bay,96,1245:36,16,22,12,38,145,207,263,11.03,0.77,1.06,0.58,1.83,6.98,9.97,12.67,28.6,39.3,67.9
"PERRON, DAVID",Edmonton,183,2624:55,38,42,24,80,297,393,509,12.79,0.87,0.96,0.55,1.83,6.79,8.98,11.63,36.2,40.0,76.2
"NIELSEN, FRANS",NY Islanders,210,2562:54,30,48,25,78,275,373,484,10.91,0.70,1.12,0.59,1.83,6.44,8.73,11.33,30.6,49.0,79.6
"LITTLE, BRYAN",Winnipeg,204,2965:19,31,59,40,90,294,393,504,10.54,0.63,1.19,0.81,1.82,5.95,7.95,10.20,22.6,43.1,65.7
"BONINO, NICK",Anaheim,154,1747:06,23,30,20,53,183,248,308,12.57,0.79,1.03,0.69,1.82,6.28,8.52,10.58,31.1,40.5,71.6
"GLENCROSS, CURTIS",Calgary,145,1945:49,32,27,14,59,214,292,386,14.95,0.99,0.83,0.43,1.82,6.60,9.00,11.90,43.2,36.5,79.7
"PEVERLEY, RICH",Dallas,166,1913:44,17,41,25,58,244,336,412,6.97,0.53,1.29,0.78,1.82,7.65,10.53,12.92,23.6,56.9,80.6
"PIRRI, BRANDON",Florida,55,628:36,9,10,4,19,68,107,144,13.24,0.86,0.95,0.38,1.81,6.49,10.21,13.74,31.0,34.5,65.5
"OSHIE, TJ",St. Louis,189,2632:03,28,51,34,79,282,387,478,9.93,0.64,1.16,0.78,1.80,6.43,8.82,10.90,26.9,49.0,76.0
"CAMMALLERI, MIKE",Calgary,173,2466:47,44,30,21,74,316,415,549,13.92,1.07,0.73,0.51,1.80,7.69,10.09,13.35,45.8,31.2,77.1
"HALISCHUK, MATT",Winnipeg,155,1569:28,23,24,18,47,190,244,286,12.11,0.88,0.92,0.69,1.80,7.26,9.33,10.93,39.7,41.4,81.0
"O_REILLY, RYAN",Colorado,190,2809:02,32,52,25,84,319,414,538,10.03,0.68,1.11,0.53,1.79,6.81,8.84,11.49,28.6,46.4,75.0
"HARTNELL, SCOTT",Philadelphia,192,2543:10,33,43,25,76,355,490,595,9.30,0.78,1.01,0.59,1.79,8.38,11.56,14.04,27.7,36.1,63.9
"SMITH, REILLY",Boston,122,1406:28,15,27,19,42,151,208,257,9.93,0.64,1.15,0.81,1.79,6.44,8.87,10.96,23.1,41.5,64.6
"BJUGSTAD, NICK",Florida,87,1139:47,16,18,13,34,162,208,263,9.88,0.84,0.95,0.68,1.79,8.53,10.95,13.84,35.6,40.0,75.6
"LEIVO, JOSH",Toronto,7,67:19,1,1,1,2,4,6,6,25.00,0.89,0.89,0.89,1.78,3.57,5.35,5.35,50.0,50.0,100.0
"ARCOBELLO, MARK",Edmonton,42,505:05,3,12,7,15,58,86,113,5.17,0.36,1.43,0.83,1.78,6.89,10.22,13.42,17.6,70.6,88.2
"BAERTSCHI, SVEN",Calgary,51,606:23,6,12,5,18,59,75,100,10.17,0.59,1.19,0.49,1.78,5.84,7.42,9.89,26.1,52.2,78.3
"KUZNETSOV, EVGENY",Washington,17,202:27,2,4,2,6,16,23,29,12.50,0.59,1.19,0.59,1.78,4.74,6.82,8.59,28.6,57.1,85.7
"RICHARDS, BRAD",NY Rangers,210,3039:44,38,52,33,90,387,535,710,9.82,0.75,1.03,0.65,1.78,7.64,10.56,14.01,31.4,43.0,74.4
"BOUCHER, REID",New Jersey,23,236:27,2,5,4,7,27,41,52,7.41,0.51,1.27,1.01,1.78,6.85,10.40,13.20,22.2,55.6,77.8
"SKINNER, JEFF",Carolina,177,2467:30,41,32,22,73,458,615,798,8.95,1.00,0.78,0.54,1.78,11.14,14.95,19.40,41.8,32.7,74.5
"FISHER, MIKE",Nashville,185,2704:54,41,39,20,80,302,403,513,13.58,0.91,0.87,0.44,1.77,6.70,8.94,11.38,36.3,34.5,70.8
"BEGIN, STEVE",Calgary,36,237:20,3,4,0,7,28,46,55,10.71,0.76,1.01,0.00,1.77,7.08,11.63,13.90,27.3,36.4,63.6
"OVECHKIN, ALEX",Washington,204,3053:37,53,37,25,90,564,811,1141,9.40,1.04,0.73,0.49,1.77,11.08,15.94,22.42,44.9,31.4,76.3
"STAFFORD, DREW",Buffalo,196,2650:51,33,45,34,78,412,531,662,8.01,0.75,1.02,0.77,1.77,9.33,12.02,14.98,33.3,45.5,78.8
"KOIVU, SAKU",Anaheim,186,2382:26,21,49,18,70,180,237,318,11.67,0.53,1.23,0.45,1.76,4.53,5.97,8.01,21.0,49.0,70.0
"GRABOVSKI, MIKHAIL",Washington,180,2487:09,33,40,28,73,272,372,528,12.13,0.80,0.96,0.68,1.76,6.56,8.97,12.74,30.6,37.0,67.6
"CONNOLLY, TIM",Toronto,70,888:49,7,19,12,26,69,107,144,10.14,0.47,1.28,0.81,1.76,4.66,7.22,9.72,21.9,59.4,81.2
"GARBUTT, RYAN",Dallas,131,1335:48,18,21,12,39,227,320,408,7.93,0.81,0.94,0.54,1.75,10.20,14.37,18.33,32.1,37.5,69.6
"PARISE, ZACH",Minnesota,197,2912:17,38,47,28,85,462,593,705,8.23,0.78,0.97,0.58,1.75,9.52,12.22,14.52,33.6,41.6,75.2
"ATKINSON, CAM",Columbus,141,1782:40,27,25,18,52,299,400,488,9.03,0.91,0.84,0.61,1.75,10.06,13.46,16.42,35.5,32.9,68.4
"YAKUPOV, NAIL",Edmonton,111,1305:22,17,21,14,38,139,197,266,12.23,0.78,0.97,0.64,1.75,6.39,9.05,12.23,34.0,42.0,76.0
"GRANLUND, MARKUS",Calgary,7,68:52,1,1,1,2,7,9,10,14.29,0.87,0.87,0.87,1.74,6.10,7.84,8.71,33.3,33.3,66.7
"TURRIS, KYLE",Ottawa,185,2585:37,32,43,32,75,362,491,650,8.84,0.74,1.00,0.74,1.74,8.40,11.39,15.08,28.3,38.1,66.4
