name,team,gp,toi,g,a,firsta,points,shots,ifenwick,icorsi,shpct,g_60,a_60,firsta_60,points_60,shots_60,ifenwick_60,icorsi_60,igp,iap,ipp
"ST._LOUIS, MARTIN",Tampa Bay,370,5653:59,89,140,75,229,723,1012,1229,12.31,0.94,1.49,0.80,2.43,7.67,10.74,13.04,30.2,47.5,77.6
"EBERLE, JORDAN",Edmonton,195,2728:03,47,63,43,110,354,474,607,13.28,1.03,1.39,0.95,2.42,7.79,10.43,13.35,36.2,48.5,84.6
"OVECHKIN, ALEX",Washington,355,5509:04,107,114,79,221,1122,1590,2307,9.54,1.17,1.24,0.86,2.41,12.22,17.32,25.13,37.7,40.1,77.8
"VAN_DER_GULIK, DAVID",Colorado,46,324:17,2,11,8,13,50,63,75,4.00,0.37,2.04,1.48,2.41,9.25,11.66,13.88,9.5,52.4,61.9
"BAERTSCHI, SVEN",Calgary,25,274:50,5,6,3,11,33,40,50,15.15,1.09,1.31,0.65,2.40,7.20,8.73,10.92,45.5,54.5,100.0
"TOEWS, JONATHAN",Chicago,344,4877:13,89,105,69,194,655,822,989,13.59,1.09,1.29,0.85,2.39,8.06,10.11,12.17,33.6,39.6,73.2
"STAMKOS, STEVEN",Tampa Bay,372,5283:09,111,99,61,210,741,1020,1328,14.98,1.26,1.12,0.69,2.38,8.42,11.58,15.08,40.7,36.3,76.9
"LALIBERTE, DAVID",Philadelphia,11,76:12,2,1,1,3,8,13,16,25.00,1.57,0.79,0.79,2.36,6.30,10.24,12.60,50.0,25.0,75.0
"KANA, TOMAS",Columbus,6,50:56,0,2,1,2,3,4,6,0.00,0.00,2.36,1.18,2.36,3.53,4.71,7.07,0.0,100.0,100.0
"IGGULDEN, MIKE",NY Islanders,11,127:24,1,4,3,5,16,25,32,6.25,0.47,1.88,1.41,2.35,7.54,11.77,15.07,16.7,66.7,83.3
"DATSYUK, PAVEL",Detroit,333,4751:46,64,122,74,186,594,822,1109,10.77,0.81,1.54,0.93,2.35,7.50,10.38,14.00,26.1,49.8,75.9
"RADULOV, ALEXANDER",Nashville,9,153:33,3,3,2,6,20,26,32,15.00,1.17,1.17,0.78,2.34,7.82,10.16,12.50,33.3,33.3,66.7
"KREJCI, DAVID",Boston,362,4947:26,63,130,85,193,512,681,859,12.30,0.76,1.58,1.03,2.34,6.21,8.26,10.42,25.3,52.2,77.5
"KADRI, NAZEM",Toronto,99,1258:20,17,32,25,49,148,219,294,11.49,0.81,1.53,1.19,2.34,7.06,10.44,14.02,27.9,52.5,80.3
"GABORIK, MARIAN",Columbus,284,4159:19,84,77,54,161,667,858,1064,12.59,1.21,1.11,0.78,2.32,9.62,12.38,15.35,41.8,38.3,80.1
"KANE, PATRICK",Chicago,364,5416:16,78,131,82,209,810,1063,1354,9.63,0.86,1.45,0.91,2.32,8.97,11.78,15.00,29.1,48.9,78.0
"KUNITZ, CHRIS",Pittsburgh,328,4356:05,73,95,52,168,563,793,1014,12.97,1.01,1.31,0.72,2.31,7.75,10.92,13.97,29.8,38.8,68.6
"BENN, JAMIE",Dallas,262,3516:56,61,74,33,135,511,702,925,11.94,1.04,1.26,0.56,2.30,8.72,11.98,15.78,38.1,46.2,84.4
"HOSSA, MARIAN",Chicago,316,4279:39,75,89,50,164,719,954,1217,10.43,1.05,1.25,0.70,2.30,10.08,13.37,17.06,35.0,41.6,76.6
"VANEK, THOMAS",Buffalo,340,4299:52,73,91,59,164,577,803,1003,12.65,1.02,1.27,0.82,2.29,8.05,11.21,14.00,33.8,42.1,75.9
"KESSEL, PHIL",Toronto,352,5192:14,100,98,70,198,955,1291,1709,10.47,1.16,1.13,0.81,2.29,11.04,14.92,19.75,39.5,38.7,78.3
"PELECH, MATT",San Jose,7,79:10,0,3,0,3,3,5,10,0.00,0.00,2.27,0.00,2.27,2.27,3.79,7.58,0.0,75.0,75.0
"WILSON, KYLE",Nashville,39,345:31,4,9,5,13,34,48,64,11.76,0.69,1.56,0.87,2.26,5.90,8.34,11.11,25.0,56.2,81.2
"HAMILTON, JEFFREY",Toronto,15,160:36,3,3,1,6,27,37,48,11.11,1.12,1.12,0.37,2.24,10.09,13.82,17.93,33.3,33.3,66.7
"LUPUL, JOFFREY",Toronto,238,3105:09,61,55,34,116,450,601,801,13.56,1.18,1.06,0.66,2.24,8.70,11.61,15.48,37.9,34.2,72.0
"BURROWS, ALEX",Vancouver,362,4769:34,94,84,43,178,691,930,1143,13.60,1.18,1.06,0.54,2.24,8.69,11.70,14.38,37.6,33.6,71.2
"SHARP, PATRICK",Chicago,319,4348:11,77,84,46,161,755,1000,1258,10.20,1.06,1.16,0.63,2.22,10.42,13.80,17.36,35.5,38.7,74.2
"NASH, RICK",NY Rangers,355,5034:55,97,89,57,186,913,1182,1493,10.62,1.16,1.06,0.68,2.22,10.88,14.09,17.79,41.1,37.7,78.8
"DUPUIS, PASCAL",Pittsburgh,363,4576:02,73,96,54,169,707,959,1223,10.33,0.96,1.26,0.71,2.22,9.27,12.57,16.04,31.6,41.6,73.2
"HORTON, NATHAN",Boston,301,4111:34,65,86,52,151,498,676,908,13.05,0.95,1.25,0.76,2.20,7.27,9.86,13.25,29.3,38.7,68.0
"LUCIC, MILAN",Boston,328,4495:16,68,97,50,165,459,660,900,14.81,0.91,1.29,0.67,2.20,6.13,8.81,12.01,29.8,42.5,72.4
"RYAN, BOBBY",Anaheim,355,5069:26,97,89,55,186,750,1044,1297,12.93,1.15,1.05,0.65,2.20,8.88,12.36,15.35,37.0,34.0,71.0
"SPEZZA, JASON",Ottawa,289,4121:30,58,93,64,151,536,784,1003,10.82,0.84,1.35,0.93,2.20,7.80,11.41,14.60,29.0,46.5,75.5
"SAVARD, MARC",Boston,148,1941:13,19,52,34,71,247,336,419,7.69,0.59,1.61,1.05,2.19,7.63,10.39,12.95,20.7,56.5,77.2
"ELIAS, PATRIK",New Jersey,344,4423:44,59,102,65,161,576,740,947,10.24,0.80,1.38,0.88,2.18,7.81,10.04,12.84,30.1,52.0,82.1
"GIROUX, CLAUDE",Philadelphia,331,4372:01,52,107,76,159,508,702,925,10.24,0.71,1.47,1.04,2.18,6.97,9.63,12.69,25.2,51.9,77.2
"PARISE, ZACH",Minnesota,305,4443:11,77,84,45,161,843,1093,1265,9.13,1.04,1.13,0.61,2.17,11.38,14.76,17.08,38.3,41.8,80.1
"ZHERDEV, NIKOLAI",Philadelphia,138,1687:51,30,31,20,61,284,370,487,10.56,1.07,1.10,0.71,2.17,10.10,13.15,17.31,39.5,40.8,80.3
"RICHARDS, BRAD",NY Rangers,335,4826:00,62,112,70,174,609,861,1112,10.18,0.77,1.39,0.87,2.16,7.57,10.70,13.83,28.1,50.7,78.7
"BACKSTROM, NICKLAS",Washington,330,4755:38,49,122,67,171,523,725,934,9.37,0.62,1.54,0.85,2.16,6.60,9.15,11.78,20.2,50.2,70.4
"HALL, TAYLOR",Edmonton,171,2480:08,35,54,36,89,408,558,753,8.58,0.85,1.31,0.87,2.15,9.87,13.50,18.22,31.0,47.8,78.8
"ERIKSSON, LOUI",Dallas,372,5296:12,72,118,61,190,578,797,978,12.46,0.82,1.34,0.69,2.15,6.55,9.03,11.08,30.0,49.2,79.2
"CRACKNELL, ADAM",St. Louis,46,391:35,6,8,5,14,45,66,85,13.33,0.92,1.23,0.77,2.15,6.90,10.11,13.02,33.3,44.4,77.8
"VORACEK, JAKUB",Philadelphia,367,4401:35,56,101,64,157,523,680,862,10.71,0.76,1.38,0.87,2.14,7.13,9.27,11.75,25.2,45.5,70.7
"YAKUPOV, NAIL",Edmonton,48,560:51,10,10,7,20,52,76,106,19.23,1.07,1.07,0.75,2.14,5.56,8.13,11.34,41.7,41.7,83.3
"PALMIERI, KYLE",Anaheim,70,729:56,13,13,8,26,119,169,212,10.92,1.07,1.07,0.66,2.14,9.78,13.89,17.43,38.2,38.2,76.5
"PARSE, SCOTT",Los Angeles,73,760:09,11,16,10,27,87,111,138,12.64,0.87,1.26,0.79,2.13,6.87,8.76,10.89,28.2,41.0,69.2
"POMINVILLE, JASON",Minnesota,366,4655:20,66,99,61,165,740,965,1206,8.92,0.85,1.28,0.79,2.13,9.54,12.44,15.54,30.4,45.6,76.0
"MARCHAND, BRAD",Boston,218,2739:31,41,56,31,97,346,444,569,11.85,0.90,1.23,0.68,2.12,7.58,9.72,12.46,30.4,41.5,71.9
"READ, MATT",Philadelphia,121,1471:27,27,25,11,52,173,250,308,15.61,1.10,1.02,0.45,2.12,7.05,10.19,12.56,38.6,35.7,74.3
"PERREAULT, MATHIEU",Washington,158,1649:12,27,31,23,58,146,211,284,18.49,0.98,1.13,0.84,2.11,5.31,7.68,10.33,33.3,38.3,71.6
"SEGUIN, TYLER",Boston,203,2588:47,42,49,29,91,449,607,765,9.35,0.97,1.14,0.67,2.11,10.41,14.07,17.73,31.8,37.1,68.9
"STAAL, ERIC",Carolina,362,5304:40,72,114,77,186,864,1210,1553,8.33,0.81,1.29,0.87,2.10,9.77,13.69,17.57,28.5,45.1,73.5
"EAKIN, CODY",Dallas,78,828:51,8,21,10,29,86,104,146,9.30,0.58,1.52,0.72,2.10,6.23,7.53,10.57,21.6,56.8,78.4
"PERRY, COREY",Anaheim,366,5576:49,91,104,70,195,879,1207,1462,10.35,0.98,1.12,0.75,2.10,9.46,12.99,15.73,34.7,39.7,74.4
"NEAL, JAMES",Pittsburgh,353,4764:26,86,80,46,166,724,976,1290,11.88,1.08,1.01,0.58,2.09,9.12,12.29,16.25,38.1,35.4,73.5
"HAGELIN, CARL",NY Rangers,112,1608:11,21,35,19,56,246,309,394,8.54,0.78,1.31,0.71,2.09,9.18,11.53,14.70,25.9,43.2,69.1
"DOWNIE, STEVE",Colorado,241,2843:00,37,62,38,99,301,419,534,12.29,0.78,1.31,0.80,2.09,6.35,8.84,11.27,24.7,41.3,66.0
"RIBEIRO, MIKE",Washington,352,5002:01,50,124,85,174,507,679,853,9.86,0.60,1.49,1.02,2.09,6.08,8.14,10.23,23.1,57.4,80.6
"THORNTON, JOE",San Jose,371,5321:15,47,138,90,185,424,578,731,11.08,0.53,1.56,1.01,2.09,4.78,6.52,8.24,18.7,54.8,73.4
"SAAD, BRANDON",Chicago,48,632:56,9,13,10,22,89,114,133,10.11,0.85,1.23,0.95,2.09,8.44,10.81,12.61,27.3,39.4,66.7
"ZETTERBERG, HENRIK",Detroit,358,5126:36,61,117,73,178,946,1267,1595,6.45,0.71,1.37,0.85,2.08,11.07,14.83,18.67,25.5,49.0,74.5
"KOPITAR, ANZE",Los Angeles,368,5388:59,76,111,67,187,698,999,1246,10.89,0.85,1.24,0.75,2.08,7.77,11.12,13.87,30.9,45.1,76.0
"MERCIER, JUSTIN",Colorado,9,57:53,1,1,0,2,5,5,7,20.00,1.04,1.04,0.00,2.07,5.18,5.18,7.26,50.0,50.0,100.0
"LECAVALIER, VINCENT",Tampa Bay,326,4463:27,64,90,62,154,657,855,1064,9.74,0.86,1.21,0.83,2.07,8.83,11.49,14.30,31.1,43.7,74.8
"GETZLAF, RYAN",Anaheim,340,5296:11,44,138,87,182,476,698,883,9.24,0.50,1.56,0.99,2.06,5.39,7.91,10.00,18.0,56.3,74.3
"BERGERON, PATRICE",Boston,340,4380:54,52,98,62,150,608,838,1057,8.55,0.71,1.34,0.85,2.05,8.33,11.48,14.48,26.0,49.0,75.0
"CARTER, JEFF",Los Angeles,339,4562:01,90,66,34,156,857,1198,1523,10.50,1.18,0.87,0.45,2.05,11.27,15.76,20.03,42.3,31.0,73.2
"HUSELIUS, KRISTIAN",Columbus,189,2637:37,35,55,35,90,326,432,553,10.74,0.80,1.25,0.80,2.05,7.42,9.83,12.58,31.0,48.7,79.6
"LADD, ANDREW",Winnipeg,375,5100:31,76,98,55,174,746,1001,1256,10.19,0.89,1.15,0.65,2.05,8.78,11.78,14.78,31.3,40.3,71.6
"WHEELER, BLAKE",Winnipeg,372,4873:01,71,95,60,166,675,926,1135,10.52,0.87,1.17,0.74,2.04,8.31,11.40,13.97,29.7,39.7,69.5
"TANGUAY, ALEX",Calgary,312,4088:58,51,88,59,139,288,418,526,17.71,0.75,1.29,0.87,2.04,4.23,6.13,7.72,26.0,44.9,70.9
"IGINLA, JAROME",Pittsburgh,371,5769:32,91,105,69,196,854,1153,1507,10.66,0.95,1.09,0.72,2.04,8.88,11.99,15.67,35.1,40.5,75.7
"WHITNEY, RAY",Dallas,351,4773:40,57,105,75,162,517,713,920,11.03,0.72,1.32,0.94,2.04,6.50,8.96,11.56,26.5,48.8,75.3
"HAVLAT, MARTIN",San Jose,311,4219:41,55,88,60,143,596,765,949,9.23,0.78,1.25,0.85,2.03,8.47,10.88,13.49,28.9,46.3,75.3
"WOLSKI, WOJTEK",Washington,289,3686:39,45,79,46,124,459,604,746,9.80,0.73,1.29,0.75,2.02,7.47,9.83,12.14,28.3,49.7,78.0
"BRIERE, DANIEL",Philadelphia,285,3717:10,56,69,41,125,524,662,856,10.69,0.90,1.11,0.66,2.02,8.46,10.69,13.82,31.8,39.2,71.0
"CONNOLLY, TIM",Toronto,259,3133:04,33,72,43,105,372,504,650,8.87,0.63,1.38,0.82,2.01,7.12,9.65,12.45,22.6,49.3,71.9
"HUDLER, JIRI",Calgary,277,3301:22,50,60,37,110,319,433,539,15.67,0.91,1.09,0.67,2.00,5.80,7.87,9.80,31.4,37.7,69.2
"POULIOT, BENOIT",Tampa Bay,277,3037:51,49,52,31,101,371,504,615,13.21,0.97,1.03,0.61,1.99,7.33,9.95,12.15,34.5,36.6,71.1
"ENNIS, TYLER",Buffalo,187,2436:31,36,45,27,81,328,439,554,10.98,0.89,1.11,0.66,1.99,8.08,10.81,13.64,32.7,40.9,73.6
"HARTNELL, SCOTT",Philadelphia,359,4666:18,68,87,49,155,660,881,1068,10.30,0.87,1.12,0.63,1.99,8.49,11.33,13.73,28.8,36.9,65.7
"STEWART, CHRIS",St. Louis,319,4104:25,63,73,48,136,564,732,873,11.17,0.92,1.07,0.70,1.99,8.24,10.70,12.76,35.0,40.6,75.6
"COUTURE, LOGAN",San Jose,232,3052:59,55,46,33,101,509,692,863,10.81,1.08,0.90,0.65,1.98,10.00,13.60,16.96,46.2,38.7,84.9
"JAGR, JAROMIR",Boston,118,1543:08,17,34,21,51,178,257,336,9.55,0.66,1.32,0.82,1.98,6.92,9.99,13.06,23.0,45.9,68.9
"VAN_RIEMSDYK, JAMES",Toronto,244,2999:55,46,53,30,99,477,632,807,9.64,0.92,1.06,0.60,1.98,9.54,12.64,16.14,32.6,37.6,70.2
"FILPPULA, VALTTERI",Detroit,327,4426:11,50,96,58,146,460,616,797,10.87,0.68,1.30,0.79,1.98,6.24,8.35,10.80,26.0,50.0,76.0
"HALISCHUK, MATT",Nashville,157,1578:27,23,29,18,52,182,232,276,12.64,0.87,1.10,0.68,1.98,6.92,8.82,10.49,37.1,46.8,83.9
"SKINNER, JEFF",Carolina,187,2550:18,45,39,21,84,414,588,772,10.87,1.06,0.92,0.49,1.98,9.74,13.83,18.16,40.5,35.1,75.7
"MARLEAU, PATRICK",San Jose,370,5254:40,87,86,39,173,762,1008,1247,11.42,0.99,0.98,0.45,1.98,8.70,11.51,14.24,35.4,35.0,70.3
"BENNETT, BEAU",Pittsburgh,26,273:26,2,7,4,9,25,38,45,8.00,0.44,1.54,0.88,1.97,5.49,8.34,9.87,14.3,50.0,64.3
"COLBORNE, JOE",Toronto,16,182:31,1,5,2,6,12,15,15,8.33,0.33,1.64,0.66,1.97,3.94,4.93,4.93,11.1,55.6,66.7
"PAGEAU, JEAN-GABRIEL",Ottawa,9,91:28,2,1,1,3,13,16,21,15.38,1.31,0.66,0.66,1.97,8.53,10.50,13.78,50.0,25.0,75.0
"AFINOGENOV, MAXIM",Winnipeg,130,1556:09,20,31,19,51,204,285,370,9.80,0.77,1.20,0.73,1.97,7.87,10.99,14.27,28.6,44.3,72.9
"WILLIAMS, JUSTIN",Los Angeles,296,3997:07,44,87,44,131,684,927,1141,6.43,0.66,1.31,0.66,1.97,10.27,13.91,17.13,25.4,50.3,75.7
"THOMAS, BILL",Florida,30,244:56,5,3,1,8,41,55,62,12.20,1.22,0.73,0.24,1.96,10.04,13.47,15.19,62.5,37.5,100.0
"TENNYSON, MATT",San Jose,4,61:22,0,2,1,2,8,12,17,0.00,0.00,1.96,0.98,1.96,7.82,11.73,16.62,0.0,40.0,40.0
"BRULE, GILBERT",Arizona,149,1722:12,27,29,15,56,222,290,354,12.16,0.94,1.01,0.52,1.95,7.73,10.10,12.33,36.0,38.7,74.7
"DUMONT, J.P.",Nashville,226,2651:07,33,53,30,86,289,406,510,11.42,0.75,1.20,0.68,1.95,6.54,9.19,11.54,27.3,43.8,71.1
"BRUNNSTROM, FABIAN",Detroit,104,987:10,15,17,10,32,100,138,166,15.00,0.91,1.03,0.61,1.95,6.08,8.39,10.09,41.7,47.2,88.9
"PERRON, DAVID",St. Louis,278,3459:13,50,62,42,112,375,505,631,13.33,0.87,1.08,0.73,1.94,6.50,8.76,10.94,34.7,43.1,77.8
"NISKALA, JANNE",Tampa Bay,6,61:50,0,2,0,2,5,7,12,0.00,0.00,1.94,0.00,1.94,4.85,6.79,11.64,0.0,100.0,100.0
"KANE, EVANDER",Winnipeg,261,3653:23,58,60,40,118,680,910,1136,8.53,0.95,0.99,0.66,1.94,11.17,14.95,18.66,34.9,36.1,71.1
"MCMILLAN, CARSON",Minnesota,15,154:50,2,3,1,5,13,19,28,15.38,0.78,1.16,0.39,1.94,5.04,7.36,10.85,28.6,42.9,71.4
"KALINSKI, JON",Philadelphia,22,155:04,1,4,2,5,16,18,26,6.25,0.39,1.55,0.77,1.93,6.19,6.96,10.06,20.0,80.0,100.0
"KOVALCHUK, ILYA",New Jersey,350,5582:38,92,88,60,180,734,1013,1351,12.53,0.99,0.95,0.64,1.93,7.89,10.89,14.52,40.0,38.3,78.3
"MALONE, RYAN",Tampa Bay,284,3509:04,49,64,31,113,413,534,631,11.86,0.84,1.09,0.53,1.93,7.06,9.13,10.79,30.2,39.5,69.8
"STALBERG, VIKTOR",Chicago,243,2832:41,46,45,29,91,513,723,874,8.97,0.97,0.95,0.61,1.93,10.87,15.31,18.51,38.0,37.2,75.2
"CALVERT, MATT",Columbus,97,1028:51,15,18,10,33,95,126,181,15.79,0.87,1.05,0.58,1.92,5.54,7.35,10.56,33.3,40.0,73.3
"MCDONALD, ANDY",St. Louis,245,3306:22,46,60,33,106,454,601,733,10.13,0.83,1.09,0.60,1.92,8.24,10.91,13.30,31.1,40.5,71.6
"PACIORETTY, MAX",Montreal,246,3150:32,44,57,34,101,551,752,942,7.99,0.84,1.09,0.65,1.92,10.49,14.32,17.94,32.1,41.6,73.7
"ATKINSON, CAM",Columbus,62,779:58,12,13,10,25,138,186,219,8.70,0.92,1.00,0.77,1.92,10.62,14.31,16.85,29.3,31.7,61.0
"FRANZEN, JOHAN",Detroit,291,3995:10,63,65,48,128,665,918,1103,9.47,0.95,0.98,0.72,1.92,9.99,13.79,16.57,32.6,33.7,66.3
"STILLMAN, CORY",Carolina,186,2404:32,29,48,31,77,259,384,501,11.20,0.72,1.20,0.77,1.92,6.46,9.58,12.50,26.4,43.6,70.0
"DUCHENE, MATT",Colorado,266,3720:08,52,67,41,119,467,645,807,11.13,0.84,1.08,0.66,1.92,7.53,10.40,13.02,32.7,42.1,74.8
"GLENCROSS, CURTIS",Calgary,326,4044:12,60,69,41,129,473,657,833,12.69,0.89,1.02,0.61,1.91,7.02,9.75,12.36,35.9,41.3,77.2
"STEPAN, DEREK",NY Rangers,212,2891:20,40,52,36,92,340,462,613,11.76,0.83,1.08,0.75,1.91,7.06,9.59,12.72,29.9,38.8,68.7
"TAVARES, JOHN",NY Islanders,290,4306:52,63,74,51,137,588,788,1008,10.71,0.88,1.03,0.71,1.91,8.19,10.98,14.04,33.7,39.6,73.3
"AUCOIN, KEITH",NY Islanders,90,912:21,10,19,8,29,79,107,149,12.66,0.66,1.25,0.53,1.91,5.20,7.04,9.80,22.7,43.2,65.9
"GRABNER, MICHAEL",NY Islanders,219,2612:10,52,31,19,83,448,573,692,11.61,1.19,0.71,0.44,1.91,10.29,13.16,15.89,49.1,29.2,78.3
"BULMER, BRETT",Minnesota,9,94:31,0,3,0,3,7,10,13,0.00,0.00,1.90,0.00,1.90,4.44,6.35,8.25,0.0,100.0,100.0
"RYDER, MICHAEL",Montreal,363,4540:35,67,77,48,144,615,823,1099,10.89,0.89,1.02,0.63,1.90,8.13,10.88,14.52,31.5,36.2,67.6
"PAVELSKI, JOE",San Jose,351,4772:48,72,79,52,151,801,1080,1339,8.99,0.91,0.99,0.65,1.90,10.07,13.58,16.83,36.2,39.7,75.9
"DEMITRA, PAVOL",Vancouver,96,1237:36,12,27,16,39,138,188,241,8.70,0.58,1.31,0.78,1.89,6.69,9.11,11.68,21.1,47.4,68.4
"HORNQVIST, PATRIC",Nashville,287,3534:41,52,59,32,111,709,888,1070,7.33,0.88,1.00,0.54,1.88,12.04,15.07,18.16,34.2,38.8,73.0
"PROSPAL, VACLAV",Columbus,316,4331:02,49,87,52,136,471,612,800,10.40,0.68,1.21,0.72,1.88,6.53,8.48,11.08,25.9,46.0,72.0
"DEVEREAUX, BOYD",Toronto,23,255:50,3,5,3,8,35,42,53,8.57,0.70,1.17,0.70,1.88,8.21,9.85,12.43,30.0,50.0,80.0
"STAJAN, MATT",Calgary,338,4287:57,31,103,54,134,347,472,595,8.93,0.43,1.44,0.76,1.88,4.86,6.60,8.33,15.6,51.8,67.3
"REINPRECHT, STEVEN",Florida,183,2147:17,25,42,28,67,188,258,329,13.30,0.70,1.17,0.78,1.87,5.25,7.21,9.19,25.5,42.9,68.4
"BICKELL, BRYAN",Chicago,213,2536:52,34,45,26,79,290,395,521,11.72,0.80,1.06,0.61,1.87,6.86,9.34,12.32,32.4,42.9,75.2
"FLEISCHMANN, TOMAS",Florida,316,4083:21,59,68,49,127,503,691,914,11.73,0.87,1.00,0.72,1.87,7.39,10.15,13.43,32.8,37.8,70.6
"STAAL, JORDAN",Carolina,316,4345:31,58,77,50,135,514,700,900,11.28,0.80,1.06,0.69,1.86,7.10,9.67,12.43,30.7,40.7,71.4
"RUUTU, TUOMO",Carolina,303,3992:34,49,75,40,124,487,676,921,10.06,0.74,1.13,0.60,1.86,7.32,10.16,13.84,27.1,41.4,68.5
"HANSEN, JANNIK",Vancouver,313,3607:01,44,68,45,112,404,553,706,10.89,0.73,1.13,0.75,1.86,6.72,9.20,11.74,27.8,43.0,70.9
"HODGSON, CODY",Buffalo,139,1611:54,22,28,16,50,201,257,342,10.95,0.82,1.04,0.60,1.86,7.48,9.57,12.73,31.4,40.0,71.4
"MOULSON, MATT",NY Islanders,299,4261:36,69,63,35,132,582,744,988,11.86,0.97,0.89,0.49,1.86,8.19,10.47,13.91,36.7,33.5,70.2
"ROY, DEREK",Vancouver,319,4308:05,48,85,52,133,482,649,848,9.96,0.67,1.18,0.72,1.85,6.71,9.04,11.81,26.4,46.7,73.1
"KARIYA, PAUL",St. Louis,86,1102:08,17,17,10,34,194,267,328,8.76,0.93,0.93,0.54,1.85,10.56,14.54,17.86,39.5,39.5,79.1
"ANTROPOV, NIK",Winnipeg,342,4376:23,56,79,49,135,432,599,775,12.96,0.77,1.08,0.67,1.85,5.92,8.21,10.63,28.6,40.3,68.9
"GRABOVSKI, MIKHAIL",Toronto,340,4672:02,61,83,58,144,560,811,1119,10.89,0.78,1.07,0.74,1.85,7.19,10.42,14.37,28.9,39.3,68.2
"DESHARNAIS, DAVID",Montreal,178,2175:21,22,45,26,67,160,205,267,13.75,0.61,1.24,0.72,1.85,4.41,5.65,7.36,20.6,42.1,62.6
"FEDOROV, SERGEI",Washington,52,617:24,8,11,7,19,88,111,144,9.09,0.78,1.07,0.68,1.85,8.55,10.79,13.99,25.0,34.4,59.4
"CONROY, CRAIG",Calgary,162,1755:13,14,40,28,54,154,202,260,9.09,0.48,1.37,0.96,1.85,5.26,6.91,8.89,19.7,56.3,76.1
"SYKORA, PETR",New Jersey,172,2178:45,31,36,16,67,263,369,485,11.79,0.85,0.99,0.44,1.85,7.24,10.16,13.36,32.0,37.1,69.1
"BACKES, DAVID",St. Louis,373,5084:33,67,89,46,156,675,941,1140,9.93,0.79,1.05,0.54,1.84,7.97,11.10,13.45,30.2,40.1,70.3
"ERAT, MARTIN",Washington,325,4412:33,49,86,44,135,454,600,782,10.79,0.67,1.17,0.60,1.84,6.17,8.16,10.63,27.4,48.0,75.4
"HEMSKY, ALES",Edmonton,248,3335:11,42,60,39,102,417,538,735,10.07,0.76,1.08,0.70,1.83,7.50,9.68,13.22,31.8,45.5,77.3
"PENNER, DUSTIN",Los Angeles,338,4225:03,56,73,46,129,535,770,948,10.47,0.80,1.04,0.65,1.83,7.60,10.93,13.46,31.8,41.5,73.3
"ANISIMOV, ARTEM",Columbus,279,3340:54,44,58,30,102,405,554,749,10.86,0.79,1.04,0.54,1.83,7.27,9.95,13.45,33.3,43.9,77.3
