name,team,gp,toi,g,a,firsta,points,shots,ifenwick,icorsi,shpct,g_60,a_60,firsta_60,points_60,shots_60,ifenwick_60,icorsi_60,igp,iap,ipp
"TOEWS, JONATHAN",Chicago,484,6805:31,124,144,90,268,892,1107,1329,13.90,1.09,1.27,0.79,2.36,7.86,9.76,11.72,32.7,38.0,70.7
"LALIBERTE, DAVID",Philadelphia,11,76:12,2,1,1,3,8,13,16,25.00,1.57,0.79,0.79,2.36,6.30,10.24,12.60,50.0,25.0,75.0
"NYQUIST, GUSTAV",Detroit,97,1144:39,25,20,14,45,167,238,290,14.97,1.31,1.05,0.73,2.36,8.75,12.48,15.20,47.2,37.7,84.9
"KANA, TOMAS",Columbus,6,50:56,0,2,1,2,3,4,6,0.00,0.00,2.36,1.18,2.36,3.53,4.71,7.07,0.0,100.0,100.0
"HALL, TAYLOR",Edmonton,246,3620:15,51,91,54,142,575,777,1039,8.87,0.85,1.51,0.90,2.35,9.53,12.88,17.22,30.5,54.5,85.0
"OVECHKIN, ALEX",Washington,514,7935:49,161,150,107,311,1631,2331,3333,9.87,1.22,1.13,0.81,2.35,12.33,17.62,25.20,40.8,38.0,78.7
"PELECH, MATT",San Jose,13,102:12,1,3,0,4,6,9,15,16.67,0.59,1.76,0.00,2.35,3.52,5.28,8.81,20.0,60.0,80.0
"DATSYUK, PAVEL",Detroit,460,6584:02,89,168,104,257,852,1173,1548,10.45,0.81,1.53,0.95,2.34,7.76,10.69,14.11,25.6,48.3,73.9
"VAN_DER_GULIK, DAVID",Colorado,48,335:38,2,11,8,13,53,68,80,3.77,0.36,1.97,1.43,2.32,9.47,12.16,14.30,9.5,52.4,61.9
"SEGUIN, TYLER",Dallas,283,3737:13,66,78,50,144,639,861,1072,10.33,1.06,1.25,0.80,2.31,10.26,13.82,17.21,33.2,39.2,72.4
"KANE, PATRICK",Chicago,515,7558:41,107,184,118,291,1084,1432,1834,9.87,0.85,1.46,0.94,2.31,8.60,11.37,14.56,28.6,49.2,77.8
"VANEK, THOMAS",Montreal,500,6448:55,106,142,90,248,896,1226,1524,11.83,0.99,1.32,0.84,2.31,8.34,11.41,14.18,31.9,42.8,74.7
"HLINKA, JAROSLAV",Colorado,63,703:45,8,19,15,27,79,103,123,10.13,0.68,1.62,1.28,2.30,6.74,8.78,10.49,23.5,55.9,79.4
"SPEZZA, JASON",Ottawa,440,6256:30,91,149,106,240,831,1193,1521,10.95,0.87,1.43,1.02,2.30,7.97,11.44,14.59,28.2,46.1,74.3
"THORNTON, JOE",San Jose,535,7638:36,73,216,142,289,608,826,1049,12.01,0.57,1.70,1.12,2.27,4.78,6.49,8.24,19.3,57.1,76.5
"ST._LOUIS, MARTIN",NY Rangers,533,8300:44,117,196,109,313,1023,1431,1754,11.44,0.85,1.42,0.79,2.26,7.39,10.34,12.68,28.0,46.9,74.9
"IGGULDEN, MIKE",NY Islanders,12,132:42,1,4,3,5,16,25,33,6.25,0.45,1.81,1.36,2.26,7.23,11.30,14.92,16.7,66.7,83.3
"EBERLE, JORDAN",Edmonton,275,3903:04,63,84,56,147,491,661,856,12.83,0.97,1.29,0.86,2.26,7.55,10.16,13.16,35.0,46.7,81.7
"WILSON, KYLE",Nashville,39,345:31,4,9,5,13,34,48,64,11.76,0.69,1.56,0.87,2.26,5.90,8.34,11.11,25.0,56.2,81.2
"PERRY, COREY",Anaheim,517,7660:59,138,150,104,288,1207,1668,2015,11.43,1.08,1.17,0.81,2.26,9.45,13.06,15.78,36.1,39.3,75.4
"GETZLAF, RYAN",Anaheim,494,7421:31,82,194,116,276,717,1021,1282,11.44,0.66,1.57,0.94,2.23,5.80,8.25,10.36,22.1,52.3,74.4
"SUNDIN, MATS",Vancouver,114,1483:48,22,33,24,55,202,282,337,10.89,0.89,1.33,0.97,2.22,8.17,11.40,13.63,29.3,44.0,73.3
"DUMONT, J.P.",Nashville,306,3728:07,53,85,53,138,431,604,752,12.30,0.85,1.37,0.85,2.22,6.94,9.72,12.10,28.6,45.9,74.6
"SHARP, PATRICK",Chicago,481,6539:09,116,126,70,242,1106,1457,1849,10.49,1.06,1.16,0.64,2.22,10.15,13.37,16.97,34.4,37.4,71.8
"KUNITZ, CHRIS",Pittsburgh,488,6431:32,104,134,78,238,844,1169,1492,12.32,0.97,1.25,0.73,2.22,7.87,10.91,13.92,30.2,39.0,69.2
"PERREAULT, MATHIEU",Anaheim,227,2407:08,40,49,34,89,230,325,431,17.39,1.00,1.22,0.85,2.22,5.73,8.10,10.74,33.1,40.5,73.6
"ZETTERBERG, HENRIK",Detroit,478,6873:33,98,156,95,254,1265,1699,2117,7.75,0.86,1.36,0.83,2.22,11.04,14.83,18.48,28.7,45.6,74.3
"KESSEL, PHIL",Toronto,516,7544:38,138,140,94,278,1328,1803,2385,10.39,1.10,1.11,0.75,2.21,10.56,14.34,18.97,38.3,38.9,77.2
"KREJCI, DAVID",Boston,498,6813:26,80,171,106,251,705,929,1156,11.35,0.70,1.51,0.93,2.21,6.21,8.18,10.18,24.4,52.1,76.5
"TARASENKO, VLADIMIR",St. Louis,102,1223:36,18,27,21,45,172,268,341,10.47,0.88,1.32,1.03,2.21,8.43,13.14,16.72,31.6,47.4,78.9
"SAVARD, MARC",Boston,222,2997:39,28,82,53,110,384,511,654,7.29,0.56,1.64,1.06,2.20,7.69,10.23,13.09,20.6,60.3,80.9
"HOSSA, MARIAN",Chicago,460,6239:03,106,121,69,227,1055,1374,1782,10.05,1.02,1.16,0.66,2.18,10.15,13.21,17.14,35.5,40.5,75.9
"PALMIERI, KYLE",Anaheim,141,1460:24,26,27,12,53,234,323,401,11.11,1.07,1.11,0.49,2.18,9.61,13.27,16.47,36.1,37.5,73.6
"RYAN, BOBBY",Ottawa,448,6199:57,112,113,71,225,919,1281,1608,12.19,1.08,1.09,0.69,2.18,8.89,12.40,15.56,35.4,35.8,71.2
"POMINVILLE, JASON",Minnesota,530,6840:55,108,140,89,248,1045,1381,1716,10.33,0.95,1.23,0.78,2.18,9.17,12.11,15.05,34.3,44.4,78.7
"MAROON, PATRICK",Anaheim,77,776:27,12,16,11,28,99,136,168,12.12,0.93,1.24,0.85,2.16,7.65,10.51,12.98,30.8,41.0,71.8
"MARCHAND, BRAD",Boston,300,3837:56,58,80,48,138,475,622,783,12.21,0.91,1.25,0.75,2.16,7.43,9.72,12.24,30.5,42.1,72.6
"GIROUX, CLAUDE",Philadelphia,415,5569:35,68,132,90,200,647,892,1191,10.51,0.73,1.42,0.97,2.15,6.97,9.61,12.83,25.9,50.2,76.0
"LATTA, MICHAEL",Washington,17,111:37,1,3,3,4,5,8,11,20.00,0.54,1.61,1.61,2.15,2.69,4.30,5.91,25.0,75.0,100.0
"STRAKA, MARTIN",NY Rangers,65,839:59,10,20,11,30,75,102,126,13.33,0.71,1.43,0.79,2.14,5.36,7.29,9.00,26.3,52.6,78.9
"GALLAGHER, BRENDAN",Montreal,125,1548:24,23,32,15,55,269,359,500,8.55,0.89,1.24,0.58,2.13,10.42,13.91,19.37,29.1,40.5,69.6
"PARSE, SCOTT",Los Angeles,73,760:09,11,16,10,27,87,111,138,12.64,0.87,1.26,0.79,2.13,6.87,8.76,10.89,28.2,41.0,69.2
"NASH, RICK",NY Rangers,500,6936:56,135,111,73,246,1318,1710,2138,10.24,1.17,0.96,0.63,2.13,11.40,14.79,18.49,43.3,35.6,78.8
"NEAL, JAMES",Pittsburgh,412,5567:02,100,97,55,197,877,1195,1585,11.40,1.08,1.05,0.59,2.12,9.45,12.88,17.08,36.8,35.7,72.4
"IGINLA, JAROME",Boston,531,8183:25,140,149,95,289,1222,1658,2145,11.46,1.03,1.09,0.70,2.12,8.96,12.16,15.73,35.7,38.0,73.7
"RIBEIRO, MIKE",Arizona,508,7100:15,78,171,114,249,662,881,1115,11.78,0.66,1.45,0.96,2.10,5.59,7.44,9.42,25.2,55.2,80.3
"MOSER, SIMON",Nashville,6,57:04,1,1,1,2,7,9,11,14.29,1.05,1.05,1.05,2.10,7.36,9.46,11.57,50.0,50.0,100.0
"VORACEK, JAKUB",Philadelphia,449,5458:17,70,121,76,191,673,880,1140,10.40,0.77,1.33,0.84,2.10,7.40,9.67,12.53,25.6,44.3,70.0
"HAULA, ERIK",Minnesota,46,400:15,5,9,3,14,51,67,79,9.80,0.75,1.35,0.45,2.10,7.65,10.04,11.84,27.8,50.0,77.8
"BERGERON, PATRICE",Boston,430,5546:11,72,122,75,194,799,1111,1410,9.01,0.78,1.32,0.81,2.10,8.64,12.02,15.25,27.6,46.7,74.3
"HORTON, NATHAN",Columbus,418,5737:44,81,119,71,200,698,945,1263,11.60,0.85,1.24,0.74,2.09,7.30,9.88,13.21,27.0,39.7,66.7
"DUPUIS, PASCAL",Pittsburgh,480,6089:52,89,123,74,212,913,1233,1568,9.75,0.88,1.21,0.73,2.09,9.00,12.15,15.45,30.4,42.0,72.4
"WOLSKI, WOJTEK",Washington,366,4659:38,56,106,60,162,588,764,961,9.52,0.72,1.36,0.77,2.09,7.57,9.84,12.37,27.3,51.7,79.0
"SODERBERG, CARL",Boston,79,949:55,11,22,13,33,103,147,200,10.68,0.69,1.39,0.82,2.08,6.51,9.29,12.63,28.2,56.4,84.6
"LUCIC, MILAN",Boston,485,6480:31,91,134,71,225,656,947,1267,13.87,0.84,1.24,0.66,2.08,6.07,8.77,11.73,29.4,43.2,72.6
"STAAL, ERIC",Carolina,522,7665:27,108,158,108,266,1228,1699,2173,8.79,0.85,1.24,0.85,2.08,9.61,13.30,17.01,29.8,43.5,73.3
"TANGUAY, ALEX",Colorado,406,5320:18,66,118,77,184,401,565,704,16.46,0.74,1.33,0.87,2.08,4.52,6.37,7.94,25.1,44.9,70.0
"MERCIER, JUSTIN",Colorado,9,57:53,1,1,0,2,5,5,7,20.00,1.04,1.04,0.00,2.07,5.18,5.18,7.26,50.0,50.0,100.0
"MACKINNON, NATHAN",Colorado,82,1158:45,14,26,13,40,177,238,292,7.91,0.72,1.35,0.67,2.07,9.16,12.32,15.12,25.5,47.3,72.7
"PALAT, ONDREJ",Tampa Bay,95,1247:25,17,26,17,43,141,197,248,12.06,0.82,1.25,0.82,2.07,6.78,9.48,11.93,27.0,41.3,68.3
"KONTIOLA, PETRI",Chicago,12,145:11,0,5,1,5,11,13,14,0.00,0.00,2.07,0.41,2.07,4.55,5.37,5.79,0.0,83.3,83.3
"GIBBONS, BRIAN",Pittsburgh,41,436:06,4,11,6,15,26,35,48,15.38,0.55,1.51,0.83,2.06,3.58,4.82,6.60,20.0,55.0,75.0
"LUPUL, JOFFREY",Toronto,363,4800:59,84,81,50,165,688,914,1193,12.21,1.05,1.01,0.62,2.06,8.60,11.42,14.91,36.4,35.1,71.4
"WHEELER, BLAKE",Winnipeg,454,6023:31,86,121,77,207,844,1159,1434,10.19,0.86,1.21,0.77,2.06,8.41,11.54,14.28,29.8,41.9,71.6
"DUCHENE, MATT",Colorado,337,4746:34,65,98,62,163,631,869,1096,10.30,0.82,1.24,0.78,2.06,7.98,10.98,13.85,30.7,46.2,76.9
"SHEAHAN, RILEY",Detroit,44,495:16,6,11,10,17,48,69,84,12.50,0.73,1.33,1.21,2.06,5.82,8.36,10.18,23.1,42.3,65.4
"HAVLAT, MARTIN",San Jose,394,5248:05,72,108,74,180,710,919,1135,10.14,0.82,1.23,0.85,2.06,8.12,10.51,12.98,29.8,44.6,74.4
"BACKSTROM, NICKLAS",Washington,493,7027:54,69,172,93,241,762,1066,1354,9.06,0.59,1.47,0.79,2.06,6.51,9.10,11.56,19.9,49.6,69.5
"CONNOLLY, TIM",Toronto,307,3691:55,36,90,53,126,436,584,750,8.26,0.59,1.46,0.86,2.05,7.09,9.49,12.19,20.6,51.4,72.0
"LADD, ANDREW",Winnipeg,516,6857:57,106,128,69,234,1001,1339,1675,10.59,0.93,1.12,0.60,2.05,8.76,11.71,14.65,32.4,39.1,71.6
"KADRI, NAZEM",Toronto,177,2348:51,29,51,38,80,268,393,531,10.82,0.74,1.30,0.97,2.04,6.85,10.04,13.56,27.4,48.1,75.5
"ERIKSSON, LOUI",Boston,502,6874:17,89,145,76,234,772,1059,1287,11.53,0.78,1.27,0.66,2.04,6.74,9.24,11.23,29.0,47.2,76.2
"ELIAS, PATRIK",New Jersey,483,6111:17,79,129,83,208,823,1056,1356,9.60,0.78,1.27,0.81,2.04,8.08,10.37,13.31,30.6,50.0,80.6
"BROWN, CURTIS",San Jose,33,264:37,5,4,2,9,31,39,50,16.13,1.13,0.91,0.45,2.04,7.03,8.84,11.34,38.5,30.8,69.2
"SCEVIOUR, COLTON",Dallas,28,324:27,6,5,1,11,55,72,84,10.91,1.11,0.92,0.18,2.03,10.17,13.31,15.53,40.0,33.3,73.3
"HUSELIUS, KRISTIAN",Columbus,270,3689:23,52,73,47,125,474,611,775,10.97,0.85,1.19,0.76,2.03,7.71,9.94,12.60,31.9,44.8,76.7
"LECAVALIER, VINCENT",Philadelphia,476,6588:46,96,127,85,223,942,1227,1518,10.19,0.87,1.16,0.77,2.03,8.58,11.17,13.82,32.4,42.9,75.3
"DEMITRA, PAVOL",Vancouver,163,2107:57,25,46,29,71,219,307,392,11.42,0.71,1.31,0.83,2.02,6.23,8.74,11.16,24.8,45.5,70.3
"KOVALCHUK, ILYA",New Jersey,429,6698:17,118,107,74,225,872,1194,1599,13.53,1.06,0.96,0.66,2.02,7.81,10.70,14.32,41.7,37.8,79.5
"COUTURE, LOGAN",San Jose,297,3903:57,68,63,44,131,653,892,1104,10.41,1.05,0.97,0.68,2.01,10.04,13.71,16.97,41.7,38.7,80.4
"PARISE, ZACH",Minnesota,453,6466:56,101,116,64,217,1159,1523,1776,8.71,0.94,1.08,0.59,2.01,10.75,14.13,16.48,36.3,41.7,78.1
"KOPITAR, ANZE",Los Angeles,532,7746:35,107,151,91,258,960,1360,1704,11.15,0.83,1.17,0.70,2.00,7.44,10.53,13.20,30.8,43.5,74.4
"KARIYA, PAUL",St. Louis,168,2192:48,25,48,29,73,369,493,597,6.78,0.68,1.31,0.79,2.00,10.10,13.49,16.34,26.6,51.1,77.7
"TAVARES, JOHN",NY Islanders,349,5234:36,78,95,66,173,708,948,1223,11.02,0.89,1.09,0.76,1.98,8.12,10.87,14.02,33.1,40.3,73.3
"ZHERDEV, NIKOLAI",Philadelphia,220,2846:43,48,46,32,94,473,614,801,10.15,1.01,0.97,0.67,1.98,9.97,12.94,16.88,41.7,40.0,81.7
"GALCHENYUK, ALEX",Montreal,113,1303:47,17,26,20,43,148,205,264,11.49,0.78,1.20,0.92,1.98,6.81,9.43,12.15,30.9,47.3,78.2
"SAAD, BRANDON",Chicago,126,1638:48,21,33,26,54,211,275,347,9.95,0.77,1.21,0.95,1.98,7.73,10.07,12.70,23.9,37.5,61.4
"TATAR, TOMAS",Detroit,100,1093:28,18,18,12,36,146,200,270,12.33,0.99,0.99,0.66,1.98,8.01,10.97,14.82,34.6,34.6,69.2
"READ, MATT",Philadelphia,196,2464:22,42,39,18,81,288,421,538,14.58,1.02,0.95,0.44,1.97,7.01,10.25,13.10,39.6,36.8,76.4
"SKINNER, JEFF",Carolina,258,3500:44,64,51,30,115,609,837,1096,10.51,1.10,0.87,0.51,1.97,10.44,14.35,18.78,42.4,33.8,76.2
"BURROWS, ALEX",Vancouver,493,6332:57,104,104,56,208,878,1203,1493,11.85,0.99,0.99,0.53,1.97,8.32,11.40,14.15,35.0,35.0,70.0
"NAGY, LADISLAV",Los Angeles,38,395:49,6,7,3,13,52,74,91,11.54,0.91,1.06,0.45,1.97,7.88,11.22,13.79,33.3,38.9,72.2
"PROSPAL, VACLAV",Columbus,396,5544:00,69,113,70,182,631,814,1054,10.94,0.75,1.22,0.76,1.97,6.83,8.81,11.41,27.4,44.8,72.2
"WILLIAMS, JUSTIN",Los Angeles,414,5556:33,62,120,58,182,943,1281,1579,6.57,0.67,1.30,0.63,1.97,10.18,13.83,17.05,25.9,50.2,76.2
"HUDLER, JIRI",Calgary,433,5234:50,72,99,61,171,498,681,830,14.46,0.83,1.13,0.70,1.96,5.71,7.81,9.51,29.8,40.9,70.7
"HAGELIN, CARL",NY Rangers,184,2541:12,33,50,26,83,379,482,623,8.71,0.78,1.18,0.61,1.96,8.95,11.38,14.71,27.7,42.0,69.7
"THOMAS, BILL",Florida,30,244:56,5,3,1,8,41,55,62,12.20,1.22,0.73,0.24,1.96,10.04,13.47,15.19,62.5,37.5,100.0
"VAN_RIEMSDYK, JAMES",Toronto,324,4257:40,63,76,43,139,674,882,1102,9.35,0.89,1.07,0.61,1.96,9.50,12.43,15.53,30.9,37.3,68.1
"KOZLOV, VIKTOR",Washington,147,1961:43,24,40,28,64,290,374,460,8.28,0.73,1.22,0.86,1.96,8.87,11.44,14.07,22.9,38.1,61.0
"ROY, DEREK",St. Louis,472,6162:25,74,127,75,201,710,957,1236,10.42,0.72,1.24,0.73,1.96,6.91,9.32,12.03,26.8,46.0,72.8
"MACDERMID, LANE",Calgary,21,122:42,2,2,1,4,11,13,14,18.18,0.98,0.98,0.49,1.96,5.38,6.36,6.85,40.0,40.0,80.0
"TENNYSON, MATT",San Jose,4,61:22,0,2,1,2,8,12,17,0.00,0.00,1.96,0.98,1.96,7.82,11.73,16.62,0.0,40.0,40.0
"STASTNY, PAUL",Colorado,456,6553:56,83,130,77,213,751,994,1200,11.05,0.76,1.19,0.70,1.95,6.88,9.10,10.99,28.4,44.5,72.9
"HAYDAR, DARREN",Colorado,17,154:00,1,4,3,5,13,14,23,7.69,0.39,1.56,1.17,1.95,5.06,5.45,8.96,14.3,57.1,71.4
"ARNOTT, JASON",St. Louis,352,4561:10,71,77,40,148,654,884,1075,10.86,0.93,1.01,0.53,1.95,8.60,11.63,14.14,32.0,34.7,66.7
"BRUNNSTROM, FABIAN",Detroit,104,987:10,15,17,10,32,100,138,166,15.00,0.91,1.03,0.61,1.95,6.08,8.39,10.09,41.7,47.2,88.9
"SCHWARTZ, JADEN",St. Louis,132,1667:39,23,31,19,54,189,250,319,12.17,0.83,1.12,0.68,1.94,6.80,8.99,11.48,31.1,41.9,73.0
"PACIORETTY, MAX",Montreal,319,4139:03,67,67,41,134,731,1013,1274,9.17,0.97,0.97,0.59,1.94,10.60,14.68,18.47,36.6,36.6,73.2
"JAGR, JAROMIR",New Jersey,282,4016:15,47,83,48,130,527,734,933,8.92,0.70,1.24,0.72,1.94,7.87,10.97,13.94,26.0,45.9,71.8
"NISKALA, JANNE",Tampa Bay,6,61:50,0,2,0,2,5,7,12,0.00,0.00,1.94,0.00,1.94,4.85,6.79,11.64,0.0,100.0,100.0
"WILLIAMS, JEREMY",NY Rangers,30,247:27,7,1,1,8,34,44,58,20.59,1.70,0.24,0.24,1.94,8.24,10.67,14.06,77.8,11.1,88.9
"STEWART, CHRIS",Buffalo,382,4826:40,74,82,56,156,660,865,1034,11.21,0.92,1.02,0.70,1.94,8.20,10.75,12.85,35.1,38.9,73.9
"ALFREDSSON, DANIEL",Detroit,463,6219:59,79,122,73,201,669,919,1208,11.81,0.76,1.18,0.70,1.94,6.45,8.87,11.65,29.6,45.7,75.3
"DOWNIE, STEVE",Philadelphia,335,3905:59,42,84,51,126,397,546,704,10.58,0.65,1.29,0.78,1.94,6.10,8.39,10.81,21.5,43.1,64.6
"KALINSKI, JON",Philadelphia,22,155:04,1,4,2,5,16,18,26,6.25,0.39,1.55,0.77,1.93,6.19,6.96,10.06,20.0,80.0,100.0
"MCDONALD, ANDY",St. Louis,327,4353:58,60,80,43,140,582,776,938,10.31,0.83,1.10,0.59,1.93,8.02,10.69,12.93,31.7,42.3,74.1
"CONACHER, CORY",Buffalo,126,1430:54,13,33,17,46,150,188,243,8.67,0.55,1.38,0.71,1.93,6.29,7.88,10.19,19.1,48.5,67.6
"PERRON, DAVID",Edmonton,418,5259:39,76,93,63,169,590,789,999,12.88,0.87,1.06,0.72,1.93,6.73,9.00,11.40,33.8,41.3,75.1
"POULIOT, BENOIT",NY Rangers,368,4016:07,58,71,37,129,494,670,812,11.74,0.87,1.06,0.55,1.93,7.38,10.01,12.13,31.9,39.0,70.9
"WHITNEY, RAY",Dallas,485,6336:41,78,125,87,203,721,993,1272,10.82,0.74,1.18,0.82,1.92,6.83,9.40,12.04,29.1,46.6,75.7
"RICHARDS, BRAD",NY Rangers,491,7089:07,83,144,92,227,931,1308,1696,8.92,0.70,1.22,0.78,1.92,7.88,11.07,14.35,27.7,48.0,75.7
"HORNQVIST, PATRIC",Nashville,363,4560:13,67,79,46,146,910,1156,1390,7.36,0.88,1.04,0.61,1.92,11.97,15.21,18.29,33.0,38.9,71.9
"ANTROPOV, NIK",Winnipeg,414,5315:24,69,101,64,170,534,757,971,12.92,0.78,1.14,0.72,1.92,6.03,8.54,10.96,28.3,41.4,69.7
"TOFFOLI, TYLER",Los Angeles,72,784:00,10,15,8,25,119,174,230,8.40,0.77,1.15,0.61,1.91,9.11,13.32,17.60,28.6,42.9,71.4
"CARTER, JEFF",Los Angeles,493,6527:03,118,90,50,208,1201,1682,2146,9.83,1.08,0.83,0.46,1.91,11.04,15.46,19.73,40.3,30.7,71.0
"KANE, EVANDER",Winnipeg,324,4596:34,72,74,53,146,866,1169,1482,8.31,0.94,0.97,0.69,1.91,11.30,15.26,19.34,34.8,35.7,70.5
"BRIERE, DANIEL",Montreal,433,5467:58,80,93,57,173,725,914,1184,11.03,0.88,1.02,0.63,1.90,7.96,10.03,12.99,33.5,38.9,72.4
"SYKORA, PETR",New Jersey,253,3164:22,44,56,30,100,387,549,727,11.37,0.83,1.06,0.57,1.90,7.34,10.41,13.78,31.4,40.0,71.4
"STEPAN, DEREK",NY Rangers,294,3971:43,51,74,52,125,478,666,865,10.67,0.77,1.12,0.79,1.89,7.22,10.06,13.07,28.8,41.8,70.6
"STAFFORD, DREW",Buffalo,472,5911:48,80,106,66,186,895,1137,1409,8.94,0.81,1.08,0.67,1.89,9.08,11.54,14.30,30.8,40.8,71.5
"ZUCCARELLO, MATS",NY Rangers,144,1748:57,22,33,25,55,207,278,349,10.63,0.75,1.13,0.86,1.89,7.10,9.54,11.97,28.2,42.3,70.5
"HEMSKY, ALES",Ottawa,397,5284:46,63,103,70,166,663,867,1174,9.50,0.72,1.17,0.79,1.88,7.53,9.84,13.33,29.6,48.4,77.9
"ROUSSEL, ANTOINE",Dallas,120,1241:56,19,20,11,39,151,215,267,12.58,0.92,0.97,0.53,1.88,7.30,10.39,12.90,38.8,40.8,79.6
"WALZ, WES",Minnesota,11,127:24,1,3,1,4,9,13,15,11.11,0.47,1.41,0.47,1.88,4.24,6.12,7.06,25.0,75.0,100.0
"GLENCROSS, CURTIS",Calgary,426,5199:40,79,84,48,163,627,868,1107,12.60,0.91,0.97,0.55,1.88,7.24,10.02,12.77,37.4,39.8,77.3
"LANDESKOG, GABRIEL",Colorado,199,2903:34,37,54,39,91,457,594,751,8.10,0.76,1.12,0.81,1.88,9.44,12.27,15.52,28.5,41.5,70.0
"FROLOV, ALEXANDER",NY Rangers,272,3638:30,48,66,43,114,405,559,692,11.85,0.79,1.09,0.71,1.88,6.68,9.22,11.41,32.7,44.9,77.6
"OKPOSO, KYLE",NY Islanders,389,5397:27,70,99,56,169,684,931,1261,10.23,0.78,1.10,0.62,1.88,7.60,10.35,14.02,30.0,42.5,72.5
"PAVELSKI, JOE",San Jose,515,6730:45,103,107,72,210,1076,1481,1839,9.57,0.92,0.95,0.64,1.87,9.59,13.20,16.39,37.2,38.6,75.8
"MARLEAU, PATRICK",San Jose,530,7388:07,111,119,62,230,1049,1399,1734,10.58,0.90,0.97,0.50,1.87,8.52,11.36,14.08,34.3,36.7,71.0
"HARTNELL, SCOTT",Philadelphia,517,6683:35,86,122,72,208,934,1256,1531,9.21,0.77,1.10,0.65,1.87,8.38,11.28,13.74,27.1,38.5,65.6
"OSHIE, TJ",St. Louis,371,4901:29,58,94,65,152,545,774,968,10.64,0.71,1.15,0.80,1.86,6.67,9.47,11.85,27.6,44.8,72.4
"REINPRECHT, STEVEN",Florida,263,3098:45,35,61,40,96,259,357,463,13.51,0.68,1.18,0.77,1.86,5.01,6.91,8.96,25.7,44.9,70.6
"ROBITAILLE, RANDY",Ottawa,68,776:17,9,15,8,24,74,102,123,12.16,0.70,1.16,0.62,1.85,5.72,7.88,9.51,24.3,40.5,64.9
"MACARTHUR, CLARKE",Ottawa,463,5822:30,77,103,66,180,637,842,1138,12.09,0.79,1.06,0.68,1.85,6.56,8.68,11.73,30.3,40.6,70.9
