name,team,gp,toi,g,a,firsta,points,shots,ifenwick,icorsi,shpct,g_60,a_60,firsta_60,points_60,shots_60,ifenwick_60,icorsi_60,igp,iap,ipp
"COLBORNE, JOE",Toronto,11,139:14,1,5,2,6,8,10,10,12.50,0.43,2.15,0.86,2.59,3.45,4.31,4.31,12.5,62.5,75.0
"GABORIK, MARIAN",NY Rangers,237,3459:43,75,71,49,146,545,711,883,13.76,1.30,1.23,0.85,2.53,9.45,12.33,15.31,42.9,40.6,83.4
"EBERLE, JORDAN",Edmonton,147,2018:03,35,48,31,83,249,338,448,14.06,1.04,1.43,0.92,2.47,7.40,10.05,13.32,36.1,49.5,85.6
"OVECHKIN, ALEX",Washington,307,4773:09,93,101,69,194,987,1404,2040,9.42,1.17,1.27,0.87,2.44,12.41,17.65,25.64,37.7,40.9,78.5
"STAMKOS, STEVEN",Tampa Bay,324,4497:32,97,83,52,180,637,870,1138,15.23,1.29,1.11,0.69,2.40,8.50,11.61,15.18,41.5,35.5,76.9
"ST._LOUIS, MARTIN",Tampa Bay,322,4858:37,76,118,65,194,643,904,1095,11.82,0.94,1.46,0.80,2.40,7.94,11.16,13.52,30.0,46.6,76.7
"AUCOIN, KEITH",Washington,49,451:01,5,13,4,18,33,44,64,15.15,0.67,1.73,0.53,2.39,4.39,5.85,8.51,20.0,52.0,72.0
"DATSYUK, PAVEL",Detroit,286,4084:07,60,103,63,163,523,717,959,11.47,0.88,1.51,0.93,2.39,7.68,10.53,14.09,27.8,47.7,75.5
"KREJCI, DAVID",Boston,315,4241:23,53,116,74,169,433,571,718,12.24,0.75,1.64,1.05,2.39,6.13,8.08,10.16,24.8,54.2,79.0
"BENN, JAMIE",Dallas,221,2894:20,53,62,25,115,424,581,759,12.50,1.10,1.29,0.52,2.38,8.79,12.04,15.73,39.6,46.3,85.8
"LALIBERTE, DAVID",Philadelphia,11,76:12,2,1,1,3,8,13,16,25.00,1.57,0.79,0.79,2.36,6.30,10.24,12.60,50.0,25.0,75.0
"KANA, TOMAS",Columbus,6,50:56,0,2,1,2,3,4,6,0.00,0.00,2.36,1.18,2.36,3.53,4.71,7.07,0.0,100.0,100.0
"IGGULDEN, MIKE",NY Islanders,11,127:24,1,4,3,5,16,25,32,6.25,0.47,1.88,1.41,2.35,7.54,11.77,15.07,16.7,66.7,83.3
"RADULOV, ALEXANDER",Nashville,9,153:33,3,3,2,6,20,26,32,15.00,1.17,1.17,0.78,2.34,7.82,10.16,12.50,33.3,33.3,66.7
"HOSSA, MARIAN",Chicago,276,3765:35,67,79,45,146,646,854,1084,10.37,1.07,1.26,0.72,2.33,10.29,13.61,17.27,35.6,42.0,77.7
"KANE, PATRICK",Chicago,317,4672:36,67,112,67,179,714,930,1186,9.38,0.86,1.44,0.86,2.30,9.17,11.94,15.23,29.4,49.1,78.5
"NYQUIST, GUSTAV",Detroit,18,184:29,1,6,4,7,18,27,33,5.56,0.33,1.95,1.30,2.28,5.85,8.78,10.73,14.3,85.7,100.0
"VANEK, THOMAS",Buffalo,302,3769:41,66,77,48,143,507,708,876,13.02,1.05,1.23,0.76,2.28,8.07,11.27,13.94,34.7,40.5,75.3
"BURROWS, ALEX",Vancouver,315,4143:36,82,75,37,157,589,799,986,13.92,1.19,1.09,0.54,2.27,8.53,11.57,14.28,37.8,34.6,72.4
"SHARP, PATRICK",Chicago,291,3960:06,73,77,41,150,696,918,1146,10.49,1.11,1.17,0.62,2.27,10.55,13.91,17.36,36.5,38.5,75.0
"PARISE, ZACH",New Jersey,257,3749:47,68,74,38,142,715,935,1081,9.51,1.09,1.18,0.61,2.27,11.44,14.96,17.30,39.1,42.5,81.6
"TOEWS, JONATHAN",Chicago,297,4218:23,71,88,61,159,543,682,816,13.08,1.01,1.25,0.87,2.26,7.72,9.70,11.61,32.0,39.6,71.6
"HORTON, NATHAN",Boston,258,3506:46,54,78,49,132,397,552,748,13.60,0.92,1.33,0.84,2.26,6.79,9.44,12.80,28.0,40.4,68.4
"ELIAS, PATRIK",New Jersey,296,3826:46,52,92,58,144,497,641,815,10.46,0.82,1.44,0.91,2.26,7.79,10.05,12.78,29.2,51.7,80.9
"WILSON, KYLE",Nashville,39,345:31,4,9,5,13,34,48,64,11.76,0.69,1.56,0.87,2.26,5.90,8.34,11.11,25.0,56.2,81.2
"KESSEL, PHIL",Toronto,304,4445:57,86,81,58,167,839,1127,1479,10.25,1.16,1.09,0.78,2.25,11.32,15.21,19.96,40.2,37.9,78.0
"ERIKSSON, LOUI",Dallas,324,4605:57,64,109,54,173,506,692,846,12.65,0.83,1.42,0.70,2.25,6.59,9.01,11.02,29.8,50.7,80.5
"HAMILTON, JEFFREY",Toronto,15,160:36,3,3,1,6,27,37,48,11.11,1.12,1.12,0.37,2.24,10.09,13.82,17.93,33.3,33.3,66.7
"HAGELIN, CARL",NY Rangers,64,883:34,12,21,10,33,120,155,197,10.00,0.81,1.43,0.68,2.24,8.15,10.53,13.38,25.5,44.7,70.2
"RYAN, BOBBY",Anaheim,309,4443:19,88,77,50,165,670,926,1145,13.13,1.19,1.04,0.68,2.23,9.05,12.50,15.46,37.4,32.8,70.2
"LUCIC, MILAN",Boston,282,3830:55,62,80,41,142,390,554,749,15.90,0.97,1.25,0.64,2.22,6.11,8.68,11.73,32.1,41.5,73.6
"ENNIS, TYLER",Buffalo,140,1808:08,29,38,23,67,250,333,421,11.60,0.96,1.26,0.76,2.22,8.30,11.05,13.97,31.9,41.8,73.6
"GIROUX, CLAUDE",Philadelphia,283,3674:52,46,90,62,136,423,583,759,10.87,0.75,1.47,1.01,2.22,6.91,9.52,12.39,26.3,51.4,77.7
"SPEZZA, JASON",Ottawa,284,4051:56,58,91,62,149,531,776,992,10.92,0.86,1.35,0.92,2.21,7.86,11.49,14.69,29.4,46.2,75.6
"SKINNER, JEFF",Carolina,145,1933:16,38,33,17,71,296,421,559,12.84,1.18,1.02,0.53,2.20,9.19,13.07,17.35,40.9,35.5,76.3
"SAVARD, MARC",Boston,148,1941:13,19,52,34,71,247,336,419,7.69,0.59,1.61,1.05,2.19,7.63,10.39,12.95,20.7,56.5,77.2
"READ, MATT",Philadelphia,79,909:10,18,15,6,33,113,161,206,15.93,1.19,0.99,0.40,2.18,7.46,10.63,13.59,39.1,32.6,71.7
"CRACKNELL, ADAM",St. Louis,26,220:32,4,4,3,8,24,37,46,16.67,1.09,1.09,0.82,2.18,6.53,10.07,12.52,36.4,36.4,72.7
"ZHERDEV, NIKOLAI",Philadelphia,138,1687:51,30,31,20,61,284,370,487,10.56,1.07,1.10,0.71,2.17,10.10,13.15,17.31,39.5,40.8,80.3
"RICHARDS, BRAD",NY Rangers,289,4150:57,54,96,61,150,532,751,959,10.15,0.78,1.39,0.88,2.17,7.69,10.86,13.86,28.3,50.3,78.5
"KUNITZ, CHRIS",Pittsburgh,280,3709:47,61,73,40,134,493,690,878,12.37,0.99,1.18,0.65,2.17,7.97,11.16,14.20,31.1,37.2,68.4
"ZETTERBERG, HENRIK",Detroit,312,4469:17,56,105,68,161,833,1123,1416,6.72,0.75,1.41,0.91,2.16,11.18,15.08,19.01,25.9,48.6,74.5
"SEGUIN, TYLER",Boston,155,1916:03,32,37,23,69,321,429,538,9.97,1.00,1.16,0.72,2.16,10.05,13.43,16.85,33.3,38.5,71.9
"CALVERT, MATT",Columbus,55,528:06,8,11,5,19,42,58,76,19.05,0.91,1.25,0.57,2.16,4.77,6.59,8.63,32.0,44.0,76.0
"POMINVILLE, JASON",Buffalo,319,4014:01,57,87,55,144,663,852,1064,8.60,0.85,1.30,0.82,2.15,9.91,12.74,15.90,31.1,47.5,78.7
"THORNTON, JOE",San Jose,323,4673:44,43,124,80,167,366,506,639,11.75,0.55,1.59,1.03,2.14,4.70,6.50,8.20,19.2,55.4,74.6
"DUPUIS, PASCAL",Pittsburgh,315,3897:45,59,80,49,139,586,787,1002,10.07,0.91,1.23,0.75,2.14,9.02,12.11,15.42,32.4,44.0,76.4
"NASH, RICK",Columbus,311,4357:12,80,75,50,155,780,1017,1291,10.26,1.10,1.03,0.69,2.13,10.74,14.00,17.78,40.6,38.1,78.7
"PARSE, SCOTT",Los Angeles,73,760:09,11,16,10,27,87,111,138,12.64,0.87,1.26,0.79,2.13,6.87,8.76,10.89,28.2,41.0,69.2
"BACKSTROM, NICKLAS",Washington,282,4088:14,44,101,56,145,461,636,821,9.54,0.65,1.48,0.82,2.13,6.77,9.33,12.05,20.8,47.6,68.4
"RIBEIRO, MIKE",Dallas,304,4347:15,43,111,79,154,459,615,777,9.37,0.59,1.53,1.09,2.13,6.33,8.49,10.72,22.5,58.1,80.6
"PERREAULT, MATHIEU",Washington,119,1245:36,23,21,14,44,105,154,206,21.90,1.11,1.01,0.67,2.12,5.06,7.42,9.92,38.3,35.0,73.3
"BRIERE, DANIEL",Philadelphia,251,3295:25,54,62,37,116,468,594,762,11.54,0.98,1.13,0.67,2.11,8.52,10.81,13.87,33.3,38.3,71.6
"LUPUL, JOFFREY",Toronto,222,2901:38,53,49,30,102,420,561,751,12.62,1.10,1.01,0.62,2.11,8.68,11.60,15.53,37.1,34.3,71.3
"TANGUAY, ALEX",Calgary,272,3518:48,44,79,53,123,258,373,466,17.05,0.75,1.35,0.90,2.10,4.40,6.36,7.95,24.9,44.6,69.5
"HARTNELL, SCOTT",Philadelphia,327,4271:15,64,85,47,149,607,805,976,10.54,0.90,1.19,0.66,2.09,8.53,11.31,13.71,28.4,37.8,66.2
"NEAL, JAMES",Pittsburgh,313,4248:27,75,73,41,148,631,859,1125,11.89,1.06,1.03,0.58,2.09,8.91,12.13,15.89,37.3,36.3,73.6
"WOLSKI, WOJTEK",Florida,262,3359:30,42,75,43,117,414,540,670,10.14,0.75,1.34,0.77,2.09,7.39,9.64,11.97,28.6,51.0,79.6
"KOPITAR, ANZE",Los Angeles,321,4682:05,66,97,57,163,622,891,1116,10.61,0.85,1.24,0.73,2.09,7.97,11.42,14.30,31.3,46.0,77.3
"PERRY, COREY",Anaheim,322,4949:51,82,90,61,172,785,1079,1302,10.45,0.99,1.09,0.74,2.08,9.52,13.08,15.78,35.8,39.3,75.1
"HAVLAT, MARTIN",San Jose,271,3713:49,48,81,54,129,521,671,831,9.21,0.78,1.31,0.87,2.08,8.42,10.84,13.43,28.4,47.9,76.3
"CARTER, JEFF",Los Angeles,291,3951:22,75,62,31,137,764,1056,1335,9.82,1.14,0.94,0.47,2.08,11.60,16.04,20.27,40.1,33.2,73.3
"DOWNIE, STEVE",Colorado,239,2827:58,37,61,37,98,299,415,530,12.37,0.79,1.29,0.79,2.08,6.34,8.80,11.24,24.8,40.9,65.8
"VORACEK, JAKUB",Philadelphia,319,3790:22,45,86,55,131,452,590,745,9.96,0.71,1.36,0.87,2.07,7.16,9.34,11.79,23.8,45.5,69.3
"HALISCHUK, MATT",Nashville,121,1186:23,18,23,12,41,132,168,203,13.64,0.91,1.16,0.61,2.07,6.68,8.50,10.27,37.5,47.9,85.4
"MERCIER, JUSTIN",Colorado,9,57:53,1,1,0,2,5,5,7,20.00,1.04,1.04,0.00,2.07,5.18,5.18,7.26,50.0,50.0,100.0
"IGINLA, JAROME",Calgary,327,5142:09,83,94,61,177,764,1044,1362,10.86,0.97,1.10,0.71,2.07,8.91,12.18,15.89,35.8,40.5,76.3
"FILPPULA, VALTTERI",Detroit,286,3869:54,45,88,52,133,397,531,690,11.34,0.70,1.36,0.81,2.06,6.16,8.23,10.70,25.9,50.6,76.4
"HUSELIUS, KRISTIAN",Columbus,189,2637:37,35,55,35,90,326,432,553,10.74,0.80,1.25,0.80,2.05,7.42,9.83,12.58,31.0,48.7,79.6
"SHAW, ANDREW",Chicago,37,469:55,10,6,3,16,62,84,111,16.13,1.28,0.77,0.38,2.04,7.92,10.73,14.17,47.6,28.6,76.2
"MARLEAU, PATRICK",San Jose,322,4612:30,77,80,38,157,663,878,1090,11.61,1.00,1.04,0.49,2.04,8.62,11.42,14.18,34.8,36.2,71.0
"BERGERON, PATRICE",Boston,298,3794:11,46,83,55,129,516,707,897,8.91,0.73,1.31,0.87,2.04,8.16,11.18,14.18,26.7,48.3,75.0
"WHEELER, BLAKE",Winnipeg,324,4153:22,58,83,51,141,575,781,955,10.09,0.84,1.20,0.74,2.04,8.31,11.28,13.80,28.4,40.7,69.1
"LECAVALIER, VINCENT",Tampa Bay,287,3924:50,59,74,52,133,604,782,977,9.77,0.90,1.13,0.79,2.03,9.23,11.95,14.94,32.8,41.1,73.9
"WHITNEY, RAY",Arizona,319,4299:58,50,95,68,145,476,653,837,10.50,0.70,1.33,0.95,2.02,6.64,9.11,11.68,26.2,49.7,75.9
"PERRON, DAVID",St. Louis,230,2789:34,42,52,39,94,314,429,528,13.38,0.90,1.12,0.84,2.02,6.75,9.23,11.36,34.1,42.3,76.4
"OLVER, MARK",Colorado,42,475:25,6,10,6,16,47,55,71,12.77,0.76,1.26,0.76,2.02,5.93,6.94,8.96,35.3,58.8,94.1
"KOVALCHUK, ILYA",New Jersey,313,4992:46,88,80,53,168,671,924,1236,13.11,1.06,0.96,0.64,2.02,8.06,11.10,14.85,41.5,37.7,79.2
"MCDONALD, ANDY",St. Louis,208,2826:30,40,55,28,95,390,518,629,10.26,0.85,1.17,0.59,2.02,8.28,11.00,13.35,31.2,43.0,74.2
"GETZLAF, RYAN",Anaheim,296,4648:41,38,118,73,156,409,608,766,9.29,0.49,1.52,0.94,2.01,5.28,7.85,9.89,18.0,55.9,73.9
"CONNOLLY, TIM",Toronto,259,3133:04,33,72,43,105,372,504,650,8.87,0.63,1.38,0.82,2.01,7.12,9.65,12.45,22.6,49.3,71.9
"MALONE, RYAN",Tampa Bay,260,3222:34,45,63,31,108,384,495,586,11.72,0.84,1.17,0.58,2.01,7.15,9.22,10.91,29.8,41.7,71.5
"BOURQUE, GABRIEL",Nashville,43,539:21,7,11,4,18,58,70,92,12.07,0.78,1.22,0.45,2.00,6.45,7.79,10.23,30.4,47.8,78.3
"HUDLER, JIRI",Detroit,235,2731:33,45,46,30,91,285,385,473,15.79,0.99,1.01,0.66,2.00,6.26,8.46,10.39,33.3,34.1,67.4
"MARCHAND, BRAD",Boston,173,2140:05,31,40,21,71,277,353,453,11.19,0.87,1.12,0.59,1.99,7.77,9.90,12.70,29.8,38.5,68.3
"KENNEDY, TYLER",Pittsburgh,271,3265:33,47,61,46,108,666,881,1137,7.06,0.86,1.12,0.85,1.98,12.24,16.19,20.89,33.3,43.3,76.6
"AFINOGENOV, MAXIM",Winnipeg,130,1556:09,20,31,19,51,204,285,370,9.80,0.77,1.20,0.73,1.97,7.87,10.99,14.27,28.6,44.3,72.9
"FRANZEN, JOHAN",Detroit,250,3448:02,56,57,42,113,581,802,962,9.64,0.97,0.99,0.73,1.97,10.11,13.96,16.74,32.9,33.5,66.5
"STEWART, CHRIS",St. Louis,271,3483:38,53,61,42,114,491,632,756,10.79,0.91,1.05,0.72,1.96,8.46,10.89,13.02,36.1,41.5,77.6
"THOMAS, BILL",Florida,30,244:56,5,3,1,8,41,55,62,12.20,1.22,0.73,0.24,1.96,10.04,13.47,15.19,62.5,37.5,100.0
"GRABOVSKI, MIKHAIL",Toronto,292,4041:35,52,80,56,132,487,703,972,10.68,0.77,1.19,0.83,1.96,7.23,10.44,14.43,27.7,42.6,70.2
"KANE, EVANDER",Winnipeg,213,2878:58,44,50,31,94,531,696,862,8.29,0.92,1.04,0.65,1.96,11.07,14.51,17.96,33.3,37.9,71.2
"NUGENT-HOPKINS, RYAN",Edmonton,62,859:34,14,14,8,28,100,139,185,14.00,0.98,0.98,0.56,1.95,6.98,9.70,12.91,32.6,32.6,65.1
"HORNQVIST, PATRIC",Nashville,263,3223:25,52,53,29,105,652,815,981,7.98,0.97,0.99,0.54,1.95,12.14,15.17,18.26,36.4,37.1,73.4
"LADD, ANDREW",Winnipeg,327,4392:42,65,78,47,143,661,868,1084,9.83,0.89,1.07,0.64,1.95,9.03,11.86,14.81,32.0,38.4,70.4
"JAGR, JAROMIR",Philadelphia,73,891:10,9,20,13,29,107,151,197,8.41,0.61,1.35,0.88,1.95,7.20,10.17,13.26,20.9,46.5,67.4
"BRULE, GILBERT",Arizona,149,1722:12,27,29,15,56,222,290,354,12.16,0.94,1.01,0.52,1.95,7.73,10.10,12.33,36.0,38.7,74.7
"DUMONT, J.P.",Nashville,226,2651:07,33,53,30,86,289,406,510,11.42,0.75,1.20,0.68,1.95,6.54,9.19,11.54,27.3,43.8,71.1
"BRUNNSTROM, FABIAN",Detroit,104,987:10,15,17,10,32,100,138,166,15.00,0.91,1.03,0.61,1.95,6.08,8.39,10.09,41.7,47.2,88.9
"NISKALA, JANNE",Tampa Bay,6,61:50,0,2,0,2,5,7,12,0.00,0.00,1.94,0.00,1.94,4.85,6.79,11.64,0.0,100.0,100.0
"MCMILLAN, CARSON",Minnesota,15,154:50,2,3,1,5,13,19,28,15.38,0.78,1.16,0.39,1.94,5.04,7.36,10.85,28.6,42.9,71.4
"VAN_RIEMSDYK, JAMES",Philadelphia,196,2292:15,33,41,25,74,369,492,628,8.94,0.86,1.07,0.65,1.94,9.66,12.88,16.44,31.1,38.7,69.8
"KALINSKI, JON",Philadelphia,22,155:04,1,4,2,5,16,18,26,6.25,0.39,1.55,0.77,1.93,6.19,6.96,10.06,20.0,80.0,100.0
"PAVELSKI, JOE",San Jose,303,4129:00,61,72,47,133,718,963,1186,8.50,0.89,1.05,0.68,1.93,10.43,13.99,17.23,35.1,41.4,76.4
"RYDER, MICHAEL",Dallas,317,3961:46,59,68,44,127,549,735,977,10.75,0.89,1.03,0.67,1.92,8.31,11.13,14.80,31.4,36.2,67.6
"GLENCROSS, CURTIS",Calgary,286,3497:21,50,62,37,112,400,552,696,12.50,0.86,1.06,0.63,1.92,6.86,9.47,11.94,34.0,42.2,76.2
"STILLMAN, CORY",Carolina,186,2404:32,29,48,31,77,259,384,501,11.20,0.72,1.20,0.77,1.92,6.46,9.58,12.50,26.4,43.6,70.0
"POULIOT, BENOIT",Boston,243,2655:55,42,43,27,85,320,436,531,13.12,0.95,0.97,0.61,1.92,7.23,9.85,12.00,35.9,36.8,72.6
"ZUCKER, JASON",Minnesota,6,62:36,0,2,2,2,8,10,14,0.00,0.00,1.92,1.92,1.92,7.67,9.58,13.42,0.0,100.0,100.0
"STAAL, ERIC",Carolina,314,4576:43,59,87,60,146,765,1083,1384,7.71,0.77,1.14,0.79,1.91,10.03,14.20,18.14,28.5,42.0,70.5
"ERAT, MARTIN",Nashville,280,3795:55,46,75,41,121,404,534,693,11.39,0.73,1.19,0.65,1.91,6.39,8.44,10.95,28.4,46.3,74.7
"STAAL, JORDAN",Pittsburgh,268,3642:15,49,67,44,116,424,582,755,11.56,0.81,1.10,0.72,1.91,6.98,9.59,12.44,30.4,41.6,72.0
"GRABNER, MICHAEL",NY Islanders,174,2104:38,39,28,18,67,363,470,561,10.74,1.11,0.80,0.51,1.91,10.35,13.40,15.99,45.9,32.9,78.8
"CLEARY, DAN",Detroit,280,3555:41,49,64,37,113,544,704,851,9.01,0.83,1.08,0.62,1.91,9.18,11.88,14.36,31.6,41.3,72.9
"SMITH, BRENDAN",Detroit,14,188:55,1,5,3,6,8,14,20,12.50,0.32,1.59,0.95,1.91,2.54,4.45,6.35,11.1,55.6,66.7
"BULMER, BRETT",Minnesota,9,94:31,0,3,0,3,7,10,13,0.00,0.00,1.90,0.00,1.90,4.44,6.35,8.25,0.0,100.0,100.0
"COUTURE, LOGAN",San Jose,184,2426:32,41,36,24,77,402,545,688,10.20,1.01,0.89,0.59,1.90,9.94,13.48,17.01,45.6,40.0,85.6
"COLE, ERIK",Montreal,283,3785:16,60,60,36,120,531,714,955,11.30,0.95,0.95,0.57,1.90,8.42,11.32,15.14,36.6,36.6,73.2
"HEMSKY, ALES",Edmonton,210,2872:34,38,53,35,91,357,467,639,10.64,0.79,1.11,0.73,1.90,7.46,9.75,13.35,32.8,45.7,78.4
"FLEISCHMANN, TOMAS",Florida,268,3380:57,50,57,42,107,418,578,764,11.96,0.89,1.01,0.75,1.90,7.42,10.26,13.56,31.8,36.3,68.2
"WILLIAMS, JUSTIN",Los Angeles,248,3327:15,35,70,35,105,559,766,943,6.26,0.63,1.26,0.63,1.89,10.08,13.81,17.00,25.2,50.4,75.5
"ANTROPOV, NIK",Winnipeg,302,3839:17,52,69,42,121,381,535,686,13.65,0.81,1.08,0.66,1.89,5.95,8.36,10.72,29.9,39.7,69.5
"DEMITRA, PAVOL",Vancouver,96,1237:36,12,27,16,39,138,188,241,8.70,0.58,1.31,0.78,1.89,6.69,9.11,11.68,21.1,47.4,68.4
"LATENDRESSE, GUILLAUME",Minnesota,161,1937:30,35,26,21,61,266,381,498,13.16,1.08,0.81,0.65,1.89,8.24,11.80,15.42,44.9,33.3,78.2
"OSHIE, TJ",St. Louis,262,3405:38,43,64,46,107,398,561,697,10.80,0.76,1.13,0.81,1.89,7.01,9.88,12.28,28.7,42.7,71.3
"STALBERG, VIKTOR",Chicago,196,2295:23,37,35,21,72,418,595,712,8.85,0.97,0.91,0.55,1.88,10.93,15.55,18.61,38.1,36.1,74.2
"LOMBARDI, MATTHEW",Toronto,208,2582:27,30,51,31,81,340,437,531,8.82,0.70,1.18,0.72,1.88,7.90,10.15,12.34,24.6,41.8,66.4
"SELANNE, TEEMU",Anaheim,274,3547:23,45,66,44,111,419,557,671,10.74,0.76,1.12,0.74,1.88,7.09,9.42,11.35,30.2,44.3,74.5
"DEVEREAUX, BOYD",Toronto,23,255:50,3,5,3,8,35,42,53,8.57,0.70,1.17,0.70,1.88,8.21,9.85,12.43,30.0,50.0,80.0
"ROY, DEREK",Buffalo,277,3741:52,43,74,47,117,423,571,744,10.17,0.69,1.19,0.75,1.88,6.78,9.16,11.93,27.0,46.5,73.6
"BACKES, DAVID",St. Louis,325,4381:20,63,74,35,137,592,828,1005,10.64,0.86,1.01,0.48,1.88,8.11,11.34,13.76,32.0,37.6,69.5
"PONIKAROVSKY, ALEXEI",New Jersey,302,3678:17,46,69,43,115,512,713,894,8.98,0.75,1.13,0.70,1.88,8.35,11.63,14.58,28.8,43.1,71.9
"REINPRECHT, STEVEN",Florida,183,2147:17,25,42,28,67,188,258,329,13.30,0.70,1.17,0.78,1.87,5.25,7.21,9.19,25.5,42.9,68.4
"ALFREDSSON, DANIEL",Ottawa,278,3725:33,43,73,46,116,403,547,723,10.67,0.69,1.18,0.74,1.87,6.49,8.81,11.64,27.2,46.2,73.4
"BOURQUE, RENE",Montreal,286,3669:43,64,50,31,114,547,760,1001,11.70,1.05,0.82,0.51,1.86,8.94,12.43,16.37,42.7,33.3,76.0
"STAJAN, MATT",Calgary,295,3674:47,28,86,44,114,310,418,529,9.03,0.46,1.40,0.72,1.86,5.06,6.82,8.64,16.7,51.2,67.9
"TAVARES, JOHN",NY Islanders,242,3531:41,46,63,42,109,483,647,821,9.52,0.78,1.07,0.71,1.85,8.21,10.99,13.95,30.3,41.4,71.7
"KARIYA, PAUL",St. Louis,86,1102:08,17,17,10,34,194,267,328,8.76,0.93,0.93,0.54,1.85,10.56,14.54,17.86,39.5,39.5,79.1
"FEHR, ERIC",Winnipeg,216,2205:10,35,33,17,68,372,505,655,9.41,0.95,0.90,0.46,1.85,10.12,13.74,17.82,38.9,36.7,75.6
"UPSHALL, SCOTTIE",Florida,230,2789:02,47,39,22,86,473,648,809,9.94,1.01,0.84,0.47,1.85,10.18,13.94,17.40,43.9,36.4,80.4
"RUUTU, TUOMO",Carolina,286,3761:59,45,71,37,116,459,640,869,9.80,0.72,1.13,0.59,1.85,7.32,10.21,13.86,26.5,41.8,68.2
"CAMMALLERI, MIKE",Calgary,278,3831:03,61,57,34,118,544,714,934,11.21,0.96,0.89,0.53,1.85,8.52,11.18,14.63,36.1,33.7,69.8
"STAFFORD, DREW",Buffalo,292,3637:34,46,66,41,112,578,730,908,7.96,0.76,1.09,0.68,1.85,9.53,12.04,14.98,26.7,38.4,65.1
"FEDOROV, SERGEI",Washington,52,617:24,8,11,7,19,88,111,144,9.09,0.78,1.07,0.68,1.85,8.55,10.79,13.99,25.0,34.4,59.4
"CONROY, CRAIG",Calgary,162,1755:13,14,40,28,54,154,202,260,9.09,0.48,1.37,0.96,1.85,5.26,6.91,8.89,19.7,56.3,76.1
"SYKORA, PETR",New Jersey,172,2178:45,31,36,16,67,263,369,485,11.79,0.85,0.99,0.44,1.85,7.24,10.16,13.36,32.0,37.1,69.1
"DOAN, SHANE",Arizona,313,4429:57,48,88,57,136,592,853,1080,8.11,0.65,1.19,0.77,1.84,8.02,11.55,14.63,25.1,46.1,71.2
"WELLWOOD, ERIC",Philadelphia,27,261:08,4,4,3,8,36,52,63,11.11,0.92,0.92,0.69,1.84,8.27,11.95,14.48,25.0,25.0,50.0
"PROSPAL, VACLAV",Columbus,268,3689:54,41,72,48,113,407,525,681,10.07,0.67,1.17,0.78,1.84,6.62,8.54,11.07,25.3,44.4,69.8
"HALL, TAYLOR",Edmonton,126,1828:59,23,33,20,56,291,406,557,7.90,0.75,1.08,0.66,1.84,9.55,13.32,18.27,29.5,42.3,71.8
"ATKINSON, CAM",Columbus,27,327:27,5,5,4,10,56,75,93,8.93,0.92,0.92,0.73,1.83,10.26,13.74,17.04,25.0,25.0,50.0
"PEVERLEY, RICH",Boston,287,3513:01,38,69,42,107,436,592,737,8.72,0.65,1.18,0.72,1.83,7.45,10.11,12.59,26.4,47.9,74.3
