name,team,gp,toi,g,a,firsta,points,shots,ifenwick,icorsi,shpct,g_60,a_60,firsta_60,points_60,shots_60,ifenwick_60,icorsi_60,igp,iap,ipp
"HEMSKY, ALES",Edmonton,47,626:35,10,14,11,24,70,94,128,14.29,0.96,1.34,1.05,2.30,6.70,9.00,12.26,34.5,48.3,82.8
"MOSS, DAVID",Calgary,58,601:32,12,11,3,23,103,134,161,11.65,1.20,1.10,0.30,2.29,10.27,13.37,16.06,40.0,36.7,76.7
"KULEMIN, NIKOLAI",Toronto,82,1072:51,24,17,4,41,133,181,238,18.05,1.34,0.95,0.22,2.29,7.44,10.12,13.31,44.4,31.5,75.9
"WILSON, KYLE",Columbus,32,288:27,4,7,4,11,31,41,54,12.90,0.83,1.46,0.83,2.29,6.45,8.53,11.23,28.6,50.0,78.6
"GREENING, COLIN",Ottawa,24,314:43,6,6,3,12,53,68,82,11.32,1.14,1.14,0.57,2.29,10.10,12.96,15.63,37.5,37.5,75.0
"PROSPAL, VACLAV",NY Rangers,29,341:36,7,6,3,13,42,50,64,16.67,1.23,1.05,0.53,2.28,7.38,8.78,11.24,46.7,40.0,86.7
"CLOWE, RYANE",San Jose,75,1104:09,16,26,17,42,140,172,216,11.43,0.87,1.41,0.92,2.28,7.61,9.35,11.74,32.0,52.0,84.0
"IGINLA, JAROME",Calgary,82,1288:28,24,25,15,49,200,262,346,12.00,1.12,1.16,0.70,2.28,9.31,12.20,16.11,36.9,38.5,75.4
"CARTER, JEFF",Philadelphia,80,1081:46,24,17,7,41,234,312,400,10.26,1.33,0.94,0.39,2.27,12.98,17.30,22.19,39.3,27.9,67.2
"KUNITZ, CHRIS",Pittsburgh,66,846:10,15,17,8,32,93,142,191,16.13,1.06,1.21,0.57,2.27,6.59,10.07,13.54,32.6,37.0,69.6
"SEMIN, ALEXANDER",Washington,64,846:57,18,14,10,32,137,219,316,13.14,1.28,0.99,0.71,2.27,9.71,15.51,22.39,40.0,31.1,71.1
"DUCHENE, MATT",Colorado,80,1191:04,20,25,15,45,150,212,258,13.33,1.01,1.26,0.76,2.27,7.56,10.68,13.00,33.3,41.7,75.0
"BOEDKER, MIKKEL",Arizona,34,319:24,4,8,6,12,30,42,59,13.33,0.75,1.50,1.13,2.25,5.64,7.89,11.08,25.0,50.0,75.0
"SHARP, PATRICK",Chicago,74,1038:54,18,21,12,39,181,239,303,9.94,1.04,1.21,0.69,2.25,10.45,13.80,17.50,39.1,45.7,84.8
"HAVLAT, MARTIN",Minnesota,78,1122:59,18,24,17,42,166,219,271,10.84,0.96,1.28,0.91,2.24,8.87,11.70,14.48,36.0,48.0,84.0
"THOMAS, BILL",Florida,23,187:12,4,3,1,7,32,44,45,12.50,1.28,0.96,0.32,2.24,10.26,14.10,14.42,57.1,42.9,100.0
"OVECHKIN, ALEX",Washington,78,1231:25,16,30,21,46,229,321,477,6.99,0.78,1.46,1.02,2.24,11.16,15.64,23.24,29.1,54.5,83.6
"STEWART, CHRIS",St. Louis,62,857:26,12,20,16,32,111,142,175,10.81,0.84,1.40,1.12,2.24,7.77,9.94,12.25,30.0,50.0,80.0
"PERRY, COREY",Anaheim,82,1315:04,24,25,15,49,198,271,338,12.12,1.09,1.14,0.68,2.24,9.03,12.36,15.42,39.3,41.0,80.3
"LEINO, VILLE",Philadelphia,81,1075:10,14,26,13,40,93,119,153,15.05,0.78,1.45,0.73,2.23,5.19,6.64,8.54,24.6,45.6,70.2
"RIBEIRO, MIKE",Dallas,82,1164:18,10,33,24,43,118,160,209,8.47,0.52,1.70,1.24,2.22,6.08,8.25,10.77,17.9,58.9,76.8
"GABORIK, MARIAN",NY Rangers,62,840:56,14,17,9,31,134,178,219,10.45,1.00,1.21,0.64,2.21,9.56,12.70,15.63,36.8,44.7,81.6
"CLEARY, DAN",Detroit,68,900:07,18,15,11,33,148,204,245,12.16,1.20,1.00,0.73,2.20,9.87,13.60,16.33,43.9,36.6,80.5
"MACARTHUR, CLARKE",Toronto,82,1123:01,13,28,20,41,112,159,225,11.61,0.69,1.50,1.07,2.19,5.98,8.49,12.02,24.1,51.9,75.9
"SELANNE, TEEMU",Anaheim,73,991:24,11,25,16,36,113,140,167,9.73,0.67,1.51,0.97,2.18,6.84,8.47,10.11,26.2,59.5,85.7
"STAFFORD, DREW",Buffalo,62,771:19,16,12,5,28,123,147,187,13.01,1.24,0.93,0.39,2.18,9.57,11.44,14.55,37.2,27.9,65.1
"BERGERON, PATRICE",Boston,80,994:06,15,21,13,36,148,192,249,10.14,0.91,1.27,0.78,2.17,8.93,11.59,15.03,28.8,40.4,69.2
"HODGSON, CODY",Vancouver,8,55:41,1,1,0,2,8,11,16,12.50,1.08,1.08,0.00,2.15,8.62,11.85,17.24,50.0,50.0,100.0
"GETZLAF, RYAN",Anaheim,67,1114:19,8,32,16,40,66,110,138,12.12,0.43,1.72,0.86,2.15,3.55,5.92,7.43,14.5,58.2,72.7
"SLATER, JIM",Winnipeg,36,336:04,5,7,4,12,48,64,74,10.42,0.89,1.25,0.71,2.14,8.57,11.43,13.21,27.8,38.9,66.7
"DALPE, ZAC",Carolina,14,113:15,3,1,0,4,16,22,28,18.75,1.59,0.53,0.00,2.12,8.48,11.66,14.83,50.0,16.7,66.7
"WHEELER, BLAKE",Winnipeg,81,1048:02,18,19,11,37,156,202,245,11.54,1.03,1.09,0.63,2.12,8.93,11.56,14.03,39.1,41.3,80.4
"ARMSTRONG, COLBY",Toronto,50,651:39,8,15,9,23,61,83,104,13.11,0.74,1.38,0.83,2.12,5.62,7.64,9.58,25.8,48.4,74.2
"JEFFREY, DUSTIN",Pittsburgh,25,255:16,4,5,5,9,28,37,53,14.29,0.94,1.18,1.18,2.12,6.58,8.70,12.46,33.3,41.7,75.0
"MALKIN, EVGENI",Pittsburgh,43,567:43,7,13,6,20,96,130,171,7.29,0.74,1.37,0.63,2.11,10.15,13.74,18.07,25.9,48.1,74.1
"COLE, ERIK",Carolina,81,1079:28,18,20,13,38,144,203,274,12.50,1.00,1.11,0.72,2.11,8.00,11.28,15.23,37.5,41.7,79.2
"POMINVILLE, JASON",Buffalo,73,909:10,14,18,12,32,153,190,236,9.15,0.92,1.19,0.79,2.11,10.10,12.54,15.57,33.3,42.9,76.2
"MCDONALD, ANDY",St. Louis,58,855:03,13,17,9,30,130,178,208,10.00,0.91,1.19,0.63,2.11,9.12,12.49,14.60,28.9,37.8,66.7
"POULIOT, BENOIT",Montreal,79,828:34,12,17,12,29,112,154,193,10.71,0.87,1.23,0.87,2.10,8.11,11.15,13.98,34.3,48.6,82.9
"COUTURE, LOGAN",San Jose,79,1086:28,20,18,11,38,186,256,319,10.75,1.10,0.99,0.61,2.10,10.27,14.14,17.62,45.5,40.9,86.4
"ERAT, MARTIN",Nashville,64,862:47,8,22,12,30,105,137,180,7.62,0.56,1.53,0.83,2.09,7.30,9.53,12.52,20.5,56.4,76.9
"KOSTITSYN, SERGEI",Nashville,77,951:04,16,17,7,33,69,100,136,23.19,1.01,1.07,0.44,2.08,4.35,6.31,8.58,34.0,36.2,70.2
"MORROW, BRENDEN",Dallas,82,1124:46,21,18,11,39,132,177,229,15.91,1.12,0.96,0.59,2.08,7.04,9.44,12.22,37.5,32.1,69.6
"JOKINEN, JUSSI",Carolina,69,838:06,9,20,12,29,90,113,143,10.00,0.64,1.43,0.86,2.08,6.44,8.09,10.24,20.9,46.5,67.4
"MORRISON, BRENDAN",Calgary,66,783:17,5,22,13,27,66,86,111,7.58,0.38,1.69,1.00,2.07,5.06,6.59,8.50,13.9,61.1,75.0
"STEEN, ALEXANDER",St. Louis,72,1045:33,16,20,11,36,144,224,299,11.11,0.92,1.15,0.63,2.07,8.26,12.85,17.16,39.0,48.8,87.8
"LARSEN, PHILIP",Dallas,6,58:08,0,2,0,2,3,4,4,0.00,0.00,2.06,0.00,2.06,3.10,4.13,4.13,0.0,33.3,33.3
"RICHARDS, MIKE",Philadelphia,81,1047:01,14,22,15,36,121,174,226,11.57,0.80,1.26,0.86,2.06,6.93,9.97,12.95,31.8,50.0,81.8
"GLENCROSS, CURTIS",Calgary,79,960:04,17,16,10,33,106,147,187,16.04,1.06,1.00,0.62,2.06,6.62,9.19,11.69,40.5,38.1,78.6
"RUUTU, TUOMO",Carolina,81,1051:22,10,26,16,36,109,156,222,9.17,0.57,1.48,0.91,2.05,6.22,8.90,12.67,20.4,53.1,73.5
"ZETTERBERG, HENRIK",Detroit,80,1175:45,11,29,17,40,211,294,371,5.21,0.56,1.48,0.87,2.04,10.77,15.00,18.93,21.6,56.9,78.4
"BOYES, BRAD",Buffalo,83,1147:05,9,30,18,39,136,184,244,6.62,0.47,1.57,0.94,2.04,7.11,9.62,12.76,16.4,54.5,70.9
"LATENDRESSE, GUILLAUME",Minnesota,11,117:53,2,2,2,4,16,21,22,12.50,1.02,1.02,1.02,2.04,8.14,10.69,11.20,40.0,40.0,80.0
"VAN_RIEMSDYK, JAMES",Philadelphia,75,943:23,16,16,10,32,144,196,251,11.11,1.02,1.02,0.64,2.04,9.16,12.47,15.96,32.7,32.7,65.3
"CRACKNELL, ADAM",St. Louis,24,206:28,3,4,3,7,23,35,44,13.04,0.87,1.16,0.87,2.03,6.68,10.17,12.79,30.0,40.0,70.0
"HARTNELL, SCOTT",Philadelphia,82,1092:23,18,19,10,37,151,201,242,11.92,0.99,1.04,0.55,2.03,8.29,11.04,13.29,29.0,30.6,59.7
"ERIKSSON, LOUI",Dallas,79,1181:00,12,28,16,40,113,155,182,10.62,0.61,1.42,0.81,2.03,5.74,7.87,9.25,24.0,56.0,80.0
"MACKENZIE, DEREK",Columbus,63,535:35,6,12,6,18,63,91,120,9.52,0.67,1.34,0.67,2.02,7.06,10.19,13.44,24.0,48.0,72.0
"WOLSKI, WOJTEK",NY Rangers,73,867:44,10,19,10,29,112,149,178,8.93,0.69,1.31,0.69,2.01,7.74,10.30,12.31,27.8,52.8,80.6
"GRABOVSKI, MIKHAIL",Toronto,81,1168:13,18,21,15,39,172,253,322,10.47,0.92,1.08,0.77,2.00,8.83,12.99,16.54,29.0,33.9,62.9
"HIGGINS, CHRIS",Vancouver,62,779:38,12,14,9,26,139,176,216,8.63,0.92,1.08,0.69,2.00,10.70,13.54,16.62,38.7,45.2,83.9
"MARCHAND, BRAD",Boston,77,900:05,13,17,10,30,129,161,199,10.08,0.87,1.13,0.67,2.00,8.60,10.73,13.27,28.9,37.8,66.7
"HALPERN, JEFF",Montreal,72,720:14,10,14,9,24,55,74,98,18.18,0.83,1.17,0.75,2.00,4.58,6.16,8.16,31.2,43.8,75.0
"HOSSA, MARIAN",Chicago,65,930:37,12,19,9,31,135,170,217,8.89,0.77,1.23,0.58,2.00,8.70,10.96,13.99,31.6,50.0,81.6
"KORPIKOSKI, LAURI",Arizona,79,876:17,13,16,9,29,80,113,146,16.25,0.89,1.10,0.62,1.99,5.48,7.74,10.00,32.5,40.0,72.5
"DOAN, SHANE",Arizona,72,1027:35,6,28,17,34,154,213,268,3.90,0.35,1.63,0.99,1.99,8.99,12.44,15.65,13.3,62.2,75.6
"UMBERGER, RJ",Columbus,82,1059:58,13,22,13,35,136,187,238,9.56,0.74,1.25,0.74,1.98,7.70,10.59,13.47,29.5,50.0,79.5
"FLEISCHMANN, TOMAS",Colorado,44,575:35,7,12,10,19,73,92,131,9.59,0.73,1.25,1.04,1.98,7.61,9.59,13.66,28.0,48.0,76.0
"ANISIMOV, ARTEM",NY Rangers,82,1030:32,14,20,11,34,149,201,261,9.40,0.82,1.16,0.64,1.98,8.68,11.70,15.20,31.8,45.5,77.3
"TAVARES, JOHN",NY Islanders,79,1157:52,16,22,11,38,169,228,284,9.47,0.83,1.14,0.57,1.97,8.76,11.81,14.72,33.3,45.8,79.2
"PAVELSKI, JOE",San Jose,74,1006:59,8,25,15,33,183,231,285,4.37,0.48,1.49,0.89,1.97,10.90,13.76,16.98,19.0,59.5,78.6
"PERREAULT, MATHIEU",Washington,34,336:20,6,5,3,11,29,42,59,20.69,1.07,0.89,0.54,1.96,5.17,7.49,10.53,46.2,38.5,84.6
"PLEKANEC, TOMAS",Montreal,77,1041:05,16,18,12,34,161,214,280,9.94,0.92,1.04,0.69,1.96,9.28,12.33,16.14,35.6,40.0,75.6
"ELIAS, PATRIK",New Jersey,81,1042:17,11,23,14,34,134,165,219,8.21,0.63,1.32,0.81,1.96,7.71,9.50,12.61,25.6,53.5,79.1
"OSHIE, TJ",St. Louis,49,675:08,7,15,13,22,75,111,146,9.33,0.62,1.33,1.16,1.96,6.67,9.86,12.98,22.6,48.4,71.0
"RAYMOND, MASON",Vancouver,70,891:31,10,19,8,29,164,217,278,6.10,0.67,1.28,0.54,1.95,11.04,14.60,18.71,27.8,52.8,80.6
"BUTLER, BOBBY",Ottawa,36,462:09,9,6,2,15,62,83,96,14.52,1.17,0.78,0.26,1.95,8.05,10.78,12.46,47.4,31.6,78.9
"BICKELL, BRYAN",Chicago,78,988:08,15,17,9,32,115,155,192,13.04,0.91,1.03,0.55,1.94,6.98,9.41,11.66,33.3,37.8,71.1
"ENNIS, TYLER",Buffalo,82,1051:39,14,20,13,34,162,215,267,8.64,0.80,1.14,0.74,1.94,9.24,12.27,15.23,28.6,40.8,69.4
"KOIVU, MIKKO",Minnesota,71,959:29,6,25,12,31,128,180,236,4.69,0.38,1.56,0.75,1.94,8.00,11.26,14.76,17.1,71.4,88.6
"DADONOV, EVGENY",Florida,36,465:29,6,9,3,15,56,76,94,10.71,0.77,1.16,0.39,1.93,7.22,9.80,12.12,31.6,47.4,78.9
"BACKES, DAVID",St. Louis,82,1180:21,21,17,9,38,158,227,274,13.29,1.07,0.86,0.46,1.93,8.03,11.54,13.93,31.3,25.4,56.7
"HELM, DARREN",Detroit,82,810:47,9,17,10,26,154,202,250,5.84,0.67,1.26,0.74,1.92,11.40,14.95,18.50,25.0,47.2,72.2
"HORNQVIST, PATRIC",Nashville,79,1005:13,15,17,11,32,209,258,311,7.18,0.90,1.01,0.66,1.91,12.47,15.40,18.56,33.3,37.8,71.1
"CALLAHAN, RYAN",NY Rangers,60,786:30,10,15,9,25,121,161,202,8.26,0.76,1.14,0.69,1.91,9.23,12.28,15.41,29.4,44.1,73.5
"LEGWAND, DAVID",Nashville,64,912:25,12,17,9,29,106,138,172,11.32,0.79,1.12,0.59,1.91,6.97,9.07,11.31,29.3,41.5,70.7
"KESLER, RYAN",Vancouver,82,1104:05,20,15,10,35,156,222,302,12.82,1.09,0.82,0.54,1.90,8.48,12.06,16.41,40.8,30.6,71.4
"CHRISTENSEN, ERIK",NY Rangers,63,631:21,7,13,11,20,52,82,105,13.46,0.67,1.24,1.05,1.90,4.94,7.79,9.98,25.0,46.4,71.4
"JONES, DAVID",Colorado,77,1012:40,18,14,9,32,116,157,203,15.52,1.07,0.83,0.53,1.90,6.87,9.30,12.03,40.9,31.8,72.7
"SETOGUCHI, DEVIN",San Jose,72,918:02,17,12,3,29,152,208,272,11.18,1.11,0.78,0.20,1.90,9.93,13.59,17.78,41.5,29.3,70.7
"PURCELL, TEDDY",Tampa Bay,81,886:41,13,15,9,28,146,184,234,8.90,0.88,1.01,0.61,1.89,9.88,12.45,15.83,32.5,37.5,70.0
"DESHARNAIS, DAVID",Montreal,43,412:36,4,9,4,13,40,47,62,10.00,0.58,1.31,0.58,1.89,5.82,6.83,9.02,25.0,56.2,81.2
"BERTUZZI, TODD",Detroit,81,1112:48,13,22,12,35,114,158,196,11.40,0.70,1.19,0.65,1.89,6.15,8.52,10.57,25.5,43.1,68.6
"DARCHE, MATHIEU",Montreal,59,578:47,9,9,8,18,74,104,132,12.16,0.93,0.93,0.83,1.87,7.67,10.78,13.68,34.6,34.6,69.2
"VORACEK, JAKUB",Columbus,80,1061:27,10,23,16,33,133,183,218,7.52,0.57,1.30,0.90,1.87,7.52,10.34,12.32,20.4,46.9,67.3
"GODARD, ERIC",Pittsburgh,19,97:31,0,3,3,3,1,2,3,0.00,0.00,1.85,1.85,1.85,0.62,1.23,1.85,0.0,60.0,60.0
"FRANZEN, JOHAN",Detroit,76,1042:16,15,17,13,32,183,252,304,8.20,0.86,0.98,0.75,1.84,10.53,14.51,17.50,31.2,35.4,66.7
"GOC, MARCEL",Nashville,51,686:01,8,13,3,21,102,126,159,7.84,0.70,1.14,0.26,1.84,8.92,11.02,13.91,24.2,39.4,63.6
"FILPPULA, VALTTERI",Detroit,71,949:16,12,17,9,29,81,120,172,14.81,0.76,1.07,0.57,1.83,5.12,7.58,10.87,30.0,42.5,72.5
"KESSEL, PHIL",Toronto,82,1211:14,18,19,14,37,235,318,402,7.66,0.89,0.94,0.69,1.83,11.64,15.75,19.91,38.3,40.4,78.7
"COMEAU, BLAKE",NY Islanders,77,1015:58,16,15,12,31,132,188,272,12.12,0.94,0.89,0.71,1.83,7.80,11.10,16.06,44.4,41.7,86.1
"STILLMAN, CORY",Carolina,65,852:39,9,17,11,26,89,129,169,10.11,0.63,1.20,0.77,1.83,6.26,9.08,11.89,23.1,43.6,66.7
"STEPAN, DEREK",NY Rangers,82,1049:43,16,16,11,32,132,182,241,12.12,0.91,0.91,0.63,1.83,7.54,10.40,13.78,34.0,34.0,68.1
"EBERLE, JORDAN",Edmonton,69,952:27,12,17,11,29,123,164,223,9.76,0.76,1.07,0.69,1.83,7.75,10.33,14.05,36.4,51.5,87.9
"MALONE, RYAN",Tampa Bay,54,625:30,4,15,7,19,86,102,128,4.65,0.38,1.44,0.67,1.82,8.25,9.78,12.28,13.3,50.0,63.3
"MARLEAU, PATRICK",San Jose,82,1187:19,18,18,8,36,169,226,290,10.65,0.91,0.91,0.40,1.82,8.54,11.42,14.65,35.3,35.3,70.6
"GAGNER, SAM",Edmonton,68,924:18,8,20,12,28,103,138,178,7.77,0.52,1.30,0.78,1.82,6.69,8.96,11.55,19.5,48.8,68.3
"NEAL, JAMES",Pittsburgh,79,1123:02,16,18,12,34,157,214,286,10.19,0.85,0.96,0.64,1.82,8.39,11.43,15.28,33.3,37.5,70.8
"HECHT, JOCHEN",Buffalo,67,860:13,11,15,12,26,134,186,218,8.21,0.77,1.05,0.84,1.81,9.35,12.97,15.21,25.6,34.9,60.5
"MAULDIN, GREG",Colorado,29,265:20,3,5,5,8,40,59,66,7.50,0.68,1.13,1.13,1.81,9.05,13.34,14.92,25.0,41.7,66.7
"WILSON, COLIN",Nashville,82,928:53,14,14,12,28,79,107,146,17.72,0.90,0.90,0.78,1.81,5.10,6.91,9.43,37.8,37.8,75.7
"BOUCHARD, PIERRE-MARC",Minnesota,59,730:44,9,13,5,22,75,99,122,12.00,0.74,1.07,0.41,1.81,6.16,8.13,10.02,28.1,40.6,68.8
"BROWN, DUSTIN",Los Angeles,82,1165:14,16,19,14,35,165,236,312,9.70,0.82,0.98,0.72,1.80,8.50,12.15,16.07,30.2,35.8,66.0
"DUBINSKY, BRANDON",NY Rangers,77,1074:37,14,18,11,32,145,196,251,9.66,0.78,1.00,0.61,1.79,8.10,10.94,14.01,29.8,38.3,68.1
"RITOLA, MATTIAS",Tampa Bay,31,269:40,4,4,3,8,38,50,61,10.53,0.89,0.89,0.67,1.78,8.45,11.12,13.57,44.4,44.4,88.9
"SIMMONDS, WAYNE",Los Angeles,80,977:44,13,16,6,29,101,145,203,12.87,0.80,0.98,0.37,1.78,6.20,8.90,12.46,39.4,48.5,87.9
"OLESZ, ROSTISLAV",Florida,44,506:36,4,11,6,15,63,80,108,6.35,0.47,1.30,0.71,1.78,7.46,9.47,12.79,19.0,52.4,71.4
"D_AGOSTINI, MATT",St. Louis,82,1047:03,14,17,11,31,130,183,236,10.77,0.80,0.97,0.63,1.78,7.45,10.49,13.52,27.5,33.3,60.8
"CARON, JORDAN",Boston,23,237:23,3,4,1,7,21,30,40,14.29,0.76,1.01,0.25,1.77,5.31,7.58,10.11,30.0,40.0,70.0
"BOLLAND, DAVE",Chicago,61,782:07,10,13,10,23,82,114,139,12.20,0.77,1.00,0.77,1.76,6.29,8.75,10.66,29.4,38.2,67.6
"REINPRECHT, STEVEN",Florida,29,306:45,3,6,6,9,29,36,45,10.34,0.59,1.17,1.17,1.76,5.67,7.04,8.80,25.0,50.0,75.0
"HUSELIUS, KRISTIAN",Columbus,39,513:19,8,7,4,15,66,96,126,12.12,0.94,0.82,0.47,1.75,7.71,11.22,14.73,47.1,41.2,88.2
"STAJAN, MATT",Calgary,76,925:05,5,22,16,27,68,104,129,7.35,0.32,1.43,1.04,1.75,4.41,6.75,8.37,11.9,52.4,64.3
"LAICH, BROOKS",Washington,81,993:54,9,20,11,29,133,173,243,6.77,0.54,1.21,0.66,1.75,8.03,10.44,14.67,24.3,54.1,78.4
"JOKINEN, OLLI",Calgary,79,1068:14,12,19,9,31,149,201,257,8.05,0.67,1.07,0.51,1.74,8.37,11.29,14.44,32.4,51.4,83.8
"PENNER, DUSTIN",Los Angeles,81,1069:38,14,17,8,31,127,189,232,11.02,0.79,0.95,0.45,1.74,7.12,10.60,13.01,34.1,41.5,75.6
"BERGLUND, PATRIK",St. Louis,81,1071:23,14,17,10,31,124,179,222,11.29,0.78,0.95,0.56,1.74,6.94,10.02,12.43,31.1,37.8,68.9
"WHITNEY, RAY",Arizona,75,968:16,12,16,14,28,101,141,181,11.88,0.74,0.99,0.87,1.74,6.26,8.74,11.22,29.3,39.0,68.3
"LADD, ANDREW",Winnipeg,81,1141:19,14,19,13,33,131,180,237,10.69,0.74,1.00,0.68,1.73,6.89,9.46,12.46,30.4,41.3,71.7
"BRASSARD, DERICK",Columbus,74,971:49,10,18,10,28,117,153,200,8.55,0.62,1.11,0.62,1.73,7.22,9.45,12.35,22.2,40.0,62.2
