name,team,gp,toi,g,a,firsta,points,shots,ifenwick,icorsi,shpct,g_60,a_60,firsta_60,points_60,shots_60,ifenwick_60,icorsi_60,igp,iap,ipp
"TAFFE, JEFF",Minnesota,5,55:20,0,2,1,2,6,7,10,0.00,0.00,2.17,1.08,2.17,6.51,7.59,10.84,0.0,66.7,66.7
"NASH, RICK",NY Rangers,330,4436:12,89,71,46,160,897,1168,1468,9.92,1.20,0.96,0.62,2.16,12.13,15.80,19.85,41.2,32.9,74.1
"WHEELER, BLAKE",Winnipeg,371,5314:52,70,121,87,191,806,1131,1399,8.68,0.79,1.37,0.98,2.16,9.10,12.77,15.79,27.6,47.6,75.2
"SPEZZA, JASON",Dallas,317,4262:54,64,89,62,153,613,901,1169,10.44,0.90,1.25,0.87,2.15,8.63,12.68,16.45,30.9,43.0,73.9
"WHITNEY, RAY",Dallas,183,2349:59,27,57,41,84,251,331,435,10.76,0.69,1.46,1.05,2.14,6.41,8.45,11.11,25.5,53.8,79.2
"KESSEL, PHIL",Pittsburgh,376,5653:25,96,106,68,202,919,1221,1647,10.45,1.02,1.12,0.72,2.14,9.75,12.96,17.48,36.1,39.8,75.9
"MARCHAND, BRAD",Boston,357,4844:43,78,95,60,173,655,865,1099,11.91,0.97,1.18,0.74,2.14,8.11,10.71,13.61,32.6,39.7,72.4
"THORNTON, JOE",San Jose,372,5195:59,38,147,84,185,411,557,705,9.25,0.44,1.70,0.97,2.14,4.75,6.43,8.14,15.2,58.8,74.0
"HOFFMAN, MIKE",Ottawa,186,2304:30,41,41,27,82,367,492,685,11.17,1.07,1.07,0.70,2.13,9.56,12.81,17.83,38.7,38.7,77.4
"TOFFOLI, TYLER",Los Angeles,230,2732:36,44,53,31,97,440,635,836,10.00,0.97,1.16,0.68,2.13,9.66,13.94,18.36,31.2,37.6,68.8
"GETZLAF, RYAN",Anaheim,357,5216:43,54,131,83,185,558,808,1042,9.68,0.62,1.51,0.95,2.13,6.42,9.29,11.98,22.5,54.6,77.1
"VANEK, THOMAS",Minnesota,348,4572:43,64,98,71,162,561,741,980,11.41,0.84,1.29,0.93,2.13,7.36,9.72,12.86,30.3,46.4,76.8
"KREJCI, DAVID",Boston,325,4776:19,57,112,69,169,453,625,785,12.58,0.72,1.41,0.87,2.12,5.69,7.85,9.86,24.7,48.5,73.2
"STONE, MARK",Ottawa,178,2374:33,33,51,30,84,244,353,443,13.52,0.83,1.29,0.76,2.12,6.17,8.92,11.19,30.0,46.4,76.4
"PERRY, COREY",Anaheim,354,5101:19,99,81,58,180,769,1086,1370,12.87,1.16,0.95,0.68,2.12,9.04,12.77,16.11,41.4,33.9,75.3
"BERGERON, PATRICE",Boston,364,4854:24,73,98,57,171,764,1054,1336,9.55,0.90,1.21,0.70,2.11,9.44,13.03,16.51,31.7,42.6,74.3
"HAYES, KEVIN",NY Rangers,158,1851:22,25,40,31,65,205,282,364,12.20,0.81,1.30,1.00,2.11,6.64,9.14,11.80,30.1,48.2,78.3
"MOSER, SIMON",Nashville,6,57:04,1,1,1,2,7,9,11,14.29,1.05,1.05,1.05,2.10,7.36,9.46,11.57,50.0,50.0,100.0
"JOHNSON, TYLER",Tampa Bay,242,3088:17,44,64,42,108,429,575,729,10.26,0.85,1.24,0.82,2.10,8.33,11.17,14.16,27.7,40.3,67.9
"DANO, MARKO",Winnipeg,69,830:15,13,16,8,29,132,168,208,9.85,0.94,1.16,0.58,2.10,9.54,12.14,15.03,37.1,45.7,82.9
"JAGR, JAROMIR",Florida,356,4965:42,62,111,65,173,576,811,1030,10.76,0.75,1.34,0.79,2.09,6.96,9.80,12.45,26.1,46.6,72.7
"PANARIN, ARTEMI",Chicago,80,1180:12,18,23,11,41,144,189,253,12.50,0.92,1.17,0.56,2.08,7.32,9.61,12.86,33.3,42.6,75.9
"LUCIC, MILAN",Los Angeles,369,5247:31,72,110,70,182,523,788,1053,13.77,0.82,1.26,0.80,2.08,5.98,9.01,12.04,27.2,41.5,68.7
"NEAL, JAMES",Nashville,328,4647:11,86,75,44,161,818,1130,1544,10.51,1.11,0.97,0.57,2.08,10.56,14.59,19.93,35.4,30.9,66.3
"BRULE, GILBERT",Arizona,36,375:38,4,9,5,13,52,73,84,7.69,0.64,1.44,0.80,2.08,8.31,11.66,13.42,20.0,45.0,65.0
"PERREAULT, MATHIEU",Winnipeg,305,3545:37,44,78,47,122,361,502,679,12.19,0.74,1.32,0.80,2.06,6.11,8.49,11.49,25.9,45.9,71.8
"VORACEK, JAKUB",Philadelphia,363,4727:46,59,103,62,162,607,790,1093,9.72,0.75,1.31,0.79,2.06,7.70,10.03,13.87,27.3,47.7,75.0
"SHARP, PATRICK",Dallas,328,4614:55,68,90,54,158,816,1092,1407,8.33,0.88,1.17,0.70,2.05,10.61,14.20,18.29,29.2,38.6,67.8
"SYKORA, PETR",New Jersey,82,1113:53,17,21,11,38,139,198,259,12.23,0.92,1.13,0.59,2.05,7.49,10.67,13.95,34.0,42.0,76.0
"ZUCCARELLO, MATS",NY Rangers,261,3599:35,51,71,51,122,390,529,686,13.08,0.85,1.18,0.85,2.03,6.50,8.82,11.43,29.5,41.0,70.5
"HORTON, NATHAN",Columbus,124,1652:14,24,32,19,56,213,269,361,11.27,0.87,1.16,0.69,2.03,7.74,9.77,13.11,28.9,38.6,67.5
"STEPAN, DEREK",NY Rangers,352,4750:49,55,106,73,161,590,807,1021,9.32,0.69,1.34,0.92,2.03,7.45,10.19,12.89,25.2,48.6,73.9
"RYCHEL, KERBY",Columbus,37,354:22,2,10,9,12,36,50,65,5.56,0.34,1.69,1.52,2.03,6.10,8.47,11.01,12.5,62.5,75.0
"SAAD, BRANDON",Columbus,286,3781:05,59,69,46,128,557,725,906,10.59,0.94,1.09,0.73,2.03,8.84,11.50,14.38,31.9,37.3,69.2
"OKPOSO, KYLE",NY Islanders,337,4964:28,65,103,64,168,639,880,1150,10.17,0.79,1.24,0.77,2.03,7.72,10.64,13.90,29.4,46.6,76.0
"PROSPAL, VACLAV",Columbus,130,1777:51,20,40,20,60,179,234,304,11.17,0.68,1.35,0.68,2.02,6.04,7.90,10.26,25.0,50.0,75.0
"GAUDREAU, JOHNNY",Calgary,160,2314:44,32,46,27,78,251,340,444,12.75,0.83,1.19,0.70,2.02,6.51,8.81,11.51,28.8,41.4,70.3
"SCHWARTZ, JADEN",St. Louis,240,3146:14,44,62,40,106,372,481,617,11.83,0.84,1.18,0.76,2.02,7.09,9.17,11.77,32.1,45.3,77.4
"TORRES, RAFFI",San Jose,123,1338:37,22,23,11,45,154,209,244,14.29,0.99,1.03,0.49,2.02,6.90,9.37,10.94,40.0,41.8,81.8
"KUNITZ, CHRIS",Pittsburgh,362,5029:43,74,95,56,169,644,882,1149,11.49,0.88,1.13,0.67,2.02,7.68,10.52,13.71,25.9,33.2,59.1
"KOPITAR, ANZE",Los Angeles,371,5359:33,64,116,71,180,574,796,1017,11.15,0.72,1.30,0.79,2.02,6.43,8.91,11.39,25.8,46.8,72.6
"KUCHEROV, NIKITA",Tampa Bay,211,2651:24,44,45,30,89,366,513,667,12.02,1.00,1.02,0.68,2.01,8.28,11.61,15.09,32.6,33.3,65.9
"SEDIN, HENRIK",Vancouver,356,5007:24,31,137,73,168,337,438,561,9.20,0.37,1.64,0.87,2.01,4.04,5.25,6.72,14.1,62.3,76.4
"GALLAGHER, BRENDAN",Montreal,260,3338:53,51,61,35,112,593,775,1081,8.60,0.92,1.10,0.63,2.01,10.66,13.93,19.43,31.1,37.2,68.3
"LARKIN, DYLAN",Detroit,80,1074:08,18,18,12,36,170,230,302,10.59,1.01,1.01,0.67,2.01,9.50,12.85,16.87,38.3,38.3,76.6
"POULIOT, BENOIT",Edmonton,301,3531:17,48,70,36,118,416,575,680,11.54,0.82,1.19,0.61,2.00,7.07,9.77,11.55,28.7,41.9,70.7
"STEEN, ALEXANDER",St. Louis,292,4065:29,65,70,44,135,581,808,1053,11.19,0.96,1.03,0.65,1.99,8.57,11.92,15.54,34.4,37.0,71.4
"KUZNETSOV, EVGENY",Washington,179,2266:26,17,58,41,75,250,341,426,6.80,0.45,1.54,1.09,1.99,6.62,9.03,11.28,16.0,54.7,70.8
"TROCHECK, VINCENT",Florida,146,1908:27,27,36,26,63,228,321,399,11.84,0.85,1.13,0.82,1.98,7.17,10.09,12.54,31.4,41.9,73.3
"RYAN, BOBBY",Ottawa,357,4857:54,71,89,61,160,666,916,1192,10.66,0.88,1.10,0.75,1.98,8.23,11.31,14.72,32.9,41.2,74.1
"WELLWOOD, KYLE",Winnipeg,116,1429:50,18,29,15,47,115,155,190,15.65,0.76,1.22,0.63,1.97,4.83,6.50,7.97,30.5,49.2,79.7
"WELLMAN, CASEY",Washington,27,274:59,4,5,2,9,39,55,69,10.26,0.87,1.09,0.44,1.96,8.51,12.00,15.06,40.0,50.0,90.0
"DUCLAIR, ANTHONY",Arizona,99,1100:22,13,23,15,36,84,124,156,15.48,0.71,1.25,0.82,1.96,4.58,6.76,8.51,24.5,43.4,67.9
"GIROUX, CLAUDE",Philadelphia,366,5266:50,64,108,65,172,707,939,1289,9.05,0.73,1.23,0.74,1.96,8.05,10.70,14.68,27.7,46.8,74.5
"MACDERMID, LANE",Calgary,21,122:42,2,2,1,4,11,13,14,18.18,0.98,0.98,0.49,1.96,5.38,6.36,6.85,40.0,40.0,80.0
"HOSSA, MARIAN",Chicago,339,4602:58,58,92,54,150,743,945,1295,7.81,0.76,1.20,0.70,1.96,9.69,12.32,16.88,27.9,44.2,72.1
"DROUIN, JONATHAN",Tampa Bay,91,1014:28,5,28,18,33,85,127,180,5.88,0.30,1.66,1.06,1.95,5.03,7.51,10.65,11.1,62.2,73.3
"GALCHENYUK, ALEX",Montreal,275,3417:47,51,60,41,111,417,568,735,12.23,0.90,1.05,0.72,1.95,7.32,9.97,12.90,33.1,39.0,72.1
"RIBEIRO, MIKE",Nashville,365,5186:44,49,119,66,168,379,511,637,12.93,0.57,1.38,0.76,1.94,4.38,5.91,7.37,21.3,51.7,73.0
"MOUILLIERAT, KAEL",Pittsburgh,7,61:47,1,1,0,2,2,4,5,50.00,0.97,0.97,0.00,1.94,1.94,3.88,4.86,50.0,50.0,100.0
"HUBERDEAU, JONATHAN",Florida,272,3677:32,43,76,46,119,442,568,719,9.73,0.70,1.24,0.75,1.94,7.21,9.27,11.73,26.1,46.1,72.1
"SEDIN, DANIEL",Vancouver,356,4983:09,61,100,66,161,756,999,1240,8.07,0.73,1.20,0.79,1.94,9.10,12.03,14.93,29.3,48.1,77.4
"TANGUAY, ALEX",Arizona,270,3570:34,44,71,46,115,222,298,386,19.82,0.74,1.19,0.77,1.93,3.73,5.01,6.49,27.3,44.1,71.4
"DATSYUK, PAVEL",Detroit,291,4267:46,43,94,54,137,496,696,930,8.67,0.60,1.32,0.76,1.93,6.97,9.79,13.07,23.2,50.8,74.1
"HORNQVIST, PATRIC",Pittsburgh,322,4237:32,58,78,44,136,789,1033,1266,7.35,0.82,1.10,0.62,1.93,11.17,14.63,17.93,29.3,39.4,68.7
"CARTER, JEFF",Los Angeles,334,4398:06,62,79,46,141,723,1053,1337,8.58,0.85,1.08,0.63,1.92,9.86,14.37,18.24,33.7,42.9,76.6
"BONINO, NICK",Pittsburgh,292,3369:40,42,66,42,108,370,494,616,11.35,0.75,1.18,0.75,1.92,6.59,8.80,10.97,29.6,46.5,76.1
"FORSBERG, FILIP",Nashville,182,2408:25,40,37,23,77,378,588,760,10.58,1.00,0.92,0.57,1.92,9.42,14.65,18.93,34.5,31.9,66.4
"RANDELL, TYLER",Boston,27,188:02,6,0,0,6,18,20,21,33.33,1.91,0.00,0.00,1.91,5.74,6.38,6.70,66.7,0.0,66.7
"MCDONALD, ANDY",St. Louis,62,815:45,12,14,9,26,109,146,180,11.01,0.88,1.03,0.66,1.91,8.02,10.74,13.24,32.4,37.8,70.3
"STAAL, ERIC",NY Rangers,369,5522:09,62,114,73,176,778,1088,1402,7.97,0.67,1.24,0.79,1.91,8.45,11.82,15.23,27.4,50.4,77.9
"IGINLA, JAROME",Colorado,368,5240:55,76,91,63,167,644,857,1141,11.80,0.87,1.04,0.72,1.91,7.37,9.81,13.06,32.8,39.2,72.0
"LADD, ANDREW",Chicago,367,5120:20,72,91,48,163,705,960,1246,10.21,0.84,1.07,0.56,1.91,8.26,11.25,14.60,32.7,41.4,74.1
"POMINVILLE, JASON",Minnesota,368,4995:09,70,89,52,159,714,949,1182,9.80,0.84,1.07,0.62,1.91,8.58,11.40,14.20,32.3,41.0,73.3
"HARTNELL, SCOTT",Columbus,348,4618:26,60,87,55,147,624,832,1013,9.62,0.78,1.13,0.71,1.91,8.11,10.81,13.16,27.5,39.9,67.4
"KOSTITSYN, ANDREI",Nashville,72,943:02,11,19,9,30,110,143,204,10.00,0.70,1.21,0.57,1.91,7.00,9.10,12.98,25.0,43.2,68.2
"MACKINNON, NATHAN",Colorado,218,3051:20,34,63,32,97,509,680,836,6.68,0.67,1.24,0.63,1.91,10.01,13.37,16.44,25.0,46.3,71.3
"PAVELSKI, JOE",San Jose,376,5339:36,92,77,50,169,704,1033,1324,13.07,1.03,0.87,0.56,1.90,7.91,11.61,14.88,37.9,31.7,69.5
"HAGELIN, CARL",Pittsburgh,346,4646:00,59,88,46,147,689,904,1158,8.56,0.76,1.14,0.59,1.90,8.90,11.67,14.95,27.3,40.7,68.1
"COUTURE, LOGAN",San Jose,327,4305:56,69,67,49,136,681,938,1184,10.13,0.96,0.93,0.68,1.90,9.49,13.07,16.50,37.9,36.8,74.7
"BACKSTROM, NICKLAS",Washington,329,4704:21,50,98,54,148,454,654,810,11.01,0.64,1.25,0.69,1.89,5.79,8.34,10.33,26.3,51.6,77.9
"SEMIN, ALEXANDER",Montreal,258,3637:28,43,71,47,114,499,766,1085,8.62,0.71,1.17,0.78,1.88,8.23,12.64,17.90,24.7,40.8,65.5
"DRAISAITL, LEON",Edmonton,109,1436:46,15,30,16,45,137,183,219,10.95,0.63,1.25,0.67,1.88,5.72,7.64,9.15,26.8,53.6,80.4
"FABBRI, ROBBY",St. Louis,72,832:59,15,11,3,26,101,138,170,14.85,1.08,0.79,0.22,1.87,7.28,9.94,12.25,41.7,30.6,72.2
"OSHIE, TJ",Washington,341,4774:21,54,95,60,149,532,738,918,10.15,0.68,1.19,0.75,1.87,6.69,9.27,11.54,26.0,45.7,71.6
"MACARTHUR, CLARKE",Ottawa,258,3333:38,45,59,38,104,392,516,699,11.48,0.81,1.06,0.68,1.87,7.06,9.29,12.58,30.4,39.9,70.3
"SPOONER, RYAN",Boston,136,1506:47,11,36,23,47,191,246,300,5.76,0.44,1.43,0.92,1.87,7.61,9.80,11.95,18.6,61.0,79.7
"LANDESKOG, GABRIEL",Colorado,356,5105:49,63,96,63,159,730,943,1186,8.63,0.74,1.13,0.74,1.87,8.58,11.08,13.94,28.4,43.2,71.6
"PALMIERI, KYLE",New Jersey,270,3152:42,48,50,24,98,430,612,773,11.16,0.91,0.95,0.46,1.87,8.18,11.65,14.71,36.9,38.5,75.4
"BURAKOVSKY, ANDRE",Washington,132,1544:15,23,25,9,48,172,252,347,13.37,0.89,0.97,0.35,1.86,6.68,9.79,13.48,30.3,32.9,63.2
"LINDBERG, OSCAR",NY Rangers,69,743:07,10,13,9,23,104,140,165,9.62,0.81,1.05,0.73,1.86,8.40,11.30,13.32,34.5,44.8,79.3
"ERIKSSON, LOUI",Boston,354,4849:07,57,93,53,150,511,686,831,11.15,0.71,1.15,0.66,1.86,6.32,8.49,10.28,27.8,45.4,73.2
"VAN_DER_GULIK, DAVID",Los Angeles,37,259:00,1,7,5,8,31,42,53,3.23,0.23,1.62,1.16,1.85,7.18,9.73,12.28,6.7,46.7,53.3
"NYQUIST, GUSTAV",Detroit,261,3143:35,45,52,36,97,415,558,718,10.84,0.86,0.99,0.69,1.85,7.92,10.65,13.70,35.7,41.3,77.0
"PARENTEAU, PIERRE",Toronto,316,4345:48,49,85,53,134,478,620,795,10.25,0.68,1.17,0.73,1.85,6.60,8.56,10.98,26.8,46.4,73.2
"FEDUN, TAYLOR",Vancouver,12,162:12,2,3,1,5,13,19,28,15.38,0.74,1.11,0.37,1.85,4.81,7.03,10.36,33.3,50.0,83.3
"LITTLE, BRYAN",Winnipeg,331,4656:49,56,87,54,143,469,629,806,11.94,0.72,1.12,0.70,1.84,6.04,8.10,10.38,27.2,42.2,69.4
"RATTIE, TY",St. Louis,26,228:39,4,3,2,7,26,38,46,15.38,1.05,0.79,0.52,1.84,6.82,9.97,12.07,50.0,37.5,87.5
"SZCZECHURA, PAUL",Buffalo,9,98:10,1,2,2,3,10,12,15,10.00,0.61,1.22,1.22,1.83,6.11,7.33,9.17,20.0,40.0,60.0
"SCHEIFELE, MARK",Winnipeg,227,3176:34,38,59,33,97,358,504,622,10.61,0.72,1.11,0.62,1.83,6.76,9.52,11.75,25.5,39.6,65.1
"FOLIGNO, NICK",Columbus,348,4686:32,58,85,43,143,539,687,853,10.76,0.74,1.09,0.55,1.83,6.90,8.80,10.92,29.3,42.9,72.2
"WILLIAMS, JUSTIN",Washington,375,5050:49,59,95,47,154,803,1075,1338,7.35,0.70,1.13,0.56,1.83,9.54,12.77,15.89,26.1,42.0,68.1
"CONACHER, CORY",NY Islanders,141,1609:03,14,35,17,49,169,213,271,8.28,0.52,1.31,0.63,1.83,6.30,7.94,10.11,18.4,46.1,64.5
"TATAR, TOMAS",Detroit,254,2988:44,48,43,28,91,408,576,769,11.76,0.96,0.86,0.56,1.83,8.19,11.56,15.44,36.9,33.1,70.0
"OVECHKIN, ALEX",Washington,364,5453:37,100,66,40,166,1012,1453,2059,9.88,1.10,0.73,0.44,1.83,11.13,15.99,22.65,43.5,28.7,72.2
"GABORIK, MARIAN",Los Angeles,293,4040:58,65,58,39,123,627,816,990,10.37,0.97,0.86,0.58,1.83,9.31,12.12,14.70,36.9,33.0,69.9
"LUPUL, JOFFREY",Toronto,252,3418:15,50,54,32,104,448,614,783,11.16,0.88,0.95,0.56,1.83,7.86,10.78,13.74,31.6,34.2,65.8
"BARKOV, ALEKSANDER",Florida,191,2597:08,34,45,28,79,284,358,437,11.97,0.79,1.04,0.65,1.83,6.56,8.27,10.10,29.8,39.5,69.3
"FRANZEN, JOHAN",Detroit,207,2737:39,34,49,34,83,386,550,670,8.81,0.75,1.07,0.75,1.82,8.46,12.05,14.68,28.6,41.2,69.7
"PEVERLEY, RICH",Dallas,166,1913:44,17,41,25,58,244,336,412,6.97,0.53,1.29,0.78,1.82,7.65,10.53,12.92,23.6,56.9,80.6
"DUBINSKY, BRANDON",Columbus,304,3935:33,40,79,50,119,461,624,814,8.68,0.61,1.20,0.76,1.81,7.03,9.51,12.41,24.8,49.1,73.9
"VAN_RIEMSDYK, JAMES",Toronto,293,4172:22,58,68,42,126,656,853,1064,8.84,0.83,0.98,0.60,1.81,9.43,12.27,15.30,32.0,37.6,69.6
"PARISE, ZACH",Minnesota,341,4951:27,70,79,43,149,784,1029,1230,8.93,0.85,0.96,0.52,1.81,9.50,12.47,14.90,35.7,40.3,76.0
"RYDER, MICHAEL",New Jersey,257,3357:52,49,52,29,101,428,580,762,11.45,0.88,0.93,0.52,1.80,7.65,10.36,13.62,36.6,38.8,75.4
"HERTL, TOMAS",San Jose,200,2627:45,37,42,20,79,375,512,680,9.87,0.84,0.96,0.46,1.80,8.56,11.69,15.53,30.8,35.0,65.8
"CAMMALLERI, MIKE",New Jersey,283,4027:15,66,55,39,121,488,633,813,13.52,0.98,0.82,0.58,1.80,7.27,9.43,12.11,41.2,34.4,75.6
"STALBERG, VIKTOR",NY Rangers,296,3501:23,45,60,38,105,538,750,930,8.36,0.77,1.03,0.65,1.80,9.22,12.85,15.94,32.4,43.2,75.5
"CULLEN, MATT",Pittsburgh,336,3969:35,45,74,49,119,459,591,753,9.80,0.68,1.12,0.74,1.80,6.94,8.93,11.38,26.3,43.3,69.6
"STROME, RYAN",NY Islanders,189,2339:10,22,48,33,70,318,406,505,6.92,0.56,1.23,0.85,1.80,8.16,10.41,12.95,19.1,41.7,60.9
"JOKINEN, JUSSI",Florida,365,4457:21,44,89,51,133,465,626,801,9.46,0.59,1.20,0.69,1.79,6.26,8.43,10.78,22.3,45.2,67.5
"MAROON, PATRICK",Edmonton,220,2382:56,26,45,30,71,283,384,458,9.19,0.65,1.13,0.76,1.79,7.13,9.67,11.53,24.8,42.9,67.6
"ZETTERBERG, HENRIK",Detroit,332,4870:43,53,92,60,145,712,945,1210,7.44,0.65,1.13,0.74,1.79,8.77,11.64,14.91,25.1,43.6,68.7
"ELIAS, PATRIK",New Jersey,279,3541:12,42,63,41,105,365,479,614,11.51,0.71,1.07,0.69,1.78,6.18,8.12,10.40,33.3,50.0,83.3
"DI_GIUSEPPE, PHILLIP",Carolina,41,541:12,6,10,7,16,60,91,109,10.00,0.67,1.11,0.78,1.77,6.65,10.09,12.08,25.0,41.7,66.7
"HANSEN, JANNIK",Vancouver,348,4400:52,58,72,49,130,508,692,883,11.42,0.79,0.98,0.67,1.77,6.93,9.43,12.04,31.7,39.3,71.0
"COLBORNE, JOE",Calgary,232,2846:04,28,56,32,84,203,272,345,13.79,0.59,1.18,0.67,1.77,4.28,5.73,7.27,24.8,49.6,74.3
"BEGIN, STEVE",Calgary,36,237:20,3,4,0,7,28,46,55,10.71,0.76,1.01,0.00,1.77,7.08,11.63,13.90,27.3,36.4,63.6
"KOIVU, SAKU",Anaheim,186,2382:26,21,49,18,70,180,237,318,11.67,0.53,1.23,0.45,1.76,4.53,5.97,8.01,21.0,49.0,70.0
"SMITH, CRAIG",Nashville,359,4462:13,59,72,47,131,720,993,1251,8.19,0.79,0.97,0.63,1.76,9.68,13.35,16.82,29.4,35.8,65.2
"FONTAINE, JUSTIN",Minnesota,197,2116:01,25,37,23,62,215,301,382,11.63,0.71,1.05,0.65,1.76,6.10,8.53,10.83,28.7,42.5,71.3
"CONNOLLY, TIM",Toronto,70,888:49,7,19,12,26,69,107,144,10.14,0.47,1.28,0.81,1.76,4.66,7.22,9.72,21.9,59.4,81.2
"SKINNER, JEFF",Carolina,336,4584:19,73,61,46,134,830,1136,1473,8.80,0.96,0.80,0.60,1.75,10.86,14.87,19.28,42.0,35.1,77.0
"SMITH, REILLY",Florida,285,3503:09,44,58,38,102,390,526,685,11.28,0.75,0.99,0.65,1.75,6.68,9.01,11.73,27.7,36.5,64.2
"DESHARNAIS, DAVID",Montreal,355,4779:50,43,96,57,139,338,441,580,12.72,0.54,1.21,0.72,1.74,4.24,5.54,7.28,19.5,43.6,63.2
"VRBATA, RADIM",Vancouver,333,4372:51,62,65,39,127,729,988,1264,8.50,0.85,0.89,0.54,1.74,10.00,13.56,17.34,36.5,38.2,74.7
"KREIDER, CHRIS",NY Rangers,248,3174:51,42,50,33,92,403,562,688,10.42,0.79,0.94,0.62,1.74,7.62,10.62,13.00,27.6,32.9,60.5
"LEHTERA, JORI",St. Louis,154,1933:10,18,38,23,56,145,180,247,12.41,0.56,1.18,0.71,1.74,4.50,5.59,7.67,18.6,39.2,57.7
