name,team,gp,toi,g,a,firsta,points,shots,ifenwick,icorsi,shpct,g_60,a_60,firsta_60,points_60,shots_60,ifenwick_60,icorsi_60,igp,iap,ipp
"JOHNSON, TYLER",Tampa Bay,14,143:05,3,3,2,6,8,16,20,37.50,1.26,1.26,0.84,2.52,3.35,6.71,8.39,42.9,42.9,85.7
"STAMKOS, STEVEN",Tampa Bay,293,4394:24,99,85,53,184,628,864,1118,15.76,1.35,1.16,0.72,2.51,8.57,11.80,15.26,41.1,35.3,76.3
"ROUSSEL, ANTOINE",Dallas,39,334:41,7,7,4,14,45,58,66,15.56,1.25,1.25,0.72,2.51,8.07,10.40,11.83,41.2,41.2,82.4
"ALIU, AKIM",Calgary,7,71:55,2,1,0,3,5,6,9,40.00,1.67,0.83,0.00,2.50,4.17,5.01,7.51,66.7,33.3,100.0
"TOEWS, JONATHAN",Chicago,262,3814:45,71,87,58,158,536,671,808,13.25,1.12,1.37,0.91,2.49,8.43,10.55,12.71,32.1,39.4,71.5
"KANE, PATRICK",Chicago,284,4341:33,69,110,70,179,645,865,1121,10.70,0.95,1.52,0.97,2.47,8.91,11.95,15.49,30.3,48.2,78.5
"ST._LOUIS, MARTIN",Tampa Bay,288,4529:25,71,114,63,185,572,786,959,12.41,0.94,1.51,0.83,2.45,7.58,10.41,12.70,30.0,48.1,78.1
"EBERLE, JORDAN",Edmonton,195,2728:03,47,63,43,110,354,474,607,13.28,1.03,1.39,0.95,2.42,7.79,10.43,13.35,36.2,48.5,84.6
"BAERTSCHI, SVEN",Calgary,25,274:50,5,6,3,11,33,40,50,15.15,1.09,1.31,0.65,2.40,7.20,8.73,10.92,45.5,54.5,100.0
"OVECHKIN, ALEX",Washington,276,4286:43,80,91,63,171,815,1144,1689,9.82,1.12,1.27,0.88,2.39,11.41,16.01,23.64,36.7,41.7,78.4
"KUNITZ, CHRIS",Pittsburgh,246,3287:37,57,74,40,131,426,604,772,13.38,1.04,1.35,0.73,2.39,7.77,11.02,14.09,28.9,37.6,66.5
"VAN_DER_GULIK, DAVID",Colorado,40,276:14,2,9,7,11,39,50,61,5.13,0.43,1.95,1.52,2.39,8.47,10.86,13.25,10.5,47.4,57.9
"LALIBERTE, DAVID",Philadelphia,11,76:12,2,1,1,3,8,13,16,25.00,1.57,0.79,0.79,2.36,6.30,10.24,12.60,50.0,25.0,75.0
"KANA, TOMAS",Columbus,6,50:56,0,2,1,2,3,4,6,0.00,0.00,2.36,1.18,2.36,3.53,4.71,7.07,0.0,100.0,100.0
"RADULOV, ALEXANDER",Nashville,9,153:33,3,3,2,6,20,26,32,15.00,1.17,1.17,0.78,2.34,7.82,10.16,12.50,33.3,33.3,66.7
"KADRI, NAZEM",Toronto,99,1258:20,17,32,25,49,148,219,294,11.49,0.81,1.53,1.19,2.34,7.06,10.44,14.02,27.9,52.5,80.3
"LUPUL, JOFFREY",Toronto,159,2114:06,42,40,24,82,311,416,549,13.50,1.19,1.14,0.68,2.33,8.83,11.81,15.58,36.5,34.8,71.3
"HORTON, NATHAN",Boston,234,3233:18,51,74,47,125,413,549,725,12.35,0.95,1.37,0.87,2.32,7.66,10.19,13.45,28.3,41.1,69.4
"SHARP, PATRICK",Chicago,258,3579:44,62,76,44,138,639,843,1059,9.70,1.04,1.27,0.74,2.31,10.71,14.13,17.75,33.2,40.6,73.8
"SPEZZA, JASON",Ottawa,207,2965:59,41,73,52,114,378,558,727,10.85,0.83,1.48,1.05,2.31,7.65,11.29,14.71,27.3,48.7,76.0
"BENN, JAMIE",Dallas,262,3516:56,61,74,33,135,511,702,925,11.94,1.04,1.26,0.56,2.30,8.72,11.98,15.78,38.1,46.2,84.4
"BACKSTROM, NICKLAS",Washington,248,3592:16,44,93,50,137,416,577,730,10.58,0.73,1.55,0.84,2.29,6.95,9.64,12.19,23.4,49.5,72.9
"DUPUIS, PASCAL",Pittsburgh,292,3803:01,63,82,42,145,580,790,1012,10.86,0.99,1.29,0.66,2.29,9.15,12.46,15.97,31.8,41.4,73.2
"GABORIK, MARIAN",Columbus,267,3903:13,75,73,51,148,617,803,995,12.16,1.15,1.12,0.78,2.27,9.48,12.34,15.30,40.3,39.2,79.6
"WILSON, KYLE",Nashville,39,345:31,4,9,5,13,34,48,64,11.76,0.69,1.56,0.87,2.26,5.90,8.34,11.11,25.0,56.2,81.2
"VANEK, THOMAS",Buffalo,267,3439:05,55,74,48,129,460,636,801,11.96,0.96,1.29,0.84,2.25,8.03,11.10,13.97,32.4,43.5,75.9
"DATSYUK, PAVEL",Detroit,253,3694:21,47,90,54,137,436,605,817,10.78,0.76,1.46,0.88,2.23,7.08,9.83,13.27,27.0,51.7,78.7
"BURROWS, ALEX",Vancouver,281,3745:51,74,64,33,138,547,735,903,13.53,1.19,1.03,0.53,2.21,8.76,11.77,14.46,37.6,32.5,70.1
"LUCIC, MILAN",Boston,256,3555:57,53,78,43,131,377,545,748,14.06,0.89,1.32,0.73,2.21,6.36,9.20,12.62,29.4,43.3,72.8
"RICHARDS, BRAD",NY Rangers,279,4089:34,51,99,65,150,506,716,931,10.08,0.75,1.45,0.95,2.20,7.42,10.50,13.66,27.0,52.4,79.4
"NEAL, JAMES",Pittsburgh,276,3821:21,71,69,39,140,601,806,1078,11.81,1.11,1.08,0.61,2.20,9.44,12.66,16.93,37.0,35.9,72.9
"KESSEL, PHIL",Toronto,282,4264:57,75,81,57,156,777,1052,1404,9.65,1.06,1.14,0.80,2.19,10.93,14.80,19.75,37.3,40.3,77.6
"WOLSKI, WOJTEK",Washington,211,2682:12,35,63,35,98,338,457,552,10.36,0.78,1.41,0.78,2.19,7.56,10.22,12.35,28.7,51.6,80.3
"KREJCI, DAVID",Boston,280,3975:27,49,96,66,145,402,545,705,12.19,0.74,1.45,1.00,2.19,6.07,8.23,10.64,25.5,50.0,75.5
"BERGERON, PATRICE",Boston,276,3620:21,47,85,54,132,514,716,908,9.14,0.78,1.41,0.89,2.19,8.52,11.87,15.05,26.9,48.6,75.4
"HOSSA, MARIAN",Chicago,243,3358:23,49,73,41,122,513,678,872,9.55,0.88,1.30,0.73,2.18,9.17,12.11,15.58,31.4,46.8,78.2
"NASH, RICK",NY Rangers,277,3937:17,75,68,42,143,732,940,1177,10.25,1.14,1.04,0.64,2.18,11.15,14.32,17.94,40.8,37.0,77.7
"GIROUX, CLAUDE",Philadelphia,289,3852:01,45,94,68,139,450,618,820,10.00,0.70,1.46,1.06,2.17,7.01,9.63,12.77,24.9,51.9,76.8
"ERIKSSON, LOUI",Dallas,290,4171:26,51,99,53,150,456,627,773,11.18,0.73,1.42,0.76,2.16,6.56,9.02,11.12,27.3,52.9,80.2
"HALL, TAYLOR",Edmonton,171,2480:08,35,54,36,89,408,558,753,8.58,0.85,1.31,0.87,2.15,9.87,13.50,18.22,31.0,47.8,78.8
"ELIAS, PATRIK",New Jersey,267,3491:12,46,79,51,125,424,542,705,10.85,0.79,1.36,0.88,2.15,7.29,9.31,12.12,29.9,51.3,81.2
"AFINOGENOV, MAXIM",Winnipeg,82,1090:28,15,24,15,39,124,178,230,12.10,0.83,1.32,0.83,2.15,6.82,9.79,12.66,28.8,46.2,75.0
"CRACKNELL, ADAM",St. Louis,46,391:35,6,8,5,14,45,66,85,13.33,0.92,1.23,0.77,2.15,6.90,10.11,13.02,33.3,44.4,77.8
"YAKUPOV, NAIL",Edmonton,48,560:51,10,10,7,20,52,76,106,19.23,1.07,1.07,0.75,2.14,5.56,8.13,11.34,41.7,41.7,83.3
"RYAN, BOBBY",Anaheim,291,4292:34,79,74,47,153,626,870,1087,12.62,1.10,1.03,0.66,2.14,8.75,12.16,15.19,37.3,34.9,72.2
"DOWNIE, STEVE",Colorado,212,2610:29,34,59,36,93,275,386,494,12.36,0.78,1.36,0.83,2.14,6.32,8.87,11.35,23.9,41.5,65.5
"PALMIERI, KYLE",Anaheim,70,729:56,13,13,8,26,119,169,212,10.92,1.07,1.07,0.66,2.14,9.78,13.89,17.43,38.2,38.2,76.5
"KOPITAR, ANZE",Los Angeles,286,4240:44,59,92,55,151,549,774,966,10.75,0.83,1.30,0.78,2.14,7.77,10.95,13.67,29.8,46.5,76.3
"WILLIAMS, JUSTIN",Los Angeles,252,3456:35,43,80,39,123,606,815,1008,7.10,0.75,1.39,0.68,2.14,10.52,14.15,17.50,27.4,51.0,78.3
"PARSE, SCOTT",Los Angeles,73,760:09,11,16,10,27,87,111,138,12.64,0.87,1.26,0.79,2.13,6.87,8.76,10.89,28.2,41.0,69.2
"MARCHAND, BRAD",Boston,218,2739:31,41,56,31,97,346,444,569,11.85,0.90,1.23,0.68,2.12,7.58,9.72,12.46,30.4,41.5,71.9
"ZETTERBERG, HENRIK",Detroit,282,4097:14,49,96,60,145,743,996,1264,6.59,0.72,1.41,0.88,2.12,10.88,14.59,18.51,25.4,49.7,75.1
"POMINVILLE, JASON",Minnesota,284,3650:04,55,74,47,129,569,743,933,9.67,0.90,1.22,0.77,2.12,9.35,12.21,15.34,32.0,43.0,75.0
"READ, MATT",Philadelphia,121,1471:27,27,25,11,52,173,250,308,15.61,1.10,1.02,0.45,2.12,7.05,10.19,12.56,38.6,35.7,74.3
"PERREAULT, MATHIEU",Washington,158,1649:12,27,31,23,58,146,211,284,18.49,0.98,1.13,0.84,2.11,5.31,7.68,10.33,33.3,38.3,71.6
"SEGUIN, TYLER",Boston,203,2588:47,42,49,29,91,449,607,765,9.35,0.97,1.14,0.67,2.11,10.41,14.07,17.73,31.8,37.1,68.9
"STAAL, ERIC",Carolina,280,4161:09,52,94,64,146,623,870,1127,8.35,0.75,1.36,0.92,2.11,8.98,12.54,16.25,26.3,47.5,73.7
"EAKIN, CODY",Dallas,78,828:51,8,21,10,29,86,104,146,9.30,0.58,1.52,0.72,2.10,6.23,7.53,10.57,21.6,56.8,78.4
"POULIOT, BENOIT",Tampa Bay,240,2692:41,46,48,29,94,350,475,576,13.14,1.02,1.07,0.65,2.09,7.80,10.58,12.83,35.1,36.6,71.8
"VORACEK, JAKUB",Philadelphia,287,3581:09,48,77,49,125,440,582,742,10.91,0.80,1.29,0.82,2.09,7.37,9.75,12.43,27.1,43.5,70.6
"HAGELIN, CARL",NY Rangers,112,1608:11,21,35,19,56,246,309,394,8.54,0.78,1.31,0.71,2.09,9.18,11.53,14.70,25.9,43.2,69.1
"THORNTON, JOE",San Jose,289,4138:42,36,108,69,144,336,449,562,10.71,0.52,1.57,1.00,2.09,4.87,6.51,8.15,18.3,54.8,73.1
"SAAD, BRANDON",Chicago,48,632:56,9,13,10,22,89,114,133,10.11,0.85,1.23,0.95,2.09,8.44,10.81,12.61,27.3,39.4,66.7
"STEWART, CHRIS",St. Louis,266,3542:20,55,68,45,123,485,634,754,11.34,0.93,1.15,0.76,2.08,8.21,10.74,12.77,33.3,41.2,74.5
"MERCIER, JUSTIN",Colorado,9,57:53,1,1,0,2,5,5,7,20.00,1.04,1.04,0.00,2.07,5.18,5.18,7.26,50.0,50.0,100.0
"STEEN, ALEXANDER",St. Louis,223,2985:30,46,57,34,103,456,650,862,10.09,0.92,1.15,0.68,2.07,9.16,13.06,17.32,34.3,42.5,76.9
"WHITNEY, RAY",Dallas,269,3700:30,44,83,63,127,379,530,689,11.61,0.71,1.35,1.02,2.06,6.15,8.59,11.17,25.6,48.3,73.8
"LECAVALIER, VINCENT",Tampa Bay,249,3440:51,49,69,45,118,476,630,791,10.29,0.85,1.20,0.78,2.06,8.30,10.99,13.79,30.8,43.4,74.2
"ARTYUKHIN, EVGENY",Winnipeg,54,468:28,9,7,3,16,39,64,79,23.08,1.15,0.90,0.38,2.05,5.00,8.20,10.12,52.9,41.2,94.1
"PROSPAL, VACLAV",Columbus,234,3244:19,39,71,43,110,346,452,589,11.27,0.72,1.31,0.80,2.03,6.40,8.36,10.89,26.0,47.3,73.3
"RIBEIRO, MIKE",Washington,270,3832:19,38,91,63,129,398,528,668,9.55,0.59,1.42,0.99,2.02,6.23,8.27,10.46,23.6,56.5,80.1
"PERRY, COREY",Anaheim,288,4462:26,71,79,52,150,673,927,1144,10.55,0.95,1.06,0.70,2.02,9.05,12.46,15.38,35.5,39.5,75.0
"PACIORETTY, MAX",Montreal,212,2778:12,42,51,28,93,504,692,865,8.33,0.91,1.10,0.60,2.01,10.88,14.94,18.68,34.1,41.5,75.6
"FILPPULA, VALTTERI",Detroit,248,3407:37,42,72,46,114,345,469,619,12.17,0.74,1.27,0.81,2.01,6.07,8.26,10.90,28.2,48.3,76.5
"HUDLER, JIRI",Calgary,196,2452:34,34,48,28,82,213,296,369,15.96,0.83,1.17,0.69,2.01,5.21,7.24,9.03,28.8,40.7,69.5
"PARISE, ZACH",Minnesota,223,3321:54,53,58,33,111,601,768,895,8.82,0.96,1.05,0.60,2.00,10.86,13.87,16.17,37.1,40.6,77.6
"ENNIS, TYLER",Buffalo,187,2436:31,36,45,27,81,328,439,554,10.98,0.89,1.11,0.66,1.99,8.08,10.81,13.64,32.7,40.9,73.6
"HUSELIUS, KRISTIAN",Columbus,115,1567:56,22,30,22,52,177,242,324,12.43,0.84,1.15,0.84,1.99,6.77,9.26,12.40,34.9,47.6,82.5
"IGINLA, JAROME",Pittsburgh,290,4523:27,72,78,49,150,647,874,1155,11.13,0.95,1.03,0.65,1.99,8.58,11.59,15.32,36.5,39.6,76.1
"GETZLAF, RYAN",Anaheim,259,4107:56,29,107,67,136,343,504,652,8.45,0.42,1.56,0.98,1.99,5.01,7.36,9.52,15.6,57.5,73.1
"COUTURE, LOGAN",San Jose,232,3052:59,55,46,33,101,509,692,863,10.81,1.08,0.90,0.65,1.98,10.00,13.60,16.96,46.2,38.7,84.9
"JAGR, JAROMIR",Boston,118,1543:08,17,34,21,51,178,257,336,9.55,0.66,1.32,0.82,1.98,6.92,9.99,13.06,23.0,45.9,68.9
"VAN_RIEMSDYK, JAMES",Toronto,244,2999:55,46,53,30,99,477,632,807,9.64,0.92,1.06,0.60,1.98,9.54,12.64,16.14,32.6,37.6,70.2
"SKINNER, JEFF",Carolina,187,2550:18,45,39,21,84,414,588,772,10.87,1.06,0.92,0.49,1.98,9.74,13.83,18.16,40.5,35.1,75.7
"TANGUAY, ALEX",Calgary,262,3523:04,40,76,52,116,241,349,439,16.60,0.68,1.29,0.89,1.98,4.10,5.94,7.48,24.5,46.6,71.2
"BENNETT, BEAU",Pittsburgh,26,273:26,2,7,4,9,25,38,45,8.00,0.44,1.54,0.88,1.97,5.49,8.34,9.87,14.3,50.0,64.3
"COLBORNE, JOE",Toronto,16,182:31,1,5,2,6,12,15,15,8.33,0.33,1.64,0.66,1.97,3.94,4.93,4.93,11.1,55.6,66.7
"PAGEAU, JEAN-GABRIEL",Ottawa,9,91:28,2,1,1,3,13,16,21,15.38,1.31,0.66,0.66,1.97,8.53,10.50,13.78,50.0,25.0,75.0
"BRIERE, DANIEL",Philadelphia,256,3385:01,49,62,37,111,493,617,795,9.94,0.87,1.10,0.66,1.97,8.74,10.94,14.09,30.8,39.0,69.8
"BRULE, GILBERT",Arizona,138,1620:01,25,28,15,53,209,274,333,11.96,0.93,1.04,0.56,1.96,7.74,10.15,12.33,34.7,38.9,73.6
"WHEELER, BLAKE",Winnipeg,291,3974:15,56,74,48,130,547,761,942,10.24,0.85,1.12,0.72,1.96,8.26,11.49,14.22,30.9,40.9,71.8
"LADD, ANDREW",Winnipeg,293,4070:09,63,70,37,133,568,776,987,11.09,0.93,1.03,0.55,1.96,8.37,11.44,14.55,33.9,37.6,71.5
"PAVELSKI, JOE",San Jose,271,3735:09,59,63,43,122,622,837,1048,9.49,0.95,1.01,0.69,1.96,9.99,13.45,16.83,36.6,39.1,75.8
"THOMAS, BILL",Florida,30,244:56,5,3,1,8,41,55,62,12.20,1.22,0.73,0.24,1.96,10.04,13.47,15.19,62.5,37.5,100.0
"SYKORA, PETR",New Jersey,96,1257:55,19,22,11,41,150,214,282,12.67,0.91,1.05,0.52,1.96,7.15,10.21,13.45,35.8,41.5,77.4
"TENNYSON, MATT",San Jose,4,61:22,0,2,1,2,8,12,17,0.00,0.00,1.96,0.98,1.96,7.82,11.73,16.62,0.0,40.0,40.0
"STILLMAN, CORY",Carolina,123,1629:56,21,32,21,53,180,271,352,11.67,0.77,1.18,0.77,1.95,6.63,9.98,12.96,28.4,43.2,71.6
"HALISCHUK, MATT",Nashville,156,1568:40,23,28,18,51,182,232,276,12.64,0.88,1.07,0.69,1.95,6.96,8.87,10.56,37.7,45.9,83.6
"MCDONALD, ANDY",St. Louis,199,2682:43,39,48,26,87,377,495,601,10.34,0.87,1.07,0.58,1.95,8.43,11.07,13.44,31.7,39.0,70.7
"KANE, EVANDER",Winnipeg,261,3653:23,58,60,40,118,680,910,1136,8.53,0.95,0.99,0.66,1.94,11.17,14.95,18.66,34.9,36.1,71.1
"MCMILLAN, CARSON",Minnesota,15,154:50,2,3,1,5,13,19,28,15.38,0.78,1.16,0.39,1.94,5.04,7.36,10.85,28.6,42.9,71.4
"HORNQVIST, PATRIC",Nashville,259,3256:37,50,55,30,105,660,829,996,7.58,0.92,1.01,0.55,1.93,12.16,15.27,18.35,35.5,39.0,74.5
"POULIOT, MARC-ANTOINE",Arizona,50,528:56,6,11,5,17,69,89,114,8.70,0.68,1.25,0.57,1.93,7.83,10.10,12.93,27.3,50.0,77.3
"STALBERG, VIKTOR",Chicago,243,2832:41,46,45,29,91,513,723,874,8.97,0.97,0.95,0.61,1.93,10.87,15.31,18.51,38.0,37.2,75.2
"CALVERT, MATT",Columbus,97,1028:51,15,18,10,33,95,126,181,15.79,0.87,1.05,0.58,1.92,5.54,7.35,10.56,33.3,40.0,73.3
"ATKINSON, CAM",Columbus,62,779:58,12,13,10,25,138,186,219,8.70,0.92,1.00,0.77,1.92,10.62,14.31,16.85,29.3,31.7,61.0
"DUCHENE, MATT",Colorado,266,3720:08,52,67,41,119,467,645,807,11.13,0.84,1.08,0.66,1.92,7.53,10.40,13.02,32.7,42.1,74.8
"PURCELL, TEDDY",Tampa Bay,270,3201:08,37,65,43,102,418,556,730,8.85,0.69,1.22,0.81,1.91,7.83,10.42,13.68,24.7,43.3,68.0
"STEPAN, DEREK",NY Rangers,212,2891:20,40,52,36,92,340,462,613,11.76,0.83,1.08,0.75,1.91,7.06,9.59,12.72,29.9,38.8,68.7
"TAVARES, JOHN",NY Islanders,290,4306:52,63,74,51,137,588,788,1008,10.71,0.88,1.03,0.71,1.91,8.19,10.98,14.04,33.7,39.6,73.3
"GRABNER, MICHAEL",NY Islanders,219,2612:10,52,31,19,83,448,573,692,11.61,1.19,0.71,0.44,1.91,10.29,13.16,15.89,49.1,29.2,78.3
"BULMER, BRETT",Minnesota,9,94:31,0,3,0,3,7,10,13,0.00,0.00,1.90,0.00,1.90,4.44,6.35,8.25,0.0,100.0,100.0
"CARTER, JEFF",Los Angeles,257,3437:14,66,43,21,109,642,910,1162,10.28,1.15,0.75,0.37,1.90,11.21,15.88,20.28,43.1,28.1,71.2
"MARLEAU, PATRICK",San Jose,294,4195:51,68,65,31,133,596,802,996,11.41,0.97,0.93,0.44,1.90,8.52,11.47,14.24,34.7,33.2,67.9
"RUUTU, TUOMO",Carolina,224,2919:52,36,56,33,92,348,473,650,10.34,0.74,1.15,0.68,1.89,7.15,9.72,13.36,26.9,41.8,68.7
"STAAL, JORDAN",Carolina,234,3285:39,44,59,38,103,403,542,697,10.92,0.80,1.08,0.69,1.88,7.36,9.90,12.73,30.1,40.4,70.5
"MOULSON, MATT",NY Islanders,292,4182:54,68,63,35,131,577,738,979,11.79,0.98,0.90,0.50,1.88,8.28,10.59,14.04,36.6,33.9,70.4
"GLENCROSS, CURTIS",Calgary,253,3195:32,49,51,29,100,344,477,617,14.24,0.92,0.96,0.54,1.88,6.46,8.96,11.58,39.2,40.8,80.0
"HANSEN, JANNIK",Vancouver,258,3037:42,39,56,38,95,344,465,592,11.34,0.77,1.11,0.75,1.88,6.79,9.18,11.69,29.8,42.7,72.5
"FRANZEN, JOHAN",Detroit,221,3042:35,42,53,37,95,491,688,836,8.55,0.83,1.05,0.73,1.87,9.68,13.57,16.49,29.0,36.6,65.5
"GRABOVSKI, MIKHAIL",Toronto,262,3652:40,49,65,47,114,476,676,925,10.29,0.80,1.07,0.77,1.87,7.82,11.10,15.19,28.5,37.8,66.3
"CONNOLLY, TIM",Toronto,211,2565:08,22,58,34,80,303,409,537,7.26,0.51,1.36,0.80,1.87,7.09,9.57,12.56,20.0,52.7,72.7
"BICKELL, BRYAN",Chicago,213,2536:52,34,45,26,79,290,395,521,11.72,0.80,1.06,0.61,1.87,6.86,9.34,12.32,32.4,42.9,75.2
"HARTNELL, SCOTT",Philadelphia,277,3597:21,46,66,38,112,492,667,808,9.35,0.77,1.10,0.63,1.87,8.21,11.12,13.48,26.1,37.5,63.6
"HAVLAT, MARTIN",San Jose,230,3151:35,39,59,40,98,424,562,706,9.20,0.74,1.12,0.76,1.87,8.07,10.70,13.44,29.8,45.0,74.8
"STERLING, BRETT",St. Louis,11,96:37,2,1,1,3,13,18,23,15.38,1.24,0.62,0.62,1.86,8.07,11.18,14.28,40.0,20.0,60.0
"MACARTHUR, CLARKE",Toronto,276,3575:47,45,66,41,111,394,521,727,11.42,0.76,1.11,0.69,1.86,6.61,8.74,12.20,29.6,43.4,73.0
"BERTUZZI, TODD",Detroit,241,3254:44,41,60,32,101,393,531,662,10.43,0.76,1.11,0.59,1.86,7.24,9.79,12.20,27.5,40.3,67.8
"HODGSON, CODY",Buffalo,139,1611:54,22,28,16,50,201,257,342,10.95,0.82,1.04,0.60,1.86,7.48,9.57,12.73,31.4,40.0,71.4
"PENNER, DUSTIN",Los Angeles,260,3326:41,44,59,35,103,434,620,767,10.14,0.79,1.06,0.63,1.86,7.83,11.18,13.83,33.3,44.7,78.0
"DESHARNAIS, DAVID",Montreal,178,2175:21,22,45,26,67,160,205,267,13.75,0.61,1.24,0.72,1.85,4.41,5.65,7.36,20.6,42.1,62.6
"KOVALCHUK, ILYA",New Jersey,271,4451:12,67,70,48,137,584,796,1061,11.47,0.90,0.94,0.65,1.85,7.87,10.73,14.30,38.5,40.2,78.7
"STAFFORD, DREW",Buffalo,259,3254:34,42,58,40,100,531,674,832,7.91,0.77,1.07,0.74,1.84,9.79,12.43,15.34,29.0,40.0,69.0
"KULEMIN, NIKOLAI",Toronto,278,3616:40,48,63,29,111,404,595,771,11.88,0.80,1.05,0.48,1.84,6.70,9.87,12.79,29.4,38.7,68.1
"ANISIMOV, ARTEM",Columbus,278,3331:27,44,58,30,102,404,553,748,10.89,0.79,1.04,0.54,1.84,7.28,9.96,13.47,33.3,43.9,77.3
"FLEISCHMANN, TOMAS",Florida,243,3299:47,47,54,38,101,399,549,755,11.78,0.85,0.98,0.69,1.84,7.25,9.98,13.73,32.6,37.5,70.1
"SELANNE, TEEMU",Anaheim,255,3370:42,42,61,44,103,396,523,630,10.61,0.75,1.09,0.78,1.83,7.05,9.31,11.21,31.1,45.2,76.3
"ANTROPOV, NIK",Winnipeg,261,3376:21,40,63,37,103,282,391,510,14.18,0.71,1.12,0.66,1.83,5.01,6.95,9.06,26.3,41.4,67.8
"SIMMONDS, WAYNE",Philadelphia,285,3547:41,48,60,34,108,418,573,766,11.48,0.81,1.01,0.57,1.83,7.07,9.69,12.95,34.0,42.6,76.6
"PERRON, DAVID",St. Louis,197,2597:21,39,40,28,79,265,356,447,14.72,0.90,0.92,0.65,1.82,6.12,8.22,10.33,37.9,38.8,76.7
"TARASENKO, VLADIMIR",St. Louis,38,428:51,5,8,7,13,65,94,115,7.69,0.70,1.12,0.98,1.82,9.09,13.15,16.09,33.3,53.3,86.7
"JOHANSSON, MARCUS",Washington,183,2344:03,26,45,30,71,191,249,345,13.61,0.67,1.15,0.77,1.82,4.89,6.37,8.83,24.1,41.7,65.7
"HEMSKY, ALES",Edmonton,176,2380:31,26,46,30,72,286,370,498,9.09,0.66,1.16,0.76,1.81,7.21,9.33,12.55,28.3,50.0,78.3
"MORRISON, BRENDAN",Chicago,179,2149:30,16,49,30,65,182,245,326,8.79,0.45,1.37,0.84,1.81,5.08,6.84,9.10,16.8,51.6,68.4
"BOUCHARD, PIERRE-MARC",Minnesota,140,1687:31,22,29,13,51,198,247,306,11.11,0.78,1.03,0.46,1.81,7.04,8.78,10.88,31.0,40.8,71.8
"ROY, DEREK",Vancouver,237,3211:07,32,65,38,97,349,469,623,9.17,0.60,1.21,0.71,1.81,6.52,8.76,11.64,23.5,47.8,71.3
"BOURQUE, GABRIEL",Nashville,77,993:10,14,16,7,30,101,135,170,13.86,0.85,0.97,0.42,1.81,6.10,8.16,10.27,32.6,37.2,69.8
"COLE, ERIK",Dallas,250,3315:13,56,44,24,100,458,626,842,12.23,1.01,0.80,0.43,1.81,8.29,11.33,15.24,39.2,30.8,69.9
"AUCOIN, KEITH",NY Islanders,78,798:37,9,15,8,24,67,93,130,13.43,0.68,1.13,0.60,1.80,5.03,6.99,9.77,24.3,40.5,64.9
"KARIYA, PAUL",St. Louis,75,965:49,15,14,8,29,174,235,289,8.62,0.93,0.87,0.50,1.80,10.81,14.60,17.95,40.5,37.8,78.4
"PARENTEAU, PIERRE",Colorado,231,3301:27,34,65,43,99,334,428,555,10.18,0.62,1.18,0.78,1.80,6.07,7.78,10.09,23.8,45.5,69.2
