name,team,gp,toi,g,a,firsta,points,shots,ifenwick,icorsi,shpct,g_60,a_60,firsta_60,points_60,shots_60,ifenwick_60,icorsi_60,igp,iap,ipp
"SPEZZA, JASON",Ottawa,85,1277:14,19,34,25,53,164,249,312,11.59,0.89,1.60,1.17,2.49,7.70,11.70,14.66,28.8,51.5,80.3
"MARCHAND, BRAD",Boston,121,1627:29,28,38,20,66,190,248,328,14.74,1.03,1.40,0.74,2.43,7.00,9.14,12.09,32.2,43.7,75.9
"BENN, JAMIE",Dallas,112,1616:34,29,36,16,65,244,337,448,11.89,1.08,1.34,0.59,2.41,9.06,12.51,16.63,36.7,45.6,82.3
"SEGUIN, TYLER",Boston,129,1796:54,32,40,21,72,329,451,578,9.73,1.07,1.34,0.70,2.40,10.99,15.06,19.30,29.9,37.4,67.3
"BAERTSCHI, SVEN",Calgary,25,274:50,5,6,3,11,33,40,50,15.15,1.09,1.31,0.65,2.40,7.20,8.73,10.92,45.5,54.5,100.0
"STAAL, ERIC",Carolina,130,1975:46,25,54,37,79,264,359,477,9.47,0.76,1.64,1.12,2.40,8.02,10.90,14.49,25.8,55.7,81.4
"KESSEL, PHIL",Toronto,130,2030:51,36,45,30,81,335,450,619,10.75,1.06,1.33,0.89,2.39,9.90,13.29,18.29,35.0,43.7,78.6
"ST._LOUIS, MARTIN",Tampa Bay,125,2131:36,32,53,30,85,220,306,389,14.55,0.90,1.49,0.84,2.39,6.19,8.61,10.95,27.6,45.7,73.3
"SEDIN, HENRIK",Vancouver,130,1861:31,13,61,32,74,127,162,217,10.24,0.42,1.97,1.03,2.39,4.09,5.22,6.99,13.4,62.9,76.3
"LUCIC, MILAN",Boston,127,1813:41,25,47,29,72,184,268,377,13.59,0.83,1.55,0.96,2.38,6.09,8.87,12.47,25.5,48.0,73.5
"SEMIN, ALEXANDER",Carolina,121,1738:36,24,45,30,69,257,387,545,9.34,0.83,1.55,1.04,2.38,8.87,13.36,18.81,25.0,46.9,71.9
"VORACEK, JAKUB",Philadelphia,126,1513:05,28,32,19,60,199,256,339,14.07,1.11,1.27,0.75,2.38,7.89,10.15,13.44,34.6,39.5,74.1
"NEAL, JAMES",Pittsburgh,120,1652:16,33,32,18,65,301,400,551,10.96,1.20,1.16,0.65,2.36,10.93,14.53,20.01,35.5,34.4,69.9
"GIROUX, CLAUDE",Philadelphia,125,1782:35,24,46,31,70,239,320,445,10.04,0.81,1.55,1.04,2.36,8.04,10.77,14.98,26.7,51.1,77.8
"RADULOV, ALEXANDER",Nashville,9,153:33,3,3,2,6,20,26,32,15.00,1.17,1.17,0.78,2.34,7.82,10.16,12.50,33.3,33.3,66.7
"KANE, PATRICK",Chicago,129,2028:12,27,52,39,79,288,387,503,9.38,0.80,1.54,1.15,2.34,8.52,11.45,14.88,26.0,50.0,76.0
"PALMIERI, KYLE",Anaheim,60,643:16,12,13,8,25,109,156,198,11.01,1.12,1.21,0.75,2.33,10.17,14.55,18.47,37.5,40.6,78.1
"WELLMAN, CASEY",Minnesota,14,154:40,2,4,2,6,24,34,44,8.33,0.78,1.55,0.78,2.33,9.31,13.19,17.07,40.0,80.0,120.0
"SHARP, PATRICK",Chicago,102,1451:23,27,29,16,56,270,354,456,10.00,1.12,1.20,0.66,2.31,11.16,14.63,18.85,33.3,35.8,69.1
"BITZ, BYRON",Vancouver,10,104:06,1,3,2,4,6,8,10,16.67,0.58,1.73,1.15,2.31,3.46,4.61,5.76,25.0,75.0,100.0
"BERGERON, PATRICE",Boston,123,1665:49,20,44,28,64,231,337,431,8.66,0.72,1.58,1.01,2.31,8.32,12.14,15.52,23.3,51.2,74.4
"BRULE, GILBERT",Arizona,33,341:27,4,9,5,13,49,68,78,8.16,0.70,1.58,0.88,2.28,8.61,11.95,13.71,20.0,45.0,65.0
"PURCELL, TEDDY",Tampa Bay,129,1659:55,21,42,30,63,186,254,325,11.29,0.76,1.52,1.08,2.28,6.72,9.18,11.75,22.6,45.2,67.7
"CRACKNELL, ADAM",St. Louis,22,185:07,3,4,2,7,22,31,41,13.64,0.97,1.30,0.65,2.27,7.13,10.05,13.29,37.5,50.0,87.5
"PERREAULT, MATHIEU",Washington,103,1090:51,18,23,17,41,92,138,190,19.57,0.99,1.27,0.94,2.26,5.06,7.59,10.45,30.5,39.0,69.5
"FILPPULA, VALTTERI",Detroit,122,1704:50,22,42,28,64,177,244,307,12.43,0.77,1.48,0.99,2.25,6.23,8.59,10.80,26.2,50.0,76.2
"KREJCI, DAVID",Boston,126,1846:22,28,41,27,69,186,260,337,15.05,0.91,1.33,0.88,2.24,6.04,8.45,10.95,30.4,44.6,75.0
"DATSYUK, PAVEL",Detroit,117,1663:04,15,47,28,62,191,272,371,7.85,0.54,1.70,1.01,2.24,6.89,9.81,13.38,19.0,59.5,78.5
"VANEK, THOMAS",Buffalo,116,1529:05,22,35,25,57,195,253,333,11.28,0.86,1.37,0.98,2.24,7.65,9.93,13.07,29.7,47.3,77.0
"POULIOT, BENOIT",Tampa Bay,108,1190:38,21,23,12,44,148,201,240,14.19,1.06,1.16,0.60,2.22,7.46,10.13,12.09,32.3,35.4,67.7
"HOSSA, MARIAN",Chicago,121,1652:33,24,37,21,61,239,322,430,10.04,0.87,1.34,0.76,2.21,8.68,11.69,15.61,30.4,46.8,77.2
"STALBERG, VIKTOR",Chicago,126,1574:21,27,31,20,58,290,403,498,9.31,1.03,1.18,0.76,2.21,11.05,15.36,18.98,36.5,41.9,78.4
"SEDIN, DANIEL",Vancouver,119,1695:27,23,39,23,62,265,352,448,8.68,0.81,1.38,0.81,2.19,9.38,12.46,15.85,28.8,48.8,77.5
"BACKSTROM, NICKLAS",Washington,90,1262:57,14,32,16,46,127,180,227,11.02,0.67,1.52,0.76,2.19,6.03,8.55,10.78,25.5,58.2,83.6
"ZETTERBERG, HENRIK",Detroit,128,1846:46,24,43,27,67,315,406,524,7.62,0.78,1.40,0.88,2.18,10.23,13.19,17.02,26.7,47.8,74.4
"HUDLER, JIRI",Calgary,123,1630:34,28,31,17,59,142,192,233,19.72,1.03,1.14,0.63,2.17,5.23,7.07,8.57,32.6,36.0,68.6
"TAFFE, JEFF",Minnesota,5,55:20,0,2,1,2,6,7,10,0.00,0.00,2.17,1.08,2.17,6.51,7.59,10.84,0.0,66.7,66.7
"TAVARES, JOHN",NY Islanders,130,2104:42,36,40,30,76,310,405,517,11.61,1.03,1.14,0.86,2.17,8.84,11.55,14.74,37.1,41.2,78.4
"RYDER, MICHAEL",Montreal,128,1725:24,32,30,17,62,227,303,413,14.10,1.11,1.04,0.59,2.16,7.89,10.54,14.36,38.6,36.1,74.7
"HORTON, NATHAN",Boston,89,1197:19,22,21,13,43,169,214,283,13.02,1.10,1.05,0.65,2.15,8.47,10.72,14.18,34.9,33.3,68.3
"POMINVILLE, JASON",Minnesota,129,1732:42,28,34,20,62,247,331,415,11.34,0.97,1.18,0.69,2.15,8.55,11.46,14.37,33.7,41.0,74.7
"YAKUPOV, NAIL",Edmonton,48,560:51,10,10,7,20,52,76,106,19.23,1.07,1.07,0.75,2.14,5.56,8.13,11.34,41.7,41.7,83.3
"LECAVALIER, VINCENT",Tampa Bay,103,1459:21,18,34,21,52,169,228,290,10.65,0.74,1.40,0.86,2.14,6.95,9.37,11.92,24.7,46.6,71.2
"READ, MATT",Philadelphia,121,1471:27,27,25,11,52,173,250,308,15.61,1.10,1.02,0.45,2.12,7.05,10.19,12.56,38.6,35.7,74.3
"KANE, EVANDER",Winnipeg,122,1841:36,34,31,19,65,388,525,649,8.76,1.11,1.01,0.62,2.12,12.64,17.10,21.14,39.1,35.6,74.7
"NASH, RICK",NY Rangers,126,1816:43,35,29,18,64,352,445,551,9.94,1.16,0.96,0.59,2.11,11.63,14.70,18.20,40.7,33.7,74.4
"WILLIAMS, JUSTIN",Los Angeles,130,1792:17,20,43,23,63,315,419,524,6.35,0.67,1.44,0.77,2.11,10.55,14.03,17.54,25.0,53.8,78.8
"TATAR, TOMAS",Detroit,18,171:07,3,3,2,6,23,33,45,13.04,1.05,1.05,0.70,2.10,8.06,11.57,15.78,37.5,37.5,75.0
"RIBEIRO, MIKE",Washington,122,1771:29,19,43,26,62,163,217,272,11.66,0.64,1.46,0.88,2.10,5.52,7.35,9.21,26.4,59.7,86.1
"EAKIN, CODY",Dallas,78,828:51,8,21,10,29,86,104,146,9.30,0.58,1.52,0.72,2.10,6.23,7.53,10.57,21.6,56.8,78.4
"BERTUZZI, TODD",Detroit,78,1033:48,15,21,8,36,114,149,181,13.16,0.87,1.22,0.46,2.09,6.62,8.65,10.50,27.8,38.9,66.7
"HAGELIN, CARL",NY Rangers,112,1608:11,21,35,19,56,246,309,394,8.54,0.78,1.31,0.71,2.09,9.18,11.53,14.70,25.9,43.2,69.1
"HANSEN, JANNIK",Vancouver,129,1608:20,22,34,22,56,203,271,346,10.84,0.82,1.27,0.82,2.09,7.57,10.11,12.91,28.6,44.2,72.7
"VRBATA, RADIM",Arizona,111,1494:55,30,22,13,52,241,320,410,12.45,1.20,0.88,0.52,2.09,9.67,12.84,16.46,44.8,32.8,77.6
"SAAD, BRANDON",Chicago,48,632:56,9,13,10,22,89,114,133,10.11,0.85,1.23,0.95,2.09,8.44,10.81,12.61,27.3,39.4,66.7
"RYAN, BOBBY",Anaheim,128,1824:52,34,29,20,63,245,346,439,13.88,1.12,0.95,0.66,2.07,8.06,11.38,14.43,43.0,36.7,79.7
"LADD, ANDREW",Winnipeg,130,1889:02,32,33,16,65,295,405,512,10.85,1.02,1.05,0.51,2.06,9.37,12.86,16.26,36.4,37.5,73.9
"STEEN, ALEXANDER",St. Louis,83,1137:30,16,23,14,39,192,263,355,8.33,0.84,1.21,0.74,2.06,10.13,13.87,18.73,28.6,41.1,69.6
"KOPITAR, ANZE",Los Angeles,129,1896:22,24,41,26,65,227,322,404,10.57,0.76,1.30,0.82,2.06,7.18,10.19,12.78,27.3,46.6,73.9
"MOULSON, MATT",NY Islanders,129,1985:30,28,40,25,68,269,345,454,10.41,0.85,1.21,0.76,2.05,8.13,10.43,13.72,29.8,42.6,72.3
"FRANZEN, JOHAN",Detroit,118,1606:51,24,31,21,55,237,347,423,10.13,0.90,1.16,0.78,2.05,8.85,12.96,15.79,30.0,38.8,68.8
"SYKORA, PETR",New Jersey,82,1113:53,17,21,11,38,139,198,259,12.23,0.92,1.13,0.59,2.05,7.49,10.67,13.95,34.0,42.0,76.0
"VAN_RIEMSDYK, JAMES",Toronto,91,1202:21,20,21,11,41,196,250,326,10.20,1.00,1.05,0.55,2.05,9.78,12.48,16.27,35.1,36.8,71.9
"ELIAS, PATRIK",New Jersey,129,1702:06,21,37,24,58,193,248,321,10.88,0.74,1.30,0.85,2.04,6.80,8.74,11.32,30.9,54.4,85.3
"ERIKSSON, LOUI",Dallas,130,1858:13,22,41,26,63,197,269,344,11.17,0.71,1.32,0.84,2.03,6.36,8.69,11.11,27.2,50.6,77.8
"WHEELER, BLAKE",Winnipeg,128,1950:45,24,42,28,66,273,395,478,8.79,0.74,1.29,0.86,2.03,8.40,12.15,14.70,25.0,43.8,68.8
"PROSPAL, VACLAV",Columbus,130,1777:51,20,40,20,60,179,234,304,11.17,0.68,1.35,0.68,2.02,6.04,7.90,10.26,25.0,50.0,75.0
"BURROWS, ALEX",Vancouver,127,1721:04,33,25,18,58,257,345,425,12.84,1.15,0.87,0.63,2.02,8.96,12.03,14.82,38.8,29.4,68.2
"HALISCHUK, MATT",Nashville,109,1099:18,18,19,14,37,135,167,194,13.33,0.98,1.04,0.76,2.02,7.37,9.11,10.59,41.9,44.2,86.0
"THORNTON, JOE",San Jose,130,1863:18,16,46,27,62,169,215,266,9.47,0.52,1.48,0.87,2.00,5.44,6.92,8.57,19.5,56.1,75.6
"DOWNIE, STEVE",Colorado,77,1025:44,12,22,12,34,123,172,235,9.76,0.70,1.29,0.70,1.99,7.19,10.06,13.75,22.2,40.7,63.0
"JOHANSSON, MARCUS",Washington,114,1511:46,16,34,21,50,106,141,196,15.09,0.64,1.35,0.83,1.98,4.21,5.60,7.78,21.6,45.9,67.6
"JAGR, JAROMIR",Boston,118,1543:08,17,34,21,51,178,257,336,9.55,0.66,1.32,0.82,1.98,6.92,9.99,13.06,23.0,45.9,68.9
"VAN_DER_GULIK, DAVID",Colorado,34,242:24,1,7,5,8,27,36,47,3.70,0.25,1.73,1.24,1.98,6.68,8.91,11.63,6.7,46.7,53.3
"ENNIS, TYLER",Buffalo,95,1272:59,19,23,14,42,146,200,260,13.01,0.90,1.08,0.66,1.98,6.88,9.43,12.25,35.2,42.6,77.8
"BENNETT, BEAU",Pittsburgh,26,273:26,2,7,4,9,25,38,45,8.00,0.44,1.54,0.88,1.97,5.49,8.34,9.87,14.3,50.0,64.3
"WELLWOOD, KYLE",Winnipeg,116,1429:50,18,29,15,47,115,155,190,15.65,0.76,1.22,0.63,1.97,4.83,6.50,7.97,30.5,49.2,79.7
"PAGEAU, JEAN-GABRIEL",Ottawa,9,91:28,2,1,1,3,13,16,21,15.38,1.31,0.66,0.66,1.97,8.53,10.50,13.78,50.0,25.0,75.0
"TENNYSON, MATT",San Jose,4,61:22,0,2,1,2,8,12,17,0.00,0.00,1.96,0.98,1.96,7.82,11.73,16.62,0.0,40.0,40.0
"STEPAN, DEREK",NY Rangers,130,1841:37,24,36,25,60,208,280,372,11.54,0.78,1.17,0.81,1.95,6.78,9.12,12.12,27.6,41.4,69.0
"COUTURE, LOGAN",San Jose,128,1725:26,31,25,20,56,283,381,477,10.95,1.08,0.87,0.70,1.95,9.84,13.25,16.59,47.0,37.9,84.8
"GLENCROSS, CURTIS",Calgary,107,1419:02,25,21,12,46,152,203,266,16.45,1.06,0.89,0.51,1.95,6.43,8.58,11.25,43.9,36.8,80.7
"HELM, DARREN",Detroit,69,803:30,9,17,10,26,109,155,225,8.26,0.67,1.27,0.75,1.94,8.14,11.57,16.80,26.5,50.0,76.5
"PARENTEAU, PIERRE",Colorado,128,1918:57,22,40,28,62,196,249,320,11.22,0.69,1.25,0.88,1.94,6.13,7.79,10.01,27.2,49.4,76.5
"TANGUAY, ALEX",Calgary,104,1429:35,17,29,22,46,85,123,163,20.00,0.71,1.22,0.92,1.93,3.57,5.16,6.84,27.9,47.5,75.4
"IGINLA, JAROME",Pittsburgh,126,1933:38,28,34,23,62,267,357,455,10.49,0.87,1.05,0.71,1.92,8.28,11.08,14.12,33.7,41.0,74.7
"ATKINSON, CAM",Columbus,62,779:58,12,13,10,25,138,186,219,8.70,0.92,1.00,0.77,1.92,10.62,14.31,16.85,29.3,31.7,61.0
"GABORIK, MARIAN",Columbus,129,1903:46,35,26,19,61,308,389,475,11.36,1.10,0.82,0.60,1.92,9.71,12.26,14.97,42.2,31.3,73.5
"STAAL, JORDAN",Carolina,110,1593:03,22,29,20,51,197,271,333,11.17,0.83,1.09,0.75,1.92,7.42,10.21,12.54,31.4,41.4,72.9
"MORIN, JEREMY",Chicago,6,62:30,1,1,1,2,9,11,13,11.11,0.96,0.96,0.96,1.92,8.64,10.56,12.48,33.3,33.3,66.7
"MICHALEK, MILAN",Ottawa,100,1408:01,23,22,12,45,206,305,387,11.16,0.98,0.94,0.51,1.92,8.78,13.00,16.49,33.8,32.4,66.2
"MCDONALD, ANDY",St. Louis,62,815:45,12,14,9,26,109,146,180,11.01,0.88,1.03,0.66,1.91,8.02,10.74,13.24,32.4,37.8,70.3
"KOSTITSYN, ANDREI",Nashville,72,943:02,11,19,9,30,110,143,204,10.00,0.70,1.21,0.57,1.91,7.00,9.10,12.98,25.0,43.2,68.2
"BULMER, BRETT",Minnesota,9,94:31,0,3,0,3,7,10,13,0.00,0.00,1.90,0.00,1.90,4.44,6.35,8.25,0.0,100.0,100.0
"RICHARDS, BRAD",NY Rangers,128,1892:31,23,37,21,60,219,299,399,10.50,0.73,1.17,0.67,1.90,6.94,9.48,12.65,29.1,46.8,75.9
"CULLEN, MATT",Minnesota,115,1453:00,16,30,24,46,176,218,278,9.09,0.66,1.24,0.99,1.90,7.27,9.00,11.48,25.8,48.4,74.2
"TLUSTY, JIRI",Carolina,127,1675:57,29,24,13,53,205,277,346,14.15,1.04,0.86,0.47,1.90,7.34,9.92,12.39,35.4,29.3,64.6
"OVECHKIN, ALEX",Washington,126,1929:51,33,28,18,61,341,486,690,9.68,1.03,0.87,0.56,1.90,10.60,15.11,21.45,38.8,32.9,71.8
"DESHARNAIS, DAVID",Montreal,129,1722:11,18,36,22,54,119,154,198,15.13,0.63,1.25,0.77,1.88,4.15,5.37,6.90,20.0,40.0,60.0
"STAFFORD, DREW",Buffalo,126,1672:37,20,32,25,52,272,350,436,7.35,0.72,1.15,0.90,1.87,9.76,12.56,15.64,30.8,49.2,80.0
"PARISE, ZACH",Minnesota,130,1930:24,28,32,19,60,313,396,463,8.95,0.87,0.99,0.59,1.86,9.73,12.31,14.39,36.8,42.1,78.9
"TORRES, RAFFI",San Jose,118,1292:58,19,21,10,40,146,199,232,13.01,0.88,0.97,0.46,1.86,6.78,9.23,10.77,38.0,42.0,80.0
"HODGSON, CODY",Buffalo,131,1556:13,21,27,16,48,193,246,326,10.88,0.81,1.04,0.62,1.85,7.44,9.48,12.57,30.9,39.7,70.6
"BICKELL, BRYAN",Chicago,119,1398:23,16,27,16,43,157,215,299,10.19,0.69,1.16,0.69,1.84,6.74,9.22,12.83,30.2,50.9,81.1
"OKPOSO, KYLE",NY Islanders,127,1854:42,24,33,23,57,219,301,378,10.96,0.78,1.07,0.74,1.84,7.08,9.74,12.23,30.0,41.2,71.2
"STEMPNIAK, LEE",Calgary,108,1399:24,16,27,14,43,195,247,342,8.21,0.69,1.16,0.60,1.84,8.36,10.59,14.66,26.7,45.0,71.7
"ADAM, LUKE",Buffalo,56,587:12,11,7,3,18,71,105,136,15.49,1.12,0.72,0.31,1.84,7.25,10.73,13.90,50.0,31.8,81.8
"BOUCHARD, PIERRE-MARC",Minnesota,80,947:30,13,16,8,29,123,148,184,10.57,0.82,1.01,0.51,1.84,7.79,9.37,11.65,33.3,41.0,74.4
"SZCZECHURA, PAUL",Buffalo,9,98:10,1,2,2,3,10,12,15,10.00,0.61,1.22,1.22,1.83,6.11,7.33,9.17,20.0,40.0,60.0
"DUCHENE, MATT",Colorado,105,1447:33,20,24,14,44,190,255,330,10.53,0.83,0.99,0.58,1.82,7.88,10.57,13.68,36.4,43.6,80.0
"TARASENKO, VLADIMIR",St. Louis,38,428:51,5,8,7,13,65,94,115,7.69,0.70,1.12,0.98,1.82,9.09,13.15,16.09,33.3,53.3,86.7
"ANISIMOV, ARTEM",Columbus,114,1389:19,19,23,13,42,151,207,283,12.58,0.82,0.99,0.56,1.81,6.52,8.94,12.22,35.8,43.4,79.2
"GAGNER, SAM",Edmonton,123,1720:52,18,34,16,52,181,269,347,9.94,0.63,1.19,0.56,1.81,6.31,9.38,12.10,24.0,45.3,69.3
"BOURQUE, GABRIEL",Nashville,77,993:10,14,16,7,30,101,135,170,13.86,0.85,0.97,0.42,1.81,6.10,8.16,10.27,32.6,37.2,69.8
"MACARTHUR, CLARKE",Toronto,113,1494:03,22,23,13,45,182,238,335,12.09,0.88,0.92,0.52,1.81,7.31,9.56,13.45,34.9,36.5,71.4
"HARTNELL, SCOTT",Philadelphia,114,1529:12,23,23,13,46,211,286,344,10.90,0.90,0.90,0.51,1.80,8.28,11.22,13.50,31.1,31.1,62.2
"ELLER, LARS",Montreal,125,1535:09,18,28,17,46,174,245,347,10.34,0.70,1.09,0.66,1.80,6.80,9.58,13.56,30.5,47.5,78.0
"COLBORNE, JOE",Toronto,15,168:18,1,4,1,5,11,13,13,9.09,0.36,1.43,0.36,1.78,3.92,4.63,4.63,12.5,50.0,62.5
"NIELSEN, FRANS",NY Islanders,130,1617:50,15,33,16,48,166,229,293,9.04,0.56,1.22,0.59,1.78,6.16,8.49,10.87,24.2,53.2,77.4
"COOKE, MATT",Pittsburgh,130,1551:12,22,24,11,46,176,234,286,12.50,0.85,0.93,0.43,1.78,6.81,9.05,11.06,36.1,39.3,75.4
"RUUTU, TUOMO",Carolina,89,1182:55,18,17,11,35,152,194,260,11.84,0.91,0.86,0.56,1.78,7.71,9.84,13.19,31.6,29.8,61.4
"COLE, ERIK",Dallas,129,1723:40,31,20,8,51,248,331,451,12.50,1.08,0.70,0.28,1.78,8.63,11.52,15.70,39.7,25.6,65.4
"FOLIGNO, NICK",Columbus,127,1656:49,14,35,19,49,193,238,307,7.25,0.51,1.27,0.69,1.77,6.99,8.62,11.12,21.9,54.7,76.6
"BEGIN, STEVE",Calgary,36,237:20,3,4,0,7,28,46,55,10.71,0.76,1.01,0.00,1.77,7.08,11.63,13.90,27.3,36.4,63.6
"TOFFOLI, TYLER",Los Angeles,10,101:57,1,2,1,3,16,24,33,6.25,0.59,1.18,0.59,1.77,9.42,14.12,19.42,16.7,33.3,50.0
"CAMMALLERI, MIKE",Calgary,110,1496:41,24,20,14,44,183,241,313,13.11,0.96,0.80,0.56,1.76,7.34,9.66,12.55,40.7,33.9,74.6
"PERRON, DAVID",St. Louis,105,1462:59,21,22,11,43,132,181,230,15.91,0.86,0.90,0.45,1.76,5.41,7.42,9.43,36.8,38.6,75.4
"SELANNE, TEEMU",Anaheim,128,1702:21,21,29,23,50,179,250,313,11.73,0.74,1.02,0.81,1.76,6.31,8.81,11.03,31.3,43.3,74.6
"GRABOVSKI, MIKHAIL",Toronto,122,1702:30,25,25,18,50,206,290,417,12.14,0.88,0.88,0.63,1.76,7.26,10.22,14.70,34.2,34.2,68.5
"KLINKHAMMER, ROB",Arizona,37,409:01,4,8,5,12,54,79,97,7.41,0.59,1.17,0.73,1.76,7.92,11.59,14.23,26.7,53.3,80.0
"FOLIGNO, MARCUS",Buffalo,61,750:08,8,14,5,22,67,96,121,11.94,0.64,1.12,0.40,1.76,5.36,7.68,9.68,20.0,35.0,55.0
"CHIPCHURA, KYLE",Arizona,99,955:22,7,21,17,28,72,100,127,9.72,0.44,1.32,1.07,1.76,4.52,6.28,7.98,19.4,58.3,77.8
"KOIVU, SAKU",Anaheim,121,1606:04,13,34,13,47,115,153,213,11.30,0.49,1.27,0.49,1.76,4.30,5.72,7.96,19.1,50.0,69.1
"CONNOLLY, TIM",Toronto,70,888:49,7,19,12,26,69,107,144,10.14,0.47,1.28,0.81,1.76,4.66,7.22,9.72,21.9,59.4,81.2
"HIGGINS, CHRIS",Vancouver,112,1438:23,20,22,9,42,201,270,323,9.95,0.83,0.92,0.38,1.75,8.38,11.26,13.47,33.3,36.7,70.0
"AUCOIN, KEITH",NY Islanders,68,719:35,8,13,7,21,64,89,123,12.50,0.67,1.08,0.58,1.75,5.34,7.42,10.26,24.2,39.4,63.6
"PAVELSKI, JOE",San Jose,130,1855:17,30,24,18,54,273,391,500,10.99,0.97,0.78,0.58,1.75,8.83,12.64,16.17,38.0,30.4,68.4
"STAPLETON, TIM",Winnipeg,63,518:12,6,9,5,15,59,80,88,10.17,0.69,1.04,0.58,1.74,6.83,9.26,10.19,28.6,42.9,71.4
"WYMAN, JT",Tampa Bay,41,380:55,2,9,5,11,28,44,58,7.14,0.32,1.42,0.79,1.73,4.41,6.93,9.14,13.3,60.0,73.3
"STEWART, ANTHONY",Carolina,77,591:51,9,8,5,17,60,81,99,15.00,0.91,0.81,0.51,1.72,6.08,8.21,10.04,39.1,34.8,73.9
"BONINO, NICK",Anaheim,77,905:58,9,17,9,26,85,122,151,10.59,0.60,1.13,0.60,1.72,5.63,8.08,10.00,27.3,51.5,78.8
"AVERY, SEAN",NY Rangers,15,104:41,3,0,0,3,15,22,30,20.00,1.72,0.00,0.00,1.72,8.60,12.61,17.19,75.0,0.0,75.0
"LATENDRESSE, GUILLAUME",Ottawa,43,523:29,7,8,6,15,64,90,118,10.94,0.80,0.92,0.69,1.72,7.34,10.32,13.52,33.3,38.1,71.4
"SIMMONDS, WAYNE",Philadelphia,127,1536:13,23,21,15,44,201,260,339,11.44,0.90,0.82,0.59,1.72,7.85,10.15,13.24,38.3,35.0,73.3
