name,team,gp,toi,g,a,firsta,points,shots,ifenwick,icorsi,shpct,g_60,a_60,firsta_60,points_60,shots_60,ifenwick_60,icorsi_60,igp,iap,ipp
"VANEK, THOMAS",Buffalo,229,2908:54,48,60,37,108,390,541,674,12.31,0.99,1.24,0.76,2.23,8.04,11.16,13.90,33.3,41.7,75.0
"ENNIS, TYLER",Buffalo,140,1808:08,29,38,23,67,250,333,421,11.60,0.96,1.26,0.76,2.22,8.30,11.05,13.97,31.9,41.8,73.6
"KREJCI, DAVID",Boston,233,3269:24,39,82,55,121,323,435,564,12.07,0.72,1.50,1.01,2.22,5.93,7.98,10.35,24.8,52.2,77.1
"NEAL, JAMES",Pittsburgh,236,3305:22,60,62,34,122,508,689,913,11.81,1.09,1.13,0.62,2.21,9.22,12.51,16.57,35.9,37.1,73.1
"RICHARDS, BRAD",NY Rangers,233,3414:31,43,83,56,126,429,606,778,10.02,0.76,1.46,0.98,2.21,7.54,10.65,13.67,27.0,52.2,79.2
"DUPUIS, PASCAL",Pittsburgh,244,3124:44,49,66,37,115,459,618,791,10.68,0.94,1.27,0.71,2.21,8.81,11.87,15.19,32.9,44.3,77.2
"GIROUX, CLAUDE",Philadelphia,241,3154:52,39,77,54,116,365,499,654,10.68,0.74,1.46,1.03,2.21,6.94,9.49,12.44,26.0,51.3,77.3
"SKINNER, JEFF",Carolina,145,1933:16,38,33,17,71,296,421,559,12.84,1.18,1.02,0.53,2.20,9.19,13.07,17.35,40.9,35.5,76.3
"KUNITZ, CHRIS",Pittsburgh,198,2641:19,45,52,28,97,356,501,636,12.64,1.02,1.18,0.64,2.20,8.09,11.38,14.45,30.4,35.1,65.5
"BERGERON, PATRICE",Boston,234,3033:38,41,70,47,111,422,585,748,9.72,0.81,1.38,0.93,2.20,8.35,11.57,14.79,27.9,47.6,75.5
"HOSSA, MARIAN",Chicago,203,2844:19,41,63,36,104,440,578,739,9.32,0.86,1.33,0.76,2.19,9.28,12.19,15.59,31.5,48.5,80.0
"READ, MATT",Philadelphia,79,909:10,18,15,6,33,113,161,206,15.93,1.19,0.99,0.40,2.18,7.46,10.63,13.59,39.1,32.6,71.7
"CRACKNELL, ADAM",St. Louis,26,220:32,4,4,3,8,24,37,46,16.67,1.09,1.09,0.82,2.18,6.53,10.07,12.52,36.4,36.4,72.7
"THORNTON, JOE",San Jose,241,3491:11,32,94,59,126,278,377,470,11.51,0.55,1.62,1.01,2.17,4.78,6.48,8.08,18.9,55.6,74.6
"SEGUIN, TYLER",Boston,155,1916:03,32,37,23,69,321,429,538,9.97,1.00,1.16,0.72,2.16,10.05,13.43,16.85,33.3,38.5,71.9
"RYAN, BOBBY",Anaheim,245,3666:27,70,62,42,132,546,752,935,12.82,1.15,1.01,0.69,2.16,8.94,12.31,15.30,37.8,33.5,71.4
"CALVERT, MATT",Columbus,55,528:06,8,11,5,19,42,58,76,19.05,0.91,1.25,0.57,2.16,4.77,6.59,8.63,32.0,44.0,76.0
"KOPITAR, ANZE",Los Angeles,239,3533:50,49,78,45,127,473,666,836,10.36,0.83,1.32,0.76,2.16,8.03,11.31,14.19,30.1,47.9,77.9
"POMINVILLE, JASON",Buffalo,237,3008:45,46,62,41,108,492,630,791,9.35,0.92,1.24,0.82,2.15,9.81,12.56,15.77,33.3,44.9,78.3
"AFINOGENOV, MAXIM",Winnipeg,82,1090:28,15,24,15,39,124,178,230,12.10,0.83,1.32,0.83,2.15,6.82,9.79,12.66,28.8,46.2,75.0
"LUPUL, JOFFREY",Toronto,143,1910:35,34,34,20,68,281,376,499,12.10,1.07,1.07,0.63,2.14,8.82,11.81,15.67,35.1,35.1,70.1
"KESSEL, PHIL",Toronto,234,3518:40,61,64,45,125,661,888,1174,9.23,1.04,1.09,0.77,2.13,11.27,15.14,20.02,37.7,39.5,77.2
"PARSE, SCOTT",Los Angeles,73,760:09,11,16,10,27,87,111,138,12.64,0.87,1.26,0.79,2.13,6.87,8.76,10.89,28.2,41.0,69.2
"DOWNIE, STEVE",Colorado,210,2595:27,34,58,35,92,273,382,490,12.45,0.79,1.34,0.81,2.13,6.31,8.83,11.33,24.1,41.1,65.2
"FILPPULA, VALTTERI",Detroit,207,2851:20,37,64,40,101,282,384,512,13.12,0.78,1.35,0.84,2.13,5.93,8.08,10.77,28.2,48.9,77.1
"PERREAULT, MATHIEU",Washington,119,1245:36,23,21,14,44,105,154,206,21.90,1.11,1.01,0.67,2.12,5.06,7.42,9.92,38.3,35.0,73.3
"STEEN, ALEXANDER",St. Louis,183,2440:23,42,44,27,86,374,536,711,11.23,1.03,1.08,0.66,2.11,9.20,13.18,17.48,38.5,40.4,78.9
"PARISE, ZACH",New Jersey,175,2628:30,44,48,26,92,473,610,711,9.30,1.00,1.10,0.59,2.10,10.80,13.92,16.23,37.9,41.4,79.3
"WILLIAMS, JUSTIN",Los Angeles,204,2786:43,34,63,30,97,481,654,810,7.07,0.73,1.36,0.65,2.09,10.36,14.08,17.44,27.6,51.2,78.9
"STEWART, CHRIS",St. Louis,218,2921:33,45,56,39,101,412,534,637,10.92,0.92,1.15,0.80,2.07,8.46,10.97,13.08,34.1,42.4,76.5
"MERCIER, JUSTIN",Colorado,9,57:53,1,1,0,2,5,5,7,20.00,1.04,1.04,0.00,2.07,5.18,5.18,7.26,50.0,50.0,100.0
"MCDONALD, ANDY",St. Louis,162,2202:51,33,43,21,76,313,412,497,10.54,0.90,1.17,0.57,2.07,8.53,11.22,13.54,32.0,41.7,73.8
"BRIERE, DANIEL",Philadelphia,222,2963:16,47,55,33,102,437,549,701,10.76,0.95,1.11,0.67,2.07,8.85,11.12,14.19,32.4,37.9,70.3
"NASH, RICK",Columbus,233,3259:34,58,54,35,112,599,775,975,9.68,1.07,0.99,0.64,2.06,11.03,14.27,17.95,40.0,37.2,77.2
"RIBEIRO, MIKE",Dallas,222,3177:33,31,78,57,109,350,464,592,8.86,0.59,1.47,1.08,2.06,6.61,8.76,11.18,22.8,57.4,80.1
"ARTYUKHIN, EVGENY",Winnipeg,54,468:28,9,7,3,16,39,64,79,23.08,1.15,0.90,0.38,2.05,5.00,8.20,10.12,52.9,41.2,94.1
"WHITNEY, RAY",Arizona,237,3226:48,37,73,56,110,338,470,606,10.95,0.69,1.36,1.04,2.05,6.28,8.74,11.27,25.0,49.3,74.3
"SHAW, ANDREW",Chicago,37,469:55,10,6,3,16,62,84,111,16.13,1.28,0.77,0.38,2.04,7.92,10.73,14.17,47.6,28.6,76.2
"HALISCHUK, MATT",Nashville,120,1176:36,18,22,12,40,132,168,203,13.64,0.92,1.12,0.61,2.04,6.73,8.57,10.35,38.3,46.8,85.1
"TANGUAY, ALEX",Calgary,222,2952:54,33,67,46,100,211,304,379,15.64,0.67,1.36,0.93,2.03,4.29,6.18,7.70,22.9,46.5,69.4
"POULIOT, BENOIT",Boston,206,2310:45,39,39,25,78,299,407,492,13.04,1.01,1.01,0.65,2.03,7.76,10.57,12.78,36.8,36.8,73.6
"GRABOVSKI, MIKHAIL",Toronto,214,3022:13,40,62,45,102,403,568,778,9.93,0.79,1.23,0.89,2.02,8.00,11.28,15.45,26.8,41.6,68.5
"OLVER, MARK",Colorado,42,475:25,6,10,6,16,47,55,71,12.77,0.76,1.26,0.76,2.02,5.93,6.94,8.96,35.3,58.8,94.1
"PAVELSKI, JOE",San Jose,223,3091:21,48,56,38,104,539,720,895,8.91,0.93,1.09,0.74,2.02,10.46,13.97,17.37,35.3,41.2,76.5
"IGINLA, JAROME",Calgary,246,3896:04,64,67,41,131,557,765,1010,11.49,0.99,1.03,0.63,2.02,8.58,11.78,15.55,37.6,39.4,77.1
"HORNQVIST, PATRIC",Nashville,235,2945:21,50,49,27,99,603,756,907,8.29,1.02,1.00,0.55,2.02,12.28,15.40,18.48,37.9,37.1,75.0
"HUDLER, JIRI",Detroit,154,1882:45,29,34,21,63,179,248,303,16.20,0.92,1.08,0.67,2.01,5.70,7.90,9.66,30.9,36.2,67.0
"LECAVALIER, VINCENT",Tampa Bay,210,2902:14,44,53,35,97,423,557,704,10.40,0.91,1.10,0.72,2.01,8.74,11.52,14.55,33.1,39.8,72.9
"PROSPAL, VACLAV",Columbus,186,2603:11,31,56,39,87,282,365,470,10.99,0.71,1.29,0.90,2.01,6.50,8.41,10.83,25.2,45.5,70.7
"BOURQUE, GABRIEL",Nashville,43,539:21,7,11,4,18,58,70,92,12.07,0.78,1.22,0.45,2.00,6.45,7.79,10.23,30.4,47.8,78.3
"VORACEK, JAKUB",Philadelphia,239,2969:56,37,62,40,99,369,492,625,10.03,0.75,1.25,0.81,2.00,7.45,9.94,12.63,25.7,43.1,68.8
"MARCHAND, BRAD",Boston,173,2140:05,31,40,21,71,277,353,453,11.19,0.87,1.12,0.59,1.99,7.77,9.90,12.70,29.8,38.5,68.3
"HUSELIUS, KRISTIAN",Columbus,115,1567:56,22,30,22,52,177,242,324,12.43,0.84,1.15,0.84,1.99,6.77,9.26,12.40,34.9,47.6,82.5
"PERRY, COREY",Anaheim,244,3835:28,62,65,43,127,579,799,984,10.71,0.97,1.02,0.67,1.99,9.06,12.50,15.39,37.1,38.9,76.0
"HARTNELL, SCOTT",Philadelphia,245,3202:18,42,64,36,106,439,591,716,9.57,0.79,1.20,0.67,1.99,8.23,11.07,13.42,25.5,38.8,64.2
"COLE, ERIK",Montreal,203,2758:05,48,43,24,91,392,529,710,12.24,1.04,0.94,0.52,1.98,8.53,11.51,15.45,39.3,35.2,74.6
"MARLEAU, PATRICK",San Jose,246,3553:41,58,59,30,117,497,672,839,11.67,0.98,1.00,0.51,1.98,8.39,11.35,14.17,33.9,34.5,68.4
"BRULE, GILBERT",Arizona,138,1620:01,25,28,15,53,209,274,333,11.96,0.93,1.04,0.56,1.96,7.74,10.15,12.33,34.7,38.9,73.6
"THOMAS, BILL",Florida,30,244:56,5,3,1,8,41,55,62,12.20,1.22,0.73,0.24,1.96,10.04,13.47,15.19,62.5,37.5,100.0
"KANE, EVANDER",Winnipeg,213,2878:58,44,50,31,94,531,696,862,8.29,0.92,1.04,0.65,1.96,11.07,14.51,17.96,33.3,37.9,71.2
"SYKORA, PETR",New Jersey,96,1257:55,19,22,11,41,150,214,282,12.67,0.91,1.05,0.52,1.96,7.15,10.21,13.45,35.8,41.5,77.4
"NUGENT-HOPKINS, RYAN",Edmonton,62,859:34,14,14,8,28,100,139,185,14.00,0.98,0.98,0.56,1.95,6.98,9.70,12.91,32.6,32.6,65.1
"CLEARY, DAN",Detroit,207,2641:25,40,46,28,86,421,543,663,9.50,0.91,1.04,0.64,1.95,9.56,12.33,15.06,34.8,40.0,74.8
"JAGR, JAROMIR",Philadelphia,73,891:10,9,20,13,29,107,151,197,8.41,0.61,1.35,0.88,1.95,7.20,10.17,13.26,20.9,46.5,67.4
"STAAL, JORDAN",Pittsburgh,186,2582:23,35,49,32,84,313,424,552,11.18,0.81,1.14,0.74,1.95,7.27,9.85,12.83,29.7,41.5,71.2
"STILLMAN, CORY",Carolina,123,1629:56,21,32,21,53,180,271,352,11.67,0.77,1.18,0.77,1.95,6.63,9.98,12.96,28.4,43.2,71.6
"KOVALCHUK, ILYA",New Jersey,234,3861:20,63,62,41,125,521,707,946,12.09,0.98,0.96,0.64,1.94,8.10,10.99,14.70,40.4,39.7,80.1
"MCMILLAN, CARSON",Minnesota,15,154:50,2,3,1,5,13,19,28,15.38,0.78,1.16,0.39,1.94,5.04,7.36,10.85,28.6,42.9,71.4
"VAN_RIEMSDYK, JAMES",Philadelphia,196,2292:15,33,41,25,74,369,492,628,8.94,0.86,1.07,0.65,1.94,9.66,12.88,16.44,31.1,38.7,69.8
"WHEELER, BLAKE",Winnipeg,243,3254:36,43,62,39,105,447,616,762,9.62,0.79,1.14,0.72,1.94,8.24,11.36,14.05,29.5,42.5,71.9
"STAFFORD, DREW",Buffalo,213,2671:05,36,50,35,86,439,560,695,8.20,0.81,1.12,0.79,1.93,9.86,12.58,15.61,28.1,39.1,67.2
"POULIOT, MARC-ANTOINE",Arizona,50,528:56,6,11,5,17,69,89,114,8.70,0.68,1.25,0.57,1.93,7.83,10.10,12.93,27.3,50.0,77.3
"FRANZEN, JOHAN",Detroit,180,2495:27,35,45,31,80,407,572,695,8.60,0.84,1.08,0.75,1.92,9.79,13.75,16.71,28.7,36.9,65.6
"SELANNE, TEEMU",Anaheim,209,2780:39,35,54,38,89,332,435,516,10.54,0.76,1.17,0.82,1.92,7.16,9.39,11.13,29.4,45.4,74.8
"MACARTHUR, CLARKE",Toronto,236,3063:20,39,59,37,98,340,447,626,11.47,0.76,1.16,0.72,1.92,6.66,8.76,12.26,29.8,45.0,74.8
"ZUCKER, JASON",Minnesota,6,62:36,0,2,2,2,8,10,14,0.00,0.00,1.92,1.92,1.92,7.67,9.58,13.42,0.0,100.0,100.0
"CARTER, JEFF",Los Angeles,209,2826:35,51,39,18,90,549,768,974,9.29,1.08,0.83,0.38,1.91,11.65,16.30,20.68,40.2,30.7,70.9
"GRABNER, MICHAEL",NY Islanders,174,2104:38,39,28,18,67,363,470,561,10.74,1.11,0.80,0.51,1.91,10.35,13.40,15.99,45.9,32.9,78.8
"HEMSKY, ALES",Edmonton,138,1917:54,22,39,26,61,226,299,402,9.73,0.69,1.22,0.81,1.91,7.07,9.35,12.58,28.9,51.3,80.3
"GETZLAF, RYAN",Anaheim,215,3460:26,23,87,53,110,276,414,535,8.33,0.40,1.51,0.92,1.91,4.79,7.18,9.28,15.1,57.2,72.4
"SMITH, BRENDAN",Detroit,14,188:55,1,5,3,6,8,14,20,12.50,0.32,1.59,0.95,1.91,2.54,4.45,6.35,11.1,55.6,66.7
"HAVLAT, MARTIN",San Jose,190,2645:43,32,52,34,84,349,468,588,9.17,0.73,1.18,0.77,1.91,7.91,10.61,13.33,29.1,47.3,76.4
"BULMER, BRETT",Minnesota,9,94:31,0,3,0,3,7,10,13,0.00,0.00,1.90,0.00,1.90,4.44,6.35,8.25,0.0,100.0,100.0
"COUTURE, LOGAN",San Jose,184,2426:32,41,36,24,77,402,545,688,10.20,1.01,0.89,0.59,1.90,9.94,13.48,17.01,45.6,40.0,85.6
"UPSHALL, SCOTTIE",Florida,157,1892:34,37,23,10,60,311,433,550,11.90,1.17,0.73,0.32,1.90,9.86,13.73,17.44,50.7,31.5,82.2
"PERRON, DAVID",St. Louis,149,1927:42,31,30,25,61,204,280,344,15.20,0.96,0.93,0.78,1.90,6.35,8.71,10.71,37.8,36.6,74.4
"ERAT, MARTIN",Nashville,209,2858:53,33,57,33,90,301,392,514,10.96,0.69,1.20,0.69,1.89,6.32,8.23,10.79,26.6,46.0,72.6
"STALBERG, VIKTOR",Chicago,196,2295:23,37,35,21,72,418,595,712,8.85,0.97,0.91,0.55,1.88,10.93,15.55,18.61,38.1,36.1,74.2
"ANTROPOV, NIK",Winnipeg,221,2839:15,36,53,30,89,231,327,421,15.58,0.76,1.12,0.63,1.88,4.88,6.91,8.90,27.7,40.8,68.5
"GLENCROSS, CURTIS",Calgary,213,2648:41,39,44,25,83,271,372,480,14.39,0.88,1.00,0.57,1.88,6.14,8.43,10.87,37.1,41.9,79.0
"LATENDRESSE, GUILLAUME",Minnesota,105,1278:37,23,17,16,40,168,242,309,13.69,1.08,0.80,0.75,1.88,7.88,11.36,14.50,46.9,34.7,81.6
"TURRIS, KYLE",Ottawa,120,1406:33,20,24,15,44,216,272,356,9.26,0.85,1.02,0.64,1.88,9.21,11.60,15.19,32.3,38.7,71.0
"PURCELL, TEDDY",Tampa Bay,222,2592:03,30,51,33,81,346,460,610,8.67,0.69,1.18,0.76,1.88,8.01,10.65,14.12,25.2,42.9,68.1
"RUUTU, TUOMO",Carolina,207,2689:17,32,52,30,84,320,437,598,10.00,0.71,1.16,0.67,1.87,7.14,9.75,13.34,26.0,42.3,68.3
"KENNEDY, TYLER",Pittsburgh,204,2465:18,33,44,37,77,516,685,882,6.40,0.80,1.07,0.90,1.87,12.56,16.67,21.47,32.7,43.6,76.2
"CONNOLLY, TIM",Toronto,211,2565:08,22,58,34,80,303,409,537,7.26,0.51,1.36,0.80,1.87,7.09,9.57,12.56,20.0,52.7,72.7
"FLEISCHMANN, TOMAS",Florida,195,2597:23,38,43,31,81,314,436,605,12.10,0.88,0.99,0.72,1.87,7.25,10.07,13.98,31.4,35.5,66.9
"MALONE, RYAN",Tampa Bay,190,2406:55,27,48,24,75,296,379,444,9.12,0.67,1.20,0.60,1.87,7.38,9.45,11.07,24.8,44.0,68.8
"OSHIE, TJ",St. Louis,205,2763:35,36,50,37,86,325,461,575,11.08,0.78,1.09,0.80,1.87,7.06,10.01,12.48,30.0,41.7,71.7
"KOSTITSYN, SERGEI",Nashville,199,2509:45,36,42,24,78,197,277,382,18.27,0.86,1.00,0.57,1.86,4.71,6.62,9.13,33.0,38.5,71.6
"STERLING, BRETT",St. Louis,11,96:37,2,1,1,3,13,18,23,15.38,1.24,0.62,0.62,1.86,8.07,11.18,14.28,40.0,20.0,60.0
"KULEMIN, NIKOLAI",Toronto,230,2970:36,42,50,21,92,344,508,663,12.21,0.85,1.01,0.42,1.86,6.95,10.26,13.39,31.6,37.6,69.2
"STASTNY, PAUL",Colorado,234,3455:53,37,70,47,107,399,529,654,9.27,0.64,1.22,0.82,1.86,6.93,9.18,11.35,24.8,47.0,71.8
"BERTUZZI, TODD",Detroit,234,3171:03,39,59,32,98,384,519,646,10.16,0.74,1.12,0.61,1.85,7.27,9.82,12.22,27.1,41.0,68.1
"SIMMONDS, WAYNE",Philadelphia,240,3010:31,39,54,31,93,342,476,643,11.40,0.78,1.08,0.62,1.85,6.82,9.49,12.82,32.0,44.3,76.2
"STAAL, ERIC",Carolina,232,3433:12,39,67,47,106,524,743,958,7.44,0.68,1.17,0.82,1.85,9.16,12.98,16.74,25.7,44.1,69.7
"TAVARES, JOHN",NY Islanders,242,3531:41,46,63,42,109,483,647,821,9.52,0.78,1.07,0.71,1.85,8.21,10.99,13.95,30.3,41.4,71.7
"WELLWOOD, ERIC",Philadelphia,27,261:08,4,4,3,8,36,52,63,11.11,0.92,0.92,0.69,1.84,8.27,11.95,14.48,25.0,25.0,50.0
"ROY, DEREK",Buffalo,195,2644:54,27,54,33,81,290,391,519,9.31,0.61,1.23,0.75,1.84,6.58,8.87,11.77,23.9,47.8,71.7
"HALL, TAYLOR",Edmonton,126,1828:59,23,33,20,56,291,406,557,7.90,0.75,1.08,0.66,1.84,9.55,13.32,18.27,29.5,42.3,71.8
"PENNER, DUSTIN",Los Angeles,227,2940:30,42,48,29,90,374,538,667,11.23,0.86,0.98,0.59,1.84,7.63,10.98,13.61,36.5,41.7,78.3
"ATKINSON, CAM",Columbus,27,327:27,5,5,4,10,56,75,93,8.93,0.92,0.92,0.73,1.83,10.26,13.74,17.04,25.0,25.0,50.0
"DUCHENE, MATT",Colorado,219,3021:09,40,52,29,92,377,527,663,10.61,0.79,1.03,0.58,1.83,7.49,10.47,13.17,31.5,40.9,72.4
"LADD, ANDREW",Winnipeg,245,3362:20,52,50,29,102,483,643,815,10.77,0.93,0.89,0.52,1.82,8.62,11.47,14.54,35.6,34.2,69.9
"MORRISON, BRENDAN",Chicago,179,2149:30,16,49,30,65,182,245,326,8.79,0.45,1.37,0.84,1.81,5.08,6.84,9.10,16.8,51.6,68.4
"KOIVU, MIKKO",Minnesota,206,2877:36,23,64,30,87,354,502,632,6.50,0.48,1.33,0.63,1.81,7.38,10.47,13.18,21.3,59.3,80.6
"BOUCHARD, PIERRE-MARC",Minnesota,97,1192:03,16,20,9,36,139,179,224,11.51,0.81,1.01,0.45,1.81,7.00,9.01,11.27,32.7,40.8,73.5
"PACIORETTY, MAX",Montreal,168,2223:44,32,35,19,67,384,524,654,8.33,0.86,0.94,0.51,1.81,10.36,14.14,17.65,36.4,39.8,76.1
"HENRIQUE, ADAM",New Jersey,75,1062:27,10,22,11,32,94,115,133,10.64,0.56,1.24,0.62,1.81,5.31,6.49,7.51,21.7,47.8,69.6
"RYDER, MICHAEL",Dallas,243,3125:21,44,50,32,94,432,573,764,10.19,0.84,0.96,0.61,1.80,8.29,11.00,14.67,32.4,36.8,69.1
"MOULSON, MATT",NY Islanders,245,3463:04,61,43,21,104,466,592,786,13.09,1.06,0.74,0.36,1.80,8.07,10.26,13.62,39.9,28.1,68.0
"KARIYA, PAUL",St. Louis,75,965:49,15,14,8,29,174,235,289,8.62,0.93,0.87,0.50,1.80,10.81,14.60,17.95,40.5,37.8,78.4
"ASHAM, ARRON",Pittsburgh,180,1698:56,20,31,23,51,196,249,321,10.20,0.71,1.09,0.81,1.80,6.92,8.79,11.34,29.4,45.6,75.0
"HECHT, JOCHEN",Buffalo,168,2200:08,30,36,22,66,349,458,549,8.60,0.82,0.98,0.60,1.80,9.52,12.49,14.97,28.0,33.6,61.7
"EAKIN, CODY",Washington,30,266:43,4,4,1,8,30,36,49,13.33,0.90,0.90,0.23,1.80,6.75,8.10,11.02,33.3,33.3,66.7
"ANISIMOV, ARTEM",NY Rangers,243,2904:09,35,52,27,87,355,490,660,9.86,0.72,1.07,0.56,1.80,7.33,10.12,13.64,30.2,44.8,75.0
