name,team,gp,toi,g,a,firsta,points,shots,ifenwick,icorsi,shpct,g_60,a_60,firsta_60,points_60,shots_60,ifenwick_60,icorsi_60,igp,iap,ipp
"DUCLAIR, ANTHONY",Arizona,99,1100:22,13,23,15,36,84,124,156,15.48,0.71,1.25,0.82,1.96,4.58,6.76,8.51,24.5,43.4,67.9
"THOMAS, BILL",Florida,30,244:56,5,3,1,8,41,55,62,12.20,1.22,0.73,0.24,1.96,10.04,13.47,15.19,62.5,37.5,100.0
"LADD, ANDREW",Chicago,612,8331:49,116,156,87,272,1156,1556,1990,10.03,0.84,1.12,0.63,1.96,8.32,11.21,14.33,30.9,41.6,72.5
"MACDERMID, LANE",Calgary,21,122:42,2,2,1,4,11,13,14,18.18,0.98,0.98,0.49,1.96,5.38,6.36,6.85,40.0,40.0,80.0
"POULIOT, BENOIT",Edmonton,470,5378:30,76,99,55,175,639,878,1055,11.89,0.85,1.10,0.61,1.95,7.13,9.79,11.77,31.1,40.6,71.7
"DROUIN, JONATHAN",Tampa Bay,91,1014:28,5,28,18,33,85,127,180,5.88,0.30,1.66,1.06,1.95,5.03,7.51,10.65,11.1,62.2,73.3
"GALCHENYUK, ALEX",Montreal,275,3417:47,51,60,41,111,417,568,735,12.23,0.90,1.05,0.72,1.95,7.32,9.97,12.90,33.1,39.0,72.1
"WHITNEY, RAY",Dallas,420,5513:21,63,116,83,179,598,818,1055,10.54,0.69,1.26,0.90,1.95,6.51,8.90,11.48,26.7,49.2,75.8
"DUMONT, J.P.",Nashville,226,2651:07,33,53,30,86,289,406,510,11.42,0.75,1.20,0.68,1.95,6.54,9.19,11.54,27.3,43.8,71.1
"BRUNNSTROM, FABIAN",Detroit,104,987:10,15,17,10,32,100,138,166,15.00,0.91,1.03,0.61,1.95,6.08,8.39,10.09,41.7,47.2,88.9
"HORNQVIST, PATRIC",Pittsburgh,509,6514:40,94,117,66,211,1257,1611,1966,7.48,0.87,1.08,0.61,1.94,11.58,14.84,18.11,31.1,38.7,69.9
"MOUILLIERAT, KAEL",Pittsburgh,7,61:47,1,1,0,2,2,4,5,50.00,0.97,0.97,0.00,1.94,1.94,3.88,4.86,50.0,50.0,100.0
"HUBERDEAU, JONATHAN",Florida,272,3677:32,43,76,46,119,442,568,719,9.73,0.70,1.24,0.75,1.94,7.21,9.27,11.73,26.1,46.1,72.1
"NISKALA, JANNE",Tampa Bay,6,61:50,0,2,0,2,5,7,12,0.00,0.00,1.94,0.00,1.94,4.85,6.79,11.64,0.0,100.0,100.0
"KALINSKI, JON",Philadelphia,22,155:04,1,4,2,5,16,18,26,6.25,0.39,1.55,0.77,1.93,6.19,6.96,10.06,20.0,80.0,100.0
"KOVALCHUK, ILYA",New Jersey,350,5582:38,92,88,60,180,734,1013,1351,12.53,0.99,0.95,0.64,1.93,7.89,10.89,14.52,40.0,38.3,78.3
"PAVELSKI, JOE",San Jose,597,8257:07,134,132,84,266,1232,1722,2163,10.88,0.97,0.96,0.61,1.93,8.95,12.51,15.72,36.9,36.4,73.3
"COUTURE, LOGAN",San Jose,431,5633:29,93,88,62,181,907,1249,1570,10.25,0.99,0.94,0.66,1.93,9.66,13.30,16.72,39.6,37.4,77.0
"MCDONALD, ANDY",St. Louis,245,3306:22,46,60,33,106,454,601,733,10.13,0.83,1.09,0.60,1.92,8.24,10.91,13.30,31.1,40.5,71.6
"STILLMAN, CORY",Carolina,186,2404:32,29,48,31,77,259,384,501,11.20,0.72,1.20,0.77,1.92,6.46,9.58,12.50,26.4,43.6,70.0
"STAAL, ERIC",NY Rangers,601,8851:03,109,174,113,283,1378,1939,2478,7.91,0.74,1.18,0.77,1.92,9.34,13.14,16.80,28.5,45.5,74.1
"FORSBERG, FILIP",Nashville,182,2408:25,40,37,23,77,378,588,760,10.58,1.00,0.92,0.57,1.92,9.42,14.65,18.93,34.5,31.9,66.4
"HAVLAT, MARTIN",St. Louis,401,5323:11,68,102,70,170,691,908,1125,9.84,0.77,1.15,0.79,1.92,7.79,10.23,12.68,29.4,44.2,73.6
"RANDELL, TYLER",Boston,27,188:02,6,0,0,6,18,20,21,33.33,1.91,0.00,0.00,1.91,5.74,6.38,6.70,66.7,0.0,66.7
"BRULE, GILBERT",Arizona,152,1756:23,27,29,15,56,225,295,360,12.00,0.92,0.99,0.51,1.91,7.69,10.08,12.30,36.0,38.7,74.7
"MACKINNON, NATHAN",Colorado,218,3051:20,34,63,32,97,509,680,836,6.68,0.67,1.24,0.63,1.91,10.01,13.37,16.44,25.0,46.3,71.3
"HAGELIN, CARL",Pittsburgh,346,4646:00,59,88,46,147,689,904,1158,8.56,0.76,1.14,0.59,1.90,8.90,11.67,14.95,27.3,40.7,68.1
"RICHARDS, BRAD",Detroit,561,7726:16,92,152,95,244,1050,1451,1865,8.76,0.71,1.18,0.74,1.89,8.15,11.27,14.48,27.6,45.6,73.3
"OKPOSO, KYLE",NY Islanders,519,7296:08,91,139,81,230,961,1314,1756,9.47,0.75,1.14,0.67,1.89,7.90,10.81,14.44,29.3,44.7,74.0
"OSHIE, TJ",Washington,523,7043:47,84,138,91,222,795,1125,1408,10.57,0.72,1.18,0.78,1.89,6.77,9.58,11.99,26.8,43.9,70.7
"DEMITRA, PAVOL",Vancouver,96,1237:36,12,27,16,39,138,188,241,8.70,0.58,1.31,0.78,1.89,6.69,9.11,11.68,21.1,47.4,68.4
"ZETTERBERG, HENRIK",Detroit,562,8150:33,90,166,106,256,1343,1806,2281,6.70,0.66,1.22,0.78,1.88,9.89,13.29,16.79,25.0,46.1,71.1
"PROSPAL, VACLAV",Columbus,316,4331:02,49,87,52,136,471,612,800,10.40,0.68,1.21,0.72,1.88,6.53,8.48,11.08,25.9,46.0,72.0
"SKINNER, JEFF",Carolina,417,5617:33,96,80,54,176,981,1358,1771,9.79,1.03,0.85,0.58,1.88,10.48,14.50,18.92,42.3,35.2,77.5
"DRAISAITL, LEON",Edmonton,109,1436:46,15,30,16,45,137,183,219,10.95,0.63,1.25,0.67,1.88,5.72,7.64,9.15,26.8,53.6,80.4
"DEVEREAUX, BOYD",Toronto,23,255:50,3,5,3,8,35,42,53,8.57,0.70,1.17,0.70,1.88,8.21,9.85,12.43,30.0,50.0,80.0
"FABBRI, ROBBY",St. Louis,72,832:59,15,11,3,26,101,138,170,14.85,1.08,0.79,0.22,1.87,7.28,9.94,12.25,41.7,30.6,72.2
"REINPRECHT, STEVEN",Florida,183,2147:17,25,42,28,67,188,258,329,13.30,0.70,1.17,0.78,1.87,5.25,7.21,9.19,25.5,42.9,68.4
"LECAVALIER, VINCENT",Los Angeles,501,6410:18,83,117,81,200,869,1144,1425,9.55,0.78,1.10,0.76,1.87,8.13,10.71,13.34,30.5,43.0,73.5
"SPOONER, RYAN",Boston,136,1506:47,11,36,23,47,191,246,300,5.76,0.44,1.43,0.92,1.87,7.61,9.80,11.95,18.6,61.0,79.7
"LUPUL, JOFFREY",Toronto,408,5356:44,88,79,47,167,727,984,1279,12.10,0.99,0.88,0.53,1.87,8.14,11.02,14.33,35.8,32.1,67.9
"LANDESKOG, GABRIEL",Colorado,356,5105:49,63,96,63,159,730,943,1186,8.63,0.74,1.13,0.74,1.87,8.58,11.08,13.94,28.4,43.2,71.6
"DOWNIE, STEVE",Arizona,401,4597:45,50,93,55,143,487,653,845,10.27,0.65,1.21,0.72,1.87,6.36,8.52,11.03,22.8,42.5,65.3
"BURAKOVSKY, ANDRE",Washington,132,1544:15,23,25,9,48,172,252,347,13.37,0.89,0.97,0.35,1.86,6.68,9.79,13.48,30.3,32.9,63.2
"AUCOIN, KEITH",St. Louis,92,935:23,10,19,8,29,80,108,150,12.50,0.64,1.22,0.51,1.86,5.13,6.93,9.62,22.7,43.2,65.9
"BURROWS, ALEX",Vancouver,560,7101:20,113,107,54,220,976,1330,1645,11.58,0.95,0.90,0.46,1.86,8.25,11.24,13.90,35.8,33.9,69.6
"LINDBERG, OSCAR",NY Rangers,69,743:07,10,13,9,23,104,140,165,9.62,0.81,1.05,0.73,1.86,8.40,11.30,13.32,34.5,44.8,79.3
"STEEN, ALEXANDER",St. Louis,513,6882:15,98,115,72,213,961,1359,1762,10.20,0.85,1.00,0.63,1.86,8.38,11.85,15.36,33.6,39.4,72.9
"TORRES, RAFFI",San Jose,328,3620:59,54,58,29,112,419,563,669,12.89,0.89,0.96,0.48,1.86,6.94,9.33,11.09,39.1,42.0,81.2
"MCMILLAN, CARSON",Minnesota,16,161:58,2,3,1,5,13,20,29,15.38,0.74,1.11,0.37,1.85,4.82,7.41,10.74,28.6,42.9,71.4
"NYQUIST, GUSTAV",Detroit,261,3143:35,45,52,36,97,415,558,718,10.84,0.86,0.99,0.69,1.85,7.92,10.65,13.70,35.7,41.3,77.0
"KARIYA, PAUL",St. Louis,86,1102:08,17,17,10,34,194,267,328,8.76,0.93,0.93,0.54,1.85,10.56,14.54,17.86,39.5,39.5,79.1
"ANTROPOV, NIK",Winnipeg,342,4376:23,56,79,49,135,432,599,775,12.96,0.77,1.08,0.67,1.85,5.92,8.21,10.63,28.6,40.3,68.9
"FEDUN, TAYLOR",Vancouver,12,162:12,2,3,1,5,13,19,28,15.38,0.74,1.11,0.37,1.85,4.81,7.03,10.36,33.3,50.0,83.3
"VAN_RIEMSDYK, JAMES",Toronto,446,5969:56,84,100,61,184,937,1235,1545,8.96,0.84,1.00,0.61,1.85,9.42,12.41,15.53,31.7,37.7,69.4
"FEDOROV, SERGEI",Washington,52,617:24,8,11,7,19,88,111,144,9.09,0.78,1.07,0.68,1.85,8.55,10.79,13.99,25.0,34.4,59.4
"CONROY, CRAIG",Calgary,162,1755:13,14,40,28,54,154,202,260,9.09,0.48,1.37,0.96,1.85,5.26,6.91,8.89,19.7,56.3,76.1
"SYKORA, PETR",New Jersey,172,2178:45,31,36,16,67,263,369,485,11.79,0.85,0.99,0.44,1.85,7.24,10.16,13.36,32.0,37.1,69.1
"BACKES, DAVID",St. Louis,606,8321:19,102,153,81,255,1056,1468,1772,9.66,0.74,1.10,0.58,1.84,7.61,10.58,12.78,28.4,42.6,71.0
"RATTIE, TY",St. Louis,26,228:39,4,3,2,7,26,38,46,15.38,1.05,0.79,0.52,1.84,6.82,9.97,12.07,50.0,37.5,87.5
"WILLIAMS, JUSTIN",Washington,541,7255:39,83,139,68,222,1172,1583,1955,7.08,0.69,1.15,0.56,1.84,9.69,13.09,16.17,26.0,43.6,69.6
"PALMIERI, KYLE",New Jersey,280,3239:22,49,50,24,99,440,625,787,11.14,0.91,0.93,0.44,1.83,8.15,11.58,14.58,37.1,37.9,75.0
