name,team,gp,toi,g,a,firsta,points,shots,ifenwick,icorsi,shpct,g_60,a_60,firsta_60,points_60,shots_60,ifenwick_60,icorsi_60,igp,iap,ipp
"PASTRNAK, DAVID",Boston,97,1206:09,21,24,12,45,173,233,301,12.14,1.04,1.19,0.60,2.24,8.61,11.59,14.97,37.5,42.9,80.4
"THORNTON, JOE",San Jose,695,9841:18,87,278,174,365,773,1060,1346,11.25,0.53,1.69,1.06,2.23,4.71,6.46,8.21,18.0,57.4,75.4
"SUNDIN, MATS",Vancouver,114,1483:48,22,33,24,55,202,282,337,10.89,0.89,1.33,0.97,2.22,8.17,11.40,13.63,29.3,44.0,73.3
"DUMONT, J.P.",Nashville,306,3728:07,53,85,53,138,431,604,752,12.30,0.85,1.37,0.85,2.22,6.94,9.72,12.10,28.6,45.9,74.6
"SEMIN, ALEXANDER",Montreal,519,7039:32,129,131,89,260,1124,1679,2326,11.48,1.10,1.12,0.76,2.22,9.58,14.31,19.83,35.3,35.9,71.2
"PERRY, COREY",Anaheim,666,9749:28,179,180,125,359,1502,2093,2563,11.92,1.10,1.11,0.77,2.21,9.24,12.88,15.77,37.6,37.8,75.4
"SPEZZA, JASON",Dallas,597,8239:58,123,180,125,303,1131,1639,2112,10.88,0.90,1.31,0.91,2.21,8.24,11.93,15.38,29.6,43.3,72.8
"SAVARD, MARC",Boston,222,2997:39,28,82,53,110,384,511,654,7.29,0.56,1.64,1.06,2.20,7.69,10.23,13.09,20.6,60.3,80.9
"GETZLAF, RYAN",Anaheim,648,9602:36,104,247,149,351,958,1389,1753,10.86,0.65,1.54,0.93,2.19,5.99,8.68,10.95,22.4,53.1,75.5
"DATSYUK, PAVEL",Detroit,589,8513:10,108,202,123,310,1076,1486,1956,10.04,0.76,1.42,0.87,2.18,7.58,10.47,13.79,25.5,47.8,73.3
"GABORIK, MARIAN",Los Angeles,524,7338:46,134,133,92,267,1146,1505,1842,11.69,1.10,1.09,0.75,2.18,9.37,12.30,15.06,38.3,38.0,76.3
"NASH, RICK",NY Rangers,639,8703:18,171,145,95,316,1672,2182,2750,10.23,1.18,1.00,0.65,2.18,11.53,15.04,18.96,42.2,35.8,78.0
"VANEK, THOMAS",Minnesota,654,8349:54,129,174,117,303,1097,1493,1884,11.76,0.93,1.25,0.84,2.18,7.88,10.73,13.54,31.9,43.1,75.0
"KREJCI, DAVID",Boston,617,8533:16,96,211,133,307,840,1119,1395,11.43,0.68,1.48,0.94,2.16,5.91,7.87,9.81,23.7,52.1,75.8
"STRAKA, MARTIN",NY Rangers,65,839:59,10,20,11,30,75,102,126,13.33,0.71,1.43,0.79,2.14,5.36,7.29,9.00,26.3,52.6,78.9
"EBERLE, JORDAN",Edmonton,425,6117:36,96,122,81,218,740,999,1292,12.97,0.94,1.20,0.79,2.14,7.26,9.80,12.67,34.9,44.4,79.3
"HOFFMAN, MIKE",Ottawa,186,2304:30,41,41,27,82,367,492,685,11.17,1.07,1.07,0.70,2.13,9.56,12.81,17.83,38.7,38.7,77.4
"PARSE, SCOTT",Los Angeles,73,760:09,11,16,10,27,87,111,138,12.64,0.87,1.26,0.79,2.13,6.87,8.76,10.89,28.2,41.0,69.2
"TOFFOLI, TYLER",Los Angeles,230,2732:36,44,53,31,97,440,635,836,10.00,0.97,1.16,0.68,2.13,9.66,13.94,18.36,31.2,37.6,68.8
"STONE, MARK",Ottawa,178,2374:33,33,51,30,84,244,353,443,13.52,0.83,1.29,0.76,2.12,6.17,8.92,11.19,30.0,46.4,76.4
"WHEELER, BLAKE",Winnipeg,615,8237:08,117,174,119,291,1208,1662,2056,9.69,0.85,1.27,0.87,2.12,8.80,12.11,14.98,29.5,43.8,73.3
"DUCHENE, MATT",Colorado,495,7057:00,104,144,88,248,930,1274,1598,11.18,0.88,1.22,0.75,2.11,7.91,10.83,13.59,32.9,45.6,78.5
"KESSEL, PHIL",Pittsburgh,680,9825:10,171,174,114,345,1697,2285,3026,10.08,1.04,1.06,0.70,2.11,10.36,13.95,18.48,37.6,38.2,75.8
"HAYES, KEVIN",NY Rangers,158,1851:22,25,40,31,65,205,282,364,12.20,0.81,1.30,1.00,2.11,6.64,9.14,11.80,30.1,48.2,78.3
"MOSER, SIMON",Nashville,6,57:04,1,1,1,2,7,9,11,14.29,1.05,1.05,1.05,2.10,7.36,9.46,11.57,50.0,50.0,100.0
"JOHNSON, TYLER",Tampa Bay,242,3088:17,44,64,42,108,429,575,729,10.26,0.85,1.24,0.82,2.10,8.33,11.17,14.16,27.7,40.3,67.9
"DANO, MARKO",Winnipeg,69,830:15,13,16,8,29,132,168,208,9.85,0.94,1.16,0.58,2.10,9.54,12.14,15.03,37.1,45.7,82.9
"SHARP, PATRICK",Dallas,625,8481:44,135,161,92,296,1434,1912,2421,9.41,0.95,1.14,0.65,2.09,10.14,13.53,17.13,32.1,38.2,70.3
"HORTON, NATHAN",Columbus,418,5737:44,81,119,71,200,698,945,1263,11.60,0.85,1.24,0.74,2.09,7.30,9.88,13.21,27.0,39.7,66.7
"WOLSKI, WOJTEK",Washington,366,4659:38,56,106,60,162,588,764,961,9.52,0.72,1.36,0.77,2.09,7.57,9.84,12.37,27.3,51.7,79.0
"PANARIN, ARTEMI",Chicago,80,1180:12,18,23,11,41,144,189,253,12.50,0.92,1.17,0.56,2.08,7.32,9.61,12.86,33.3,42.6,75.9
"RYAN, BOBBY",Ottawa,607,8295:37,135,153,99,288,1197,1647,2090,11.28,0.98,1.11,0.72,2.08,8.66,11.91,15.12,33.3,37.8,71.1
"RIBEIRO, MIKE",Nashville,671,9429:18,97,230,145,327,804,1079,1353,12.06,0.62,1.46,0.92,2.08,5.12,6.87,8.61,22.6,53.6,76.2
"MERCIER, JUSTIN",Colorado,9,57:53,1,1,0,2,5,5,7,20.00,1.04,1.04,0.00,2.07,5.18,5.18,7.26,50.0,50.0,100.0
"IGINLA, JAROME",Colorado,695,10350:16,168,189,125,357,1449,1950,2563,11.59,0.97,1.10,0.72,2.07,8.40,11.30,14.86,34.9,39.3,74.2
"KONTIOLA, PETRI",Chicago,12,145:11,0,5,1,5,11,13,14,0.00,0.00,2.07,0.41,2.07,4.55,5.37,5.79,0.0,83.3,83.3
"HUDLER, JIRI",Florida,583,7209:20,101,147,94,248,668,926,1136,15.12,0.84,1.22,0.78,2.06,5.56,7.71,9.45,30.0,43.6,73.6
"POMINVILLE, JASON",Minnesota,687,8961:38,130,178,109,308,1369,1799,2232,9.50,0.87,1.19,0.73,2.06,9.17,12.04,14.94,32.0,43.8,75.9
"HOSSA, MARIAN",Chicago,606,8190:13,123,158,91,281,1384,1781,2344,8.89,0.90,1.16,0.67,2.06,10.14,13.05,17.17,32.5,41.8,74.3
"DUPUIS, PASCAL",Pittsburgh,514,6504:04,95,128,77,223,972,1309,1666,9.77,0.88,1.18,0.71,2.06,8.97,12.08,15.37,30.4,40.9,71.2
"MARCHAND, BRAD",Boston,454,5956:45,91,113,71,204,811,1061,1340,11.22,0.92,1.14,0.72,2.05,8.17,10.69,13.50,31.7,39.4,71.1
"TAVARES, JOHN",NY Islanders,509,7726:55,121,143,105,264,1051,1421,1850,11.51,0.94,1.11,0.82,2.05,8.16,11.03,14.37,34.4,40.6,75.0
"CONNOLLY, TIM",Toronto,307,3691:55,36,90,53,126,436,584,750,8.26,0.59,1.46,0.86,2.05,7.09,9.49,12.19,20.6,51.4,72.0
"JAGR, JAROMIR",Florida,438,6197:04,79,132,78,211,756,1059,1344,10.45,0.76,1.28,0.76,2.04,7.32,10.25,13.01,27.1,45.2,72.3
"KUNITZ, CHRIS",Pittsburgh,642,8548:50,126,165,99,291,1092,1508,1949,11.54,0.88,1.16,0.69,2.04,7.66,10.58,13.68,28.1,36.8,65.0
"BROWN, CURTIS",San Jose,33,264:37,5,4,2,9,31,39,50,16.13,1.13,0.91,0.45,2.04,7.03,8.84,11.34,38.5,30.8,69.2
"VORACEK, JAKUB",Philadelphia,604,7616:16,87,172,107,259,931,1214,1616,9.34,0.69,1.35,0.84,2.04,7.33,9.56,12.73,24.4,48.2,72.5
"BERGERON, PATRICE",Boston,591,7675:40,106,155,92,261,1158,1579,1993,9.15,0.83,1.21,0.72,2.04,9.05,12.34,15.58,30.4,44.4,74.8
"HUSELIUS, KRISTIAN",Columbus,270,3689:23,52,73,47,125,474,611,775,10.97,0.85,1.19,0.76,2.03,7.71,9.94,12.60,31.9,44.8,76.7
"PERREAULT, MATHIEU",Winnipeg,360,4103:58,53,86,53,139,415,575,773,12.77,0.77,1.26,0.77,2.03,6.07,8.41,11.30,27.6,44.8,72.4
"RYCHEL, KERBY",Columbus,37,354:22,2,10,9,12,36,50,65,5.56,0.34,1.69,1.52,2.03,6.10,8.47,11.01,12.5,62.5,75.0
"SAAD, BRANDON",Columbus,286,3781:05,59,69,46,128,557,725,906,10.59,0.94,1.09,0.73,2.03,8.84,11.50,14.38,31.9,37.3,69.2
"BACKSTROM, NICKLAS",Washington,650,9316:23,95,220,125,315,964,1363,1720,9.85,0.61,1.42,0.81,2.03,6.21,8.78,11.08,21.5,49.9,71.4
"LUCIC, MILAN",Los Angeles,647,8762:57,120,176,100,296,875,1291,1713,13.71,0.82,1.21,0.68,2.03,5.99,8.84,11.73,28.6,41.9,70.5
"NEAL, JAMES",Nashville,561,7759:21,139,123,72,262,1241,1706,2283,11.20,1.07,0.95,0.56,2.03,9.60,13.19,17.65,37.0,32.7,69.7
"TANGUAY, ALEX",Arizona,556,7259:13,90,155,100,245,520,720,902,17.31,0.74,1.28,0.83,2.02,4.30,5.95,7.46,25.7,44.3,70.0
"GAUDREAU, JOHNNY",Calgary,160,2314:44,32,46,27,78,251,340,444,12.75,0.83,1.19,0.70,2.02,6.51,8.81,11.51,28.8,41.4,70.3
"SCHWARTZ, JADEN",St. Louis,240,3146:14,44,62,40,106,372,481,617,11.83,0.84,1.18,0.76,2.02,7.09,9.17,11.77,32.1,45.3,77.4
"DEMITRA, PAVOL",Vancouver,163,2107:57,25,46,29,71,219,307,392,11.42,0.71,1.31,0.83,2.02,6.23,8.74,11.16,24.8,45.5,70.3
"PACIORETTY, MAX",Montreal,481,6356:03,106,108,64,214,1181,1618,2065,8.98,1.00,1.02,0.60,2.02,11.15,15.27,19.49,37.3,38.0,75.4
"KOVALCHUK, ILYA",New Jersey,429,6698:17,118,107,74,225,872,1194,1599,13.53,1.06,0.96,0.66,2.02,7.81,10.70,14.32,41.7,37.8,79.5
"KUCHEROV, NIKITA",Tampa Bay,211,2651:24,44,45,30,89,366,513,667,12.02,1.00,1.02,0.68,2.01,8.28,11.61,15.09,32.6,33.3,65.9
"GALLAGHER, BRENDAN",Montreal,260,3338:53,51,61,35,112,593,775,1081,8.60,0.92,1.10,0.63,2.01,10.66,13.93,19.43,31.1,37.2,68.3
"LARKIN, DYLAN",Detroit,80,1074:08,18,18,12,36,170,230,302,10.59,1.01,1.01,0.67,2.01,9.50,12.85,16.87,38.3,38.3,76.6
"KOPITAR, ANZE",Los Angeles,692,10040:35,129,206,124,335,1167,1651,2083,11.05,0.77,1.23,0.74,2.00,6.97,9.87,12.45,28.6,45.7,74.3
"KARIYA, PAUL",St. Louis,168,2192:48,25,48,29,73,369,493,597,6.78,0.68,1.31,0.79,2.00,10.10,13.49,16.34,26.6,51.1,77.7
"STEPAN, DEREK",NY Rangers,434,5800:32,71,122,84,193,722,989,1262,9.83,0.73,1.26,0.87,2.00,7.47,10.23,13.05,26.8,46.0,72.8
"GIROUX, CLAUDE",Philadelphia,574,7872:12,92,169,110,261,978,1323,1771,9.41,0.70,1.29,0.84,1.99,7.45,10.08,13.50,26.5,48.7,75.2
"KUZNETSOV, EVGENY",Washington,179,2266:26,17,58,41,75,250,341,426,6.80,0.45,1.54,1.09,1.99,6.62,9.03,11.28,16.0,54.7,70.8
"PARISE, ZACH",Minnesota,597,8506:06,133,148,79,281,1481,1959,2301,8.98,0.94,1.04,0.56,1.98,10.45,13.82,16.23,36.8,41.0,77.8
"ZHERDEV, NIKOLAI",Philadelphia,220,2846:43,48,46,32,94,473,614,801,10.15,1.01,0.97,0.67,1.98,9.97,12.94,16.88,41.7,40.0,81.7
"TROCHECK, VINCENT",Florida,146,1908:27,27,36,26,63,228,321,399,11.84,0.85,1.13,0.82,1.98,7.17,10.09,12.54,31.4,41.9,73.3
"ZUCCARELLO, MATS",NY Rangers,303,4059:22,55,79,55,134,448,609,781,12.28,0.81,1.17,0.81,1.98,6.62,9.00,11.54,28.6,41.1,69.8
"ZETTERBERG, HENRIK",Detroit,637,9212:46,116,188,117,304,1561,2101,2632,7.43,0.76,1.22,0.76,1.98,10.17,13.68,17.14,27.6,44.7,72.2
"CARTER, JEFF",Los Angeles,652,8597:25,142,141,77,283,1530,2172,2769,9.28,0.99,0.98,0.54,1.98,10.68,15.16,19.32,36.9,36.6,73.5
"ERIKSSON, LOUI",Boston,665,9101:53,116,183,97,299,998,1355,1635,11.62,0.76,1.21,0.64,1.97,6.58,8.93,10.78,29.3,46.2,75.5
"LADD, ANDREW",Chicago,675,9011:02,129,167,92,296,1270,1700,2162,10.16,0.86,1.11,0.61,1.97,8.46,11.32,14.40,31.5,40.8,72.4
"NAGY, LADISLAV",Los Angeles,38,395:49,6,7,3,13,52,74,91,11.54,0.91,1.06,0.45,1.97,7.88,11.22,13.79,33.3,38.9,72.2
"PROSPAL, VACLAV",Columbus,396,5544:00,69,113,70,182,631,814,1054,10.94,0.75,1.22,0.76,1.97,6.83,8.81,11.41,27.4,44.8,72.2
"HAVLAT, MARTIN",St. Louis,436,5767:11,75,114,77,189,751,979,1206,9.99,0.78,1.19,0.80,1.97,7.81,10.19,12.55,29.4,44.7,74.1
"DUCLAIR, ANTHONY",Arizona,99,1100:22,13,23,15,36,84,124,156,15.48,0.71,1.25,0.82,1.96,4.58,6.76,8.51,24.5,43.4,67.9
"THOMAS, BILL",Florida,30,244:56,5,3,1,8,41,55,62,12.20,1.22,0.73,0.24,1.96,10.04,13.47,15.19,62.5,37.5,100.0
"KOZLOV, VIKTOR",Washington,147,1961:43,24,40,28,64,290,374,460,8.28,0.73,1.22,0.86,1.96,8.87,11.44,14.07,22.9,38.1,61.0
"MACDERMID, LANE",Calgary,21,122:42,2,2,1,4,11,13,14,18.18,0.98,0.98,0.49,1.96,5.38,6.36,6.85,40.0,40.0,80.0
"DROUIN, JONATHAN",Tampa Bay,91,1014:28,5,28,18,33,85,127,180,5.88,0.30,1.66,1.06,1.95,5.03,7.51,10.65,11.1,62.2,73.3
"ELIAS, PATRIK",New Jersey,568,7143:10,89,143,91,232,909,1178,1508,9.79,0.75,1.20,0.76,1.95,7.64,9.89,12.67,31.1,50.0,81.1
"GALCHENYUK, ALEX",Montreal,275,3417:47,51,60,41,111,417,568,735,12.23,0.90,1.05,0.72,1.95,7.32,9.97,12.90,33.1,39.0,72.1
"HAYDAR, DARREN",Colorado,17,154:00,1,4,3,5,13,14,23,7.69,0.39,1.56,1.17,1.95,5.06,5.45,8.96,14.3,57.1,71.4
"ARNOTT, JASON",St. Louis,352,4561:10,71,77,40,148,654,884,1075,10.86,0.93,1.01,0.53,1.95,8.60,11.63,14.14,32.0,34.7,66.7
"BRUNNSTROM, FABIAN",Detroit,104,987:10,15,17,10,32,100,138,166,15.00,0.91,1.03,0.61,1.95,6.08,8.39,10.09,41.7,47.2,88.9
"POULIOT, BENOIT",Edmonton,481,5463:25,78,99,55,177,646,891,1069,12.07,0.86,1.09,0.60,1.94,7.09,9.79,11.74,31.6,40.1,71.7
"HORNQVIST, PATRIC",Pittsburgh,509,6514:40,94,117,66,211,1257,1611,1966,7.48,0.87,1.08,0.61,1.94,11.58,14.84,18.11,31.1,38.7,69.9
"MOUILLIERAT, KAEL",Pittsburgh,7,61:47,1,1,0,2,2,4,5,50.00,0.97,0.97,0.00,1.94,1.94,3.88,4.86,50.0,50.0,100.0
"HUBERDEAU, JONATHAN",Florida,272,3677:32,43,76,46,119,442,568,719,9.73,0.70,1.24,0.75,1.94,7.21,9.27,11.73,26.1,46.1,72.1
"NISKALA, JANNE",Tampa Bay,6,61:50,0,2,0,2,5,7,12,0.00,0.00,1.94,0.00,1.94,4.85,6.79,11.64,0.0,100.0,100.0
"WILLIAMS, JEREMY",NY Rangers,30,247:27,7,1,1,8,34,44,58,20.59,1.70,0.24,0.24,1.94,8.24,10.67,14.06,77.8,11.1,88.9
"ALFREDSSON, DANIEL",Detroit,463,6219:59,79,122,73,201,669,919,1208,11.81,0.76,1.18,0.70,1.94,6.45,8.87,11.65,29.6,45.7,75.3
"STAAL, ERIC",NY Rangers,682,10027:42,130,194,125,324,1575,2203,2815,8.25,0.78,1.16,0.75,1.94,9.42,13.18,16.84,29.4,43.9,73.3
"KALINSKI, JON",Philadelphia,22,155:04,1,4,2,5,16,18,26,6.25,0.39,1.55,0.77,1.93,6.19,6.96,10.06,20.0,80.0,100.0
"LECAVALIER, VINCENT",Los Angeles,582,7711:41,105,143,96,248,1071,1395,1731,9.80,0.82,1.11,0.75,1.93,8.33,10.85,13.47,31.4,42.8,74.3
"MCDONALD, ANDY",St. Louis,327,4353:58,60,80,43,140,582,776,938,10.31,0.83,1.10,0.59,1.93,8.02,10.69,12.93,31.7,42.3,74.1
"COUTURE, LOGAN",San Jose,431,5633:29,93,88,62,181,907,1249,1570,10.25,0.99,0.94,0.66,1.93,9.66,13.30,16.72,39.6,37.4,77.0
"WHITNEY, RAY",Dallas,485,6336:41,78,125,87,203,721,993,1272,10.82,0.74,1.18,0.82,1.92,6.83,9.40,12.04,29.1,46.6,75.7
"ANTROPOV, NIK",Winnipeg,414,5315:24,69,101,64,170,534,757,971,12.92,0.78,1.14,0.72,1.92,6.03,8.54,10.96,28.3,41.4,69.7
"FORSBERG, FILIP",Nashville,182,2408:25,40,37,23,77,378,588,760,10.58,1.00,0.92,0.57,1.92,9.42,14.65,18.93,34.5,31.9,66.4
"RANDELL, TYLER",Boston,27,188:02,6,0,0,6,18,20,21,33.33,1.91,0.00,0.00,1.91,5.74,6.38,6.70,66.7,0.0,66.7
"HARTNELL, SCOTT",Columbus,673,8758:51,113,166,102,279,1203,1598,1949,9.39,0.77,1.14,0.70,1.91,8.24,10.95,13.35,27.2,39.9,67.1
"MACKINNON, NATHAN",Colorado,218,3051:20,34,63,32,97,509,680,836,6.68,0.67,1.24,0.63,1.91,10.01,13.37,16.44,25.0,46.3,71.3
"ROY, DEREK",Edmonton,544,7101:51,82,143,87,225,801,1083,1387,10.24,0.69,1.21,0.73,1.90,6.77,9.15,11.72,26.3,45.8,72.1
"HAGELIN, CARL",Pittsburgh,346,4646:00,59,88,46,147,689,904,1158,8.56,0.76,1.14,0.59,1.90,8.90,11.67,14.95,27.3,40.7,68.1
"STASTNY, PAUL",St. Louis,594,8472:15,98,170,100,268,932,1257,1507,10.52,0.69,1.20,0.71,1.90,6.60,8.90,10.67,26.2,45.5,71.7
"SYKORA, PETR",New Jersey,253,3164:22,44,56,30,100,387,549,727,11.37,0.83,1.06,0.57,1.90,7.34,10.41,13.78,31.4,40.0,71.4
"OSHIE, TJ",Washington,523,7043:47,84,138,91,222,795,1125,1408,10.57,0.72,1.18,0.78,1.89,6.77,9.58,11.99,26.8,43.9,70.7
"WILLIAMS, JUSTIN",Washington,577,7725:19,90,153,75,243,1244,1682,2087,7.23,0.70,1.19,0.58,1.89,9.66,13.06,16.21,26.2,44.6,70.8
"OKPOSO, KYLE",NY Islanders,528,7413:52,92,141,82,233,973,1329,1779,9.46,0.74,1.14,0.66,1.89,7.87,10.76,14.40,29.2,44.8,74.0
"WALZ, WES",Minnesota,11,127:24,1,3,1,4,9,13,15,11.11,0.47,1.41,0.47,1.88,4.24,6.12,7.06,25.0,75.0,100.0
"DOWNIE, STEVE",Arizona,433,4906:48,55,99,59,154,511,682,882,10.76,0.67,1.21,0.72,1.88,6.25,8.34,10.79,23.6,42.5,66.1
"LUPUL, JOFFREY",Toronto,464,6029:43,98,91,55,189,833,1116,1443,11.76,0.98,0.91,0.55,1.88,8.29,11.11,14.36,35.3,32.7,68.0
"FROLOV, ALEXANDER",NY Rangers,272,3638:30,48,66,43,114,405,559,692,11.85,0.79,1.09,0.71,1.88,6.68,9.22,11.41,32.7,44.9,77.6
"SKINNER, JEFF",Carolina,417,5617:33,96,80,54,176,981,1358,1771,9.79,1.03,0.85,0.58,1.88,10.48,14.50,18.92,42.3,35.2,77.5
"DRAISAITL, LEON",Edmonton,109,1436:46,15,30,16,45,137,183,219,10.95,0.63,1.25,0.67,1.88,5.72,7.64,9.15,26.8,53.6,80.4
"PAVELSKI, JOE",San Jose,679,9087:39,143,141,93,284,1369,1902,2377,10.45,0.94,0.93,0.61,1.88,9.04,12.56,15.69,36.7,36.2,72.8
"FABBRI, ROBBY",St. Louis,72,832:59,15,11,3,26,101,138,170,14.85,1.08,0.79,0.22,1.87,7.28,9.94,12.25,41.7,30.6,72.2
"SPOONER, RYAN",Boston,136,1506:47,11,36,23,47,191,246,300,5.76,0.44,1.43,0.92,1.87,7.61,9.80,11.95,18.6,61.0,79.7
"LANDESKOG, GABRIEL",Colorado,356,5105:49,63,96,63,159,730,943,1186,8.63,0.74,1.13,0.74,1.87,8.58,11.08,13.94,28.4,43.2,71.6
"BURAKOVSKY, ANDRE",Washington,132,1544:15,23,25,9,48,172,252,347,13.37,0.89,0.97,0.35,1.86,6.68,9.79,13.48,30.3,32.9,63.2
"HEMSKY, ALES",Dallas,548,6949:53,81,135,85,216,911,1178,1607,8.89,0.70,1.17,0.73,1.86,7.86,10.17,13.87,28.2,47.0,75.3
"REINPRECHT, STEVEN",Florida,263,3098:45,35,61,40,96,259,357,463,13.51,0.68,1.18,0.77,1.86,5.01,6.91,8.96,25.7,44.9,70.6
"LINDBERG, OSCAR",NY Rangers,69,743:07,10,13,9,23,104,140,165,9.62,0.81,1.05,0.73,1.86,8.40,11.30,13.32,34.5,44.8,79.3
"ROBITAILLE, RANDY",Ottawa,68,776:17,9,15,8,24,74,102,123,12.16,0.70,1.16,0.62,1.85,5.72,7.88,9.51,24.3,40.5,64.9
"AFINOGENOV, MAXIM",Winnipeg,186,2234:28,29,40,24,69,288,400,530,10.07,0.78,1.07,0.64,1.85,7.73,10.74,14.23,31.2,43.0,74.2
