name,team,gp,toi,g,a,firsta,points,shots,ifenwick,icorsi,shpct,g_60,a_60,firsta_60,points_60,shots_60,ifenwick_60,icorsi_60,igp,iap,ipp
"ALIU, AKIM",Calgary,7,71:55,2,1,0,3,5,6,9,40.00,1.67,0.83,0.00,2.50,4.17,5.01,7.51,66.7,33.3,100.0
"MORIN, JEREMY",Chicago,39,362:38,8,7,6,15,63,82,102,12.70,1.32,1.16,0.99,2.48,10.42,13.57,16.88,38.1,33.3,71.4
"LEE, ANDERS",NY Islanders,24,293:21,7,5,3,12,52,69,79,13.46,1.43,1.02,0.61,2.45,10.64,14.11,16.16,50.0,35.7,85.7
"BENN, JAMIE",Dallas,343,4621:42,86,103,46,189,707,986,1280,12.16,1.12,1.34,0.60,2.45,9.18,12.80,16.62,37.1,44.4,81.5
"TOEWS, JONATHAN",Chicago,338,4939:56,90,112,73,202,677,845,1014,13.29,1.09,1.36,0.89,2.45,8.22,10.26,12.32,31.4,39.0,70.4
"KANE, PATRICK",Chicago,353,5397:56,87,133,87,220,809,1089,1411,10.75,0.97,1.48,0.97,2.45,8.99,12.10,15.68,31.0,47.3,78.3
"LALIBERTE, DAVID",Philadelphia,11,76:12,2,1,1,3,8,13,16,25.00,1.57,0.79,0.79,2.36,6.30,10.24,12.60,50.0,25.0,75.0
"SEMIN, ALEXANDER",Carolina,323,4573:27,84,96,65,180,742,1120,1574,11.32,1.10,1.26,0.85,2.36,9.73,14.69,20.65,33.1,37.8,70.9
"NYQUIST, GUSTAV",Detroit,97,1144:39,25,20,14,45,167,238,290,14.97,1.31,1.05,0.73,2.36,8.75,12.48,15.20,47.2,37.7,84.9
"KANA, TOMAS",Columbus,6,50:56,0,2,1,2,3,4,6,0.00,0.00,2.36,1.18,2.36,3.53,4.71,7.07,0.0,100.0,100.0
"HALL, TAYLOR",Edmonton,246,3620:15,51,91,54,142,575,777,1039,8.87,0.85,1.51,0.90,2.35,9.53,12.88,17.22,30.5,54.5,85.0
"RADULOV, ALEXANDER",Nashville,9,153:33,3,3,2,6,20,26,32,15.00,1.17,1.17,0.78,2.34,7.82,10.16,12.50,33.3,33.3,66.7
"VANEK, THOMAS",Montreal,345,4581:44,74,105,67,179,625,857,1088,11.84,0.97,1.38,0.88,2.34,8.18,11.22,14.25,31.5,44.7,76.2
"ST._LOUIS, MARTIN",NY Rangers,369,5773:51,88,137,77,225,719,989,1217,12.24,0.91,1.42,0.80,2.34,7.47,10.28,12.65,29.7,46.3,76.0
"KUNITZ, CHRIS",Pittsburgh,324,4415:06,77,95,52,172,581,809,1038,13.25,1.05,1.29,0.71,2.34,7.90,10.99,14.11,29.6,36.5,66.2
"SHARP, PATRICK",Chicago,340,4800:41,84,102,60,186,857,1126,1438,9.80,1.05,1.27,0.75,2.32,10.71,14.07,17.97,32.9,40.0,72.9
"SEGUIN, TYLER",Dallas,283,3737:13,66,78,50,144,639,861,1072,10.33,1.06,1.25,0.80,2.31,10.26,13.82,17.21,33.2,39.2,72.4
"VAN_DER_GULIK, DAVID",Colorado,42,287:35,2,9,7,11,42,55,66,4.76,0.42,1.88,1.46,2.29,8.76,11.47,13.77,10.5,47.4,57.9
"GABORIK, MARIAN",Los Angeles,308,4446:59,84,86,58,170,695,908,1123,12.09,1.13,1.16,0.78,2.29,9.38,12.25,15.15,38.9,39.8,78.7
"SPEZZA, JASON",Ottawa,282,3968:11,54,97,70,151,527,764,993,10.25,0.82,1.47,1.06,2.28,7.97,11.55,15.01,27.3,49.0,76.3
"EBERLE, JORDAN",Edmonton,275,3903:04,63,84,56,147,491,661,856,12.83,0.97,1.29,0.86,2.26,7.55,10.16,13.16,35.0,46.7,81.7
"DUPUIS, PASCAL",Pittsburgh,331,4381:20,70,95,53,165,669,910,1159,10.46,0.96,1.30,0.73,2.26,9.16,12.46,15.87,30.8,41.9,72.7
"WILSON, KYLE",Nashville,39,345:31,4,9,5,13,34,48,64,11.76,0.69,1.56,0.87,2.26,5.90,8.34,11.11,25.0,56.2,81.2
"KESSEL, PHIL",Toronto,364,5606:59,102,108,75,210,992,1341,1791,10.28,1.09,1.16,0.80,2.25,10.62,14.35,19.17,37.9,40.1,78.1
"HORTON, NATHAN",Columbus,269,3688:13,53,85,53,138,457,604,803,11.60,0.86,1.38,0.86,2.25,7.43,9.83,13.06,26.5,42.5,69.0
"GETZLAF, RYAN",Anaheim,336,5199:35,51,142,87,193,475,678,870,10.74,0.59,1.64,1.00,2.23,5.48,7.82,10.04,19.8,55.3,75.1
"PERRY, COREY",Anaheim,369,5608:39,102,106,72,208,868,1195,1477,11.75,1.09,1.13,0.77,2.23,9.29,12.78,15.80,37.4,38.8,76.2
"NEAL, JAMES",Pittsburgh,335,4623:57,85,86,48,171,754,1025,1373,11.27,1.10,1.12,0.62,2.22,9.78,13.30,17.82,35.7,36.1,71.8
"PERREAULT, MATHIEU",Anaheim,227,2407:08,40,49,34,89,230,325,431,17.39,1.00,1.22,0.85,2.22,5.73,8.10,10.74,33.1,40.5,73.6
"OVECHKIN, ALEX",Washington,354,5410:29,100,100,70,200,1038,1469,2140,9.63,1.11,1.11,0.78,2.22,11.51,16.29,23.73,39.8,39.8,79.7
"TARASENKO, VLADIMIR",St. Louis,102,1223:36,18,27,21,45,172,268,341,10.47,0.88,1.32,1.03,2.21,8.43,13.14,16.72,31.6,47.4,78.9
"BERGERON, PATRICE",Boston,356,4679:27,66,106,66,172,688,965,1230,9.59,0.85,1.36,0.85,2.21,8.82,12.37,15.77,28.6,45.9,74.5
"WOLSKI, WOJTEK",Washington,211,2682:12,35,63,35,98,338,457,552,10.36,0.78,1.41,0.78,2.19,7.56,10.22,12.35,28.7,51.6,80.3
"KREJCI, DAVID",Boston,360,5185:34,62,127,81,189,534,720,914,11.61,0.72,1.47,0.94,2.19,6.18,8.33,10.58,24.4,50.0,74.4
"DATSYUK, PAVEL",Detroit,298,4369:55,56,103,61,159,517,716,968,10.83,0.77,1.41,0.84,2.18,7.10,9.83,13.29,27.3,50.2,77.6
"PALMIERI, KYLE",Anaheim,141,1460:24,26,27,12,53,234,323,401,11.11,1.07,1.11,0.49,2.18,9.61,13.27,16.47,36.1,37.5,73.6
"THORNTON, JOE",San Jose,371,5268:41,44,147,94,191,413,557,704,10.65,0.50,1.67,1.07,2.18,4.70,6.34,8.02,17.0,56.8,73.7
"ZETTERBERG, HENRIK",Detroit,327,4781:58,60,113,71,173,844,1133,1435,7.11,0.75,1.42,0.89,2.17,10.59,14.22,18.01,25.5,48.1,73.6
"LUCIC, MILAN",Boston,336,4707:21,71,99,55,170,497,721,978,14.29,0.91,1.26,0.70,2.17,6.33,9.19,12.47,30.0,41.8,71.7
"MAROON, PATRICK",Anaheim,77,776:27,12,16,11,28,99,136,168,12.12,0.93,1.24,0.85,2.16,7.65,10.51,12.98,30.8,41.0,71.8
"HOSSA, MARIAN",Chicago,315,4357:38,66,91,52,157,688,894,1175,9.59,0.91,1.25,0.72,2.16,9.47,12.31,16.18,32.0,44.2,76.2
"MARCHAND, BRAD",Boston,300,3837:56,58,80,48,138,475,622,783,12.21,0.91,1.25,0.75,2.16,7.43,9.72,12.24,30.5,42.1,72.6
"LATTA, MICHAEL",Washington,17,111:37,1,3,3,4,5,8,11,20.00,0.54,1.61,1.61,2.15,2.69,4.30,5.91,25.0,75.0,100.0
"AFINOGENOV, MAXIM",Winnipeg,82,1090:28,15,24,15,39,124,178,230,12.10,0.83,1.32,0.83,2.15,6.82,9.79,12.66,28.8,46.2,75.0
"GIROUX, CLAUDE",Philadelphia,371,5033:39,61,119,82,180,587,806,1084,10.39,0.73,1.42,0.98,2.15,7.00,9.61,12.92,25.6,50.0,75.6
"RYAN, BOBBY",Ottawa,361,5229:56,93,94,60,187,769,1074,1358,12.09,1.07,1.08,0.69,2.15,8.82,12.32,15.58,35.8,36.2,71.9
"GALLAGHER, BRENDAN",Montreal,125,1548:24,23,32,15,55,269,359,500,8.55,0.89,1.24,0.58,2.13,10.42,13.91,19.37,29.1,40.5,69.6
"PARSE, SCOTT",Los Angeles,73,760:09,11,16,10,27,87,111,138,12.64,0.87,1.26,0.79,2.13,6.87,8.76,10.89,28.2,41.0,69.2
"NASH, RICK",NY Rangers,342,4790:24,93,76,48,169,923,1191,1482,10.08,1.16,0.95,0.60,2.12,11.56,14.92,18.56,42.1,34.4,76.5
"STEEN, ALEXANDER",St. Louis,291,3933:01,69,69,40,138,589,853,1134,11.71,1.05,1.05,0.61,2.11,8.99,13.01,17.30,38.3,38.3,76.7
"MOSER, SIMON",Nashville,6,57:04,1,1,1,2,7,9,11,14.29,1.05,1.05,1.05,2.10,7.36,9.46,11.57,50.0,50.0,100.0
"HAULA, ERIK",Minnesota,46,400:15,5,9,3,14,51,67,79,9.80,0.75,1.35,0.45,2.10,7.65,10.04,11.84,27.8,50.0,77.8
"KOPITAR, ANZE",Los Angeles,368,5409:55,77,112,67,189,689,957,1200,11.18,0.85,1.24,0.74,2.10,7.64,10.61,13.31,30.3,44.1,74.4
"ERIKSSON, LOUI",Boston,351,4934:44,59,113,59,172,544,748,912,10.85,0.72,1.37,0.72,2.09,6.61,9.09,11.09,26.6,50.9,77.5
"BACKSTROM, NICKLAS",Washington,330,4745:11,54,111,56,165,541,754,947,9.98,0.68,1.40,0.71,2.09,6.84,9.53,11.97,23.6,48.5,72.1
"LUPUL, JOFFREY",Toronto,228,3136:57,55,54,32,109,443,597,777,12.42,1.05,1.03,0.61,2.08,8.47,11.42,14.86,35.9,35.3,71.2
"SODERBERG, CARL",Boston,79,949:55,11,22,13,33,103,147,200,10.68,0.69,1.39,0.82,2.08,6.51,9.29,12.63,28.2,56.4,84.6
"POMINVILLE, JASON",Minnesota,366,4791:48,75,91,59,166,712,943,1184,10.53,0.94,1.14,0.74,2.08,8.92,11.81,14.83,34.9,42.3,77.2
"STAAL, ERIC",Carolina,359,5345:17,67,118,83,185,790,1095,1410,8.48,0.75,1.32,0.93,2.08,8.87,12.29,15.83,27.0,47.6,74.6
"MERCIER, JUSTIN",Colorado,9,57:53,1,1,0,2,5,5,7,20.00,1.04,1.04,0.00,2.07,5.18,5.18,7.26,50.0,50.0,100.0
"MACKINNON, NATHAN",Colorado,82,1158:45,14,26,13,40,177,238,292,7.91,0.72,1.35,0.67,2.07,9.16,12.32,15.12,25.5,47.3,72.7
"PALAT, ONDREJ",Tampa Bay,95,1247:25,17,26,17,43,141,197,248,12.06,0.82,1.25,0.82,2.07,6.78,9.48,11.93,27.0,41.3,68.3
"ELIAS, PATRIK",New Jersey,332,4298:25,57,91,60,148,510,651,846,11.18,0.80,1.27,0.84,2.07,7.12,9.09,11.81,31.0,49.5,80.4
"GIBBONS, BRIAN",Pittsburgh,41,436:06,4,11,6,15,26,35,48,15.38,0.55,1.51,0.83,2.06,3.58,4.82,6.60,20.0,55.0,75.0
"RICHARDS, BRAD",NY Rangers,361,5236:47,66,114,77,180,674,952,1242,9.79,0.76,1.31,0.88,2.06,7.72,10.91,14.23,28.6,49.4,77.9
"DUCHENE, MATT",Colorado,337,4746:34,65,98,62,163,631,869,1096,10.30,0.82,1.24,0.78,2.06,7.98,10.98,13.85,30.7,46.2,76.9
"SHEAHAN, RILEY",Detroit,44,495:16,6,11,10,17,48,69,84,12.50,0.73,1.33,1.21,2.06,5.82,8.36,10.18,23.1,42.3,65.4
"VORACEK, JAKUB",Philadelphia,369,4637:51,62,97,61,159,590,782,1020,10.51,0.80,1.25,0.79,2.06,7.63,10.12,13.20,27.2,42.5,69.7
"ARTYUKHIN, EVGENY",Winnipeg,54,468:28,9,7,3,16,39,64,79,23.08,1.15,0.90,0.38,2.05,5.00,8.20,10.12,52.9,41.2,94.1
"KADRI, NAZEM",Toronto,177,2348:51,29,51,38,80,268,393,531,10.82,0.74,1.30,0.97,2.04,6.85,10.04,13.56,27.4,48.1,75.5
"PROSPAL, VACLAV",Columbus,234,3244:19,39,71,43,110,346,452,589,11.27,0.72,1.31,0.80,2.03,6.40,8.36,10.89,26.0,47.3,73.3
"SCEVIOUR, COLTON",Dallas,28,324:27,6,5,1,11,55,72,84,10.91,1.11,0.92,0.18,2.03,10.17,13.31,15.53,40.0,33.3,73.3
"WILLIAMS, JUSTIN",Los Angeles,334,4546:21,54,99,46,153,793,1070,1314,6.81,0.71,1.31,0.61,2.02,10.47,14.12,17.34,27.1,49.7,76.9
"COUTURE, LOGAN",San Jose,297,3903:57,68,63,44,131,653,892,1104,10.41,1.05,0.97,0.68,2.01,10.04,13.71,16.97,41.7,38.7,80.4
"STEWART, CHRIS",Buffalo,329,4264:35,66,77,53,143,581,767,915,11.36,0.93,1.08,0.75,2.01,8.17,10.79,12.87,33.7,39.3,73.0
"PAVELSKI, JOE",San Jose,353,4862:34,81,82,54,163,760,1058,1334,10.66,1.00,1.01,0.67,2.01,9.38,13.05,16.46,38.2,38.7,76.9
"POULIOT, BENOIT",NY Rangers,320,3586:02,53,67,35,120,466,628,759,11.37,0.89,1.12,0.59,2.01,7.80,10.51,12.70,31.5,39.9,71.4
"PACIORETTY, MAX",Montreal,285,3766:43,65,61,35,126,684,953,1197,9.50,1.04,0.97,0.56,2.01,10.90,15.18,19.07,38.5,36.1,74.6
"WHEELER, BLAKE",Winnipeg,373,5124:45,71,100,65,171,716,994,1241,9.92,0.83,1.17,0.76,2.00,8.38,11.64,14.53,30.7,43.3,74.0
"TANGUAY, ALEX",Colorado,278,3725:08,43,81,53,124,259,369,464,16.60,0.69,1.30,0.85,2.00,4.17,5.94,7.47,24.4,46.0,70.5
"BURROWS, ALEX",Vancouver,330,4386:31,77,69,36,146,626,854,1062,12.30,1.05,0.94,0.49,2.00,8.56,11.68,14.53,36.2,32.4,68.5
"HUSELIUS, KRISTIAN",Columbus,115,1567:56,22,30,22,52,177,242,324,12.43,0.84,1.15,0.84,1.99,6.77,9.26,12.40,34.9,47.6,82.5
"TAVARES, JOHN",NY Islanders,349,5234:36,78,95,66,173,708,948,1223,11.02,0.89,1.09,0.76,1.98,8.12,10.87,14.02,33.1,40.3,73.3
"JAGR, JAROMIR",New Jersey,200,2784:53,30,62,35,92,347,486,619,8.65,0.65,1.34,0.75,1.98,7.48,10.47,13.34,23.6,48.8,72.4
"IGINLA, JAROME",Boston,368,5663:53,92,95,59,187,797,1082,1423,11.54,0.97,1.01,0.62,1.98,8.44,11.46,15.07,35.8,37.0,72.8
"GALCHENYUK, ALEX",Montreal,113,1303:47,17,26,20,43,148,205,264,11.49,0.78,1.20,0.92,1.98,6.81,9.43,12.15,30.9,47.3,78.2
"HUDLER, JIRI",Calgary,271,3547:26,47,70,41,117,297,415,513,15.82,0.79,1.18,0.69,1.98,5.02,7.02,8.68,28.3,42.2,70.5
"SAAD, BRANDON",Chicago,126,1638:48,21,33,26,54,211,275,347,9.95,0.77,1.21,0.95,1.98,7.73,10.07,12.70,23.9,37.5,61.4
"TATAR, TOMAS",Detroit,100,1093:28,18,18,12,36,146,200,270,12.33,0.99,0.99,0.66,1.98,8.01,10.97,14.82,34.6,34.6,69.2
"READ, MATT",Philadelphia,196,2464:22,42,39,18,81,288,421,538,14.58,1.02,0.95,0.44,1.97,7.01,10.25,13.10,39.6,36.8,76.4
"SKINNER, JEFF",Carolina,258,3500:44,64,51,30,115,609,837,1096,10.51,1.10,0.87,0.51,1.97,10.44,14.35,18.78,42.4,33.8,76.2
"LADD, ANDREW",Winnipeg,371,5148:22,80,89,46,169,709,970,1234,11.28,0.93,1.04,0.54,1.97,8.26,11.30,14.38,33.9,37.7,71.6
"HORNQVIST, PATRIC",Nashville,335,4282:09,65,75,44,140,861,1097,1316,7.55,0.91,1.05,0.62,1.96,12.06,15.37,18.44,33.9,39.1,72.9
"HAGELIN, CARL",NY Rangers,184,2541:12,33,50,26,83,379,482,623,8.71,0.78,1.18,0.61,1.96,8.95,11.38,14.71,27.7,42.0,69.7
"THOMAS, BILL",Florida,30,244:56,5,3,1,8,41,55,62,12.20,1.22,0.73,0.24,1.96,10.04,13.47,15.19,62.5,37.5,100.0
"VAN_RIEMSDYK, JAMES",Toronto,324,4257:40,63,76,43,139,674,882,1102,9.35,0.89,1.07,0.61,1.96,9.50,12.43,15.53,30.9,37.3,68.1
"MACDERMID, LANE",Calgary,21,122:42,2,2,1,4,11,13,14,18.18,0.98,0.98,0.49,1.96,5.38,6.36,6.85,40.0,40.0,80.0
"SYKORA, PETR",New Jersey,96,1257:55,19,22,11,41,150,214,282,12.67,0.91,1.05,0.52,1.96,7.15,10.21,13.45,35.8,41.5,77.4
"LECAVALIER, VINCENT",Philadelphia,318,4264:47,59,80,53,139,559,751,939,10.55,0.83,1.13,0.75,1.96,7.86,10.57,13.21,31.6,42.8,74.3
"TENNYSON, MATT",San Jose,4,61:22,0,2,1,2,8,12,17,0.00,0.00,1.96,0.98,1.96,7.82,11.73,16.62,0.0,40.0,40.0
"STILLMAN, CORY",Carolina,123,1629:56,21,32,21,53,180,271,352,11.67,0.77,1.18,0.77,1.95,6.63,9.98,12.96,28.4,43.2,71.6
"FILPPULA, VALTTERI",Tampa Bay,323,4499:13,59,87,55,146,444,590,767,13.29,0.79,1.16,0.73,1.95,5.92,7.87,10.23,30.6,45.1,75.6
"WHITNEY, RAY",Dallas,338,4440:11,50,94,71,144,460,635,824,10.87,0.68,1.27,0.96,1.95,6.22,8.58,11.13,25.9,48.7,74.6
"MCDONALD, ANDY",St. Louis,199,2682:43,39,48,26,87,377,495,601,10.34,0.87,1.07,0.58,1.95,8.43,11.07,13.44,31.7,39.0,70.7
"DOWNIE, STEVE",Philadelphia,274,3364:25,34,75,45,109,347,484,627,9.80,0.61,1.34,0.80,1.94,6.19,8.63,11.18,19.7,43.4,63.0
"SCHWARTZ, JADEN",St. Louis,132,1667:39,23,31,19,54,189,250,319,12.17,0.83,1.12,0.68,1.94,6.80,8.99,11.48,31.1,41.9,73.0
"CONACHER, CORY",Buffalo,126,1430:54,13,33,17,46,150,188,243,8.67,0.55,1.38,0.71,1.93,6.29,7.88,10.19,19.1,48.5,67.6
"POULIOT, MARC-ANTOINE",Arizona,50,528:56,6,11,5,17,69,89,114,8.70,0.68,1.25,0.57,1.93,7.83,10.10,12.93,27.3,50.0,77.3
"MACARTHUR, CLARKE",Ottawa,355,4579:56,59,88,56,147,503,670,917,11.73,0.77,1.15,0.73,1.93,6.59,8.78,12.01,29.1,43.3,72.4
"BRULE, GILBERT",Arizona,141,1654:12,25,28,15,53,212,279,339,11.79,0.91,1.02,0.54,1.92,7.69,10.12,12.30,34.7,38.9,73.6
"OKPOSO, KYLE",NY Islanders,315,4466:06,60,83,47,143,569,778,1044,10.54,0.81,1.12,0.63,1.92,7.64,10.45,14.03,29.7,41.1,70.8
"MARLEAU, PATRICK",San Jose,376,5348:47,83,88,46,171,767,1045,1295,10.82,0.93,0.99,0.52,1.92,8.60,11.72,14.53,33.3,35.3,68.7
"RIBEIRO, MIKE",Arizona,350,4918:31,49,108,72,157,472,624,795,10.38,0.60,1.32,0.88,1.92,5.76,7.61,9.70,24.5,54.0,78.5
"TOFFOLI, TYLER",Los Angeles,72,784:00,10,15,8,25,119,174,230,8.40,0.77,1.15,0.61,1.91,9.11,13.32,17.60,28.6,42.9,71.4
"KANE, EVANDER",Winnipeg,324,4596:34,72,74,53,146,866,1169,1482,8.31,0.94,0.97,0.69,1.91,11.30,15.26,19.34,34.8,35.7,70.5
"PARISE, ZACH",Minnesota,290,4303:47,63,73,42,136,750,965,1137,8.40,0.88,1.02,0.59,1.90,10.46,13.45,15.85,35.0,40.6,75.6
"CARTER, JEFF",Los Angeles,329,4373:36,80,58,32,138,821,1156,1477,9.74,1.10,0.80,0.44,1.89,11.26,15.86,20.26,41.5,30.1,71.5
"STEPAN, DEREK",NY Rangers,294,3971:43,51,74,52,125,478,666,865,10.67,0.77,1.12,0.79,1.89,7.22,10.06,13.07,28.8,41.8,70.6
"ZUCCARELLO, MATS",NY Rangers,144,1748:57,22,33,25,55,207,278,349,10.63,0.75,1.13,0.86,1.89,7.10,9.54,11.97,28.2,42.3,70.5
"ROUSSEL, ANTOINE",Dallas,120,1241:56,19,20,11,39,151,215,267,12.58,0.92,0.97,0.53,1.88,7.30,10.39,12.90,38.8,40.8,79.6
"LANDESKOG, GABRIEL",Colorado,199,2903:34,37,54,39,91,457,594,751,8.10,0.76,1.12,0.81,1.88,9.44,12.27,15.52,28.5,41.5,70.0
"CONNOLLY, TIM",Toronto,211,2565:08,22,58,34,80,303,409,537,7.26,0.51,1.36,0.80,1.87,7.09,9.57,12.56,20.0,52.7,72.7
"STERLING, BRETT",St. Louis,11,96:37,2,1,1,3,13,18,23,15.38,1.24,0.62,0.62,1.86,8.07,11.18,14.28,40.0,20.0,60.0
"HAVLAT, MARTIN",San Jose,278,3735:59,49,67,47,116,478,645,811,10.25,0.79,1.08,0.75,1.86,7.68,10.36,13.02,30.8,42.1,73.0
"BRIERE, DANIEL",Montreal,325,4134:15,58,70,42,128,591,744,958,9.81,0.84,1.02,0.61,1.86,8.58,10.80,13.90,30.9,37.2,68.1
"GRABOVSKI, MIKHAIL",Washington,320,4437:19,57,80,57,137,542,758,1036,10.52,0.77,1.08,0.77,1.85,7.33,10.25,14.01,27.5,38.6,66.2
"MCMILLAN, CARSON",Minnesota,16,161:58,2,3,1,5,13,20,29,15.38,0.74,1.11,0.37,1.85,4.82,7.41,10.74,28.6,42.9,71.4
"ANISIMOV, ARTEM",Columbus,359,4276:47,61,71,37,132,519,719,971,11.75,0.86,1.00,0.52,1.85,7.28,10.09,13.62,36.1,42.0,78.1
"TURRIS, KYLE",Ottawa,250,3207:36,43,56,39,99,462,620,809,9.31,0.80,1.05,0.73,1.85,8.64,11.60,15.13,29.5,38.4,67.8
"PERRON, DAVID",Edmonton,275,3759:17,56,60,41,116,430,568,726,13.02,0.89,0.96,0.65,1.85,6.86,9.07,11.59,37.1,39.7,76.8
"PARENTEAU, PIERRE",Colorado,286,4055:49,44,81,52,125,413,531,678,10.65,0.65,1.20,0.77,1.85,6.11,7.86,10.03,24.6,45.3,69.8
"GRABNER, MICHAEL",NY Islanders,283,3309:34,58,44,28,102,549,697,851,10.56,1.05,0.80,0.51,1.85,9.95,12.64,15.43,44.3,33.6,77.9
"HARTNELL, SCOTT",Philadelphia,355,4611:19,56,86,50,142,636,871,1059,8.80,0.73,1.12,0.65,1.85,8.28,11.33,13.78,25.3,38.9,64.3
"KOVALCHUK, ILYA",New Jersey,271,4451:12,67,70,48,137,584,796,1061,11.47,0.90,0.94,0.65,1.85,7.87,10.73,14.30,38.5,40.2,78.7
"OSHIE, TJ",St. Louis,314,4259:26,51,80,56,131,472,674,846,10.81,0.72,1.13,0.79,1.85,6.65,9.49,11.92,28.3,44.4,72.8
"TORRES, RAFFI",San Jose,277,3062:02,44,50,27,94,356,478,570,12.36,0.86,0.98,0.53,1.84,6.98,9.37,11.17,37.9,43.1,81.0
"STASTNY, PAUL",Colorado,345,5024:01,59,95,61,154,582,777,943,10.14,0.70,1.13,0.73,1.84,6.95,9.28,11.26,27.4,44.2,71.6
"JOHNSON, TYLER",Tampa Bay,96,1245:36,16,22,12,38,145,207,263,11.03,0.77,1.06,0.58,1.83,6.98,9.97,12.67,28.6,39.3,67.9
"ANTROPOV, NIK",Winnipeg,261,3376:21,40,63,37,103,282,391,510,14.18,0.71,1.12,0.66,1.83,5.01,6.95,9.06,26.3,41.4,67.8
"DESHARNAIS, DAVID",Montreal,257,3252:10,32,67,41,99,235,304,396,13.62,0.59,1.24,0.76,1.83,4.34,5.61,7.31,20.5,42.9,63.5
"MOULSON, MATT",Minnesota,367,5232:37,80,79,47,159,705,912,1197,11.35,0.92,0.91,0.54,1.82,8.08,10.46,13.73,35.1,34.6,69.7
"GLENCROSS, CURTIS",Calgary,291,3722:19,56,57,31,113,406,566,737,13.79,0.90,0.92,0.50,1.82,6.54,9.12,11.88,39.4,40.1,79.6
"PENNER, DUSTIN",Washington,327,4153:25,53,73,40,126,531,744,921,9.98,0.77,1.05,0.58,1.82,7.67,10.75,13.30,29.9,41.2,71.2
"MORRISON, BRENDAN",Chicago,179,2149:30,16,49,30,65,182,245,326,8.79,0.45,1.37,0.84,1.81,5.08,6.84,9.10,16.8,51.6,68.4
"FRANZEN, JOHAN",Detroit,275,3759:20,49,64,47,113,590,821,1002,8.31,0.78,1.02,0.75,1.80,9.42,13.10,15.99,28.3,37.0,65.3
"KARIYA, PAUL",St. Louis,75,965:49,15,14,8,29,174,235,289,8.62,0.93,0.87,0.50,1.80,10.81,14.60,17.95,40.5,37.8,78.4
"HALISCHUK, MATT",Winnipeg,202,2038:50,28,33,22,61,237,309,368,11.81,0.82,0.97,0.65,1.80,6.97,9.09,10.83,36.8,43.4,80.3
"SIMMONDS, WAYNE",Philadelphia,367,4581:18,58,79,45,137,556,743,1003,10.43,0.76,1.03,0.59,1.79,7.28,9.73,13.14,31.9,43.4,75.3
"BACKES, DAVID",St. Louis,365,5120:55,57,96,51,153,647,905,1106,8.81,0.67,1.12,0.60,1.79,7.58,10.60,12.96,25.7,43.2,68.9
"SMITH, REILLY",Boston,122,1406:28,15,27,19,42,151,208,257,9.93,0.64,1.15,0.81,1.79,6.44,8.87,10.96,23.1,41.5,64.6
"BJUGSTAD, NICK",Florida,87,1139:47,16,18,13,34,162,208,263,9.88,0.84,0.95,0.68,1.79,8.53,10.95,13.84,35.6,40.0,75.6
"PIRRI, BRANDON",Florida,56,637:32,9,10,4,19,69,108,145,13.04,0.85,0.94,0.38,1.79,6.49,10.16,13.65,31.0,34.5,65.5
"LATENDRESSE, GUILLAUME",Ottawa,132,1610:56,27,21,19,48,207,296,383,13.04,1.01,0.78,0.71,1.79,7.71,11.02,14.27,43.5,33.9,77.4
