name,team,gp,toi,g,a,firsta,points,shots,ifenwick,icorsi,shpct,g_60,a_60,firsta_60,points_60,shots_60,ifenwick_60,icorsi_60,igp,iap,ipp
"NASH, RICK",NY Rangers,270,3674:10,82,56,38,138,769,980,1224,10.66,1.34,0.91,0.62,2.25,12.56,16.00,19.99,45.1,30.8,75.8
"PERREAULT, MATHIEU",Winnipeg,234,2626:22,41,57,40,98,265,370,487,15.47,0.94,1.30,0.91,2.24,6.05,8.45,11.13,31.3,43.5,74.8
"PERRY, COREY",Anaheim,272,3952:57,80,66,46,146,611,858,1083,13.09,1.21,1.00,0.70,2.22,9.27,13.02,16.44,41.0,33.8,74.9
"SHARP, PATRICK",Chicago,252,3567:23,56,75,42,131,652,852,1114,8.59,0.94,1.26,0.71,2.20,10.97,14.33,18.74,29.8,39.9,69.7
"HUDLER, JIRI",Calgary,276,3787:39,58,81,49,139,323,455,553,17.96,0.92,1.28,0.78,2.20,5.12,7.21,8.76,31.5,44.0,75.5
"TOFFOLI, TYLER",Los Angeles,148,1662:15,24,37,22,61,279,392,507,8.60,0.87,1.34,0.79,2.20,10.07,14.15,18.30,27.9,43.0,70.9
"TAVARES, JOHN",NY Islanders,271,4315:40,72,86,64,158,612,819,1063,11.76,1.00,1.20,0.89,2.20,8.51,11.39,14.78,34.4,41.1,75.6
"BERGERON, PATRICE",Boston,284,3773:05,55,83,52,138,575,804,1038,9.57,0.87,1.32,0.83,2.19,9.14,12.79,16.51,30.1,45.4,75.4
"ST._LOUIS, MARTIN",NY Rangers,280,4403:45,64,97,57,161,468,643,808,13.68,0.87,1.32,0.78,2.19,6.38,8.76,11.01,28.4,43.1,71.6
"KESSEL, PHIL",Toronto,294,4522:25,77,88,56,165,736,983,1332,10.46,1.02,1.17,0.74,2.19,9.76,13.04,17.67,36.3,41.5,77.8
"NEAL, JAMES",Nashville,246,3398:53,62,62,35,124,621,859,1186,9.98,1.09,1.09,0.62,2.19,10.96,15.16,20.94,32.6,32.6,65.3
"MARCHAND, BRAD",Boston,280,3766:54,59,78,49,137,466,625,802,12.66,0.94,1.24,0.78,2.18,7.42,9.96,12.77,31.9,42.2,74.1
"VORACEK, JAKUB",Philadelphia,290,3725:07,51,84,49,135,488,637,880,10.45,0.82,1.35,0.79,2.17,7.86,10.26,14.17,28.3,46.7,75.0
"SPEZZA, JASON",Dallas,242,3318:13,44,76,53,120,455,675,867,9.67,0.80,1.37,0.96,2.17,8.23,12.21,15.68,26.8,46.3,73.2
"TAFFE, JEFF",Minnesota,5,55:20,0,2,1,2,6,7,10,0.00,0.00,2.17,1.08,2.17,6.51,7.59,10.84,0.0,66.7,66.7
"DUCHENE, MATT",Colorado,258,3680:39,51,82,50,133,509,694,882,10.02,0.83,1.34,0.82,2.17,8.30,11.31,14.38,30.7,49.4,80.1
"KUCHEROV, NIKITA",Tampa Bay,134,1583:17,29,28,19,57,231,325,400,12.55,1.10,1.06,0.72,2.16,8.75,12.32,15.16,32.6,31.5,64.0
"WHITNEY, RAY",Dallas,183,2349:59,27,57,41,84,251,331,435,10.76,0.69,1.46,1.05,2.14,6.41,8.45,11.11,25.5,53.8,79.2
"KREJCI, DAVID",Boston,253,3730:22,46,86,48,132,369,510,637,12.47,0.74,1.38,0.77,2.12,5.94,8.20,10.25,25.3,47.3,72.5
"STEEN, ALEXANDER",St. Louis,225,3109:58,53,57,37,110,472,668,876,11.23,1.02,1.10,0.71,2.12,9.11,12.89,16.90,34.6,37.3,71.9
"STROME, RYAN",NY Islanders,118,1388:34,17,32,23,49,206,254,320,8.25,0.73,1.38,0.99,2.12,8.90,10.98,13.83,22.4,42.1,64.5
"HOSSA, MARIAN",Chicago,275,3771:36,52,81,47,133,598,773,1060,8.70,0.83,1.29,0.75,2.12,9.51,12.30,16.86,28.4,44.3,72.7
"DATSYUK, PAVEL",Detroit,225,3262:57,37,78,48,115,382,532,714,9.69,0.68,1.43,0.88,2.11,7.02,9.78,13.13,24.7,52.0,76.7
"LEE, ANDERS",NY Islanders,100,1194:26,24,18,10,42,208,278,325,11.54,1.21,0.90,0.50,2.11,10.45,13.96,16.33,38.7,29.0,67.7
"OKPOSO, KYLE",NY Islanders,258,3839:23,54,81,51,135,489,673,878,11.04,0.84,1.27,0.80,2.11,7.64,10.52,13.72,30.3,45.5,75.8
"KUNITZ, CHRIS",Pittsburgh,282,3935:01,59,79,46,138,517,706,916,11.41,0.90,1.20,0.70,2.10,7.88,10.76,13.97,26.2,35.1,61.3
"ZUCCARELLO, MATS",NY Rangers,180,2396:26,33,51,36,84,274,369,477,12.04,0.83,1.28,0.90,2.10,6.86,9.24,11.94,28.0,43.2,71.2
"MOSER, SIMON",Nashville,6,57:04,1,1,1,2,7,9,11,14.29,1.05,1.05,1.05,2.10,7.36,9.46,11.57,50.0,50.0,100.0
"LUCIC, MILAN",Boston,288,4068:15,56,86,53,142,423,623,836,13.24,0.83,1.27,0.78,2.09,6.24,9.19,12.33,27.6,42.4,70.0
"SEDIN, HENRIK",Vancouver,282,4007:39,27,112,56,139,270,352,457,10.00,0.40,1.68,0.84,2.08,4.04,5.27,6.84,14.8,61.2,76.0
"STAAL, ERIC",Carolina,286,4297:49,52,97,64,149,622,853,1098,8.36,0.73,1.35,0.89,2.08,8.68,11.91,15.33,28.4,53.0,81.4
"BRULE, GILBERT",Arizona,36,375:38,4,9,5,13,52,73,84,7.69,0.64,1.44,0.80,2.08,8.31,11.66,13.42,20.0,45.0,65.0
"THORNTON, JOE",San Jose,290,4074:23,30,110,67,140,336,452,580,8.93,0.44,1.62,0.99,2.06,4.95,6.66,8.54,16.2,59.5,75.7
"WHEELER, BLAKE",Winnipeg,289,4161:43,54,89,61,143,617,872,1074,8.75,0.78,1.28,0.88,2.06,8.90,12.57,15.48,27.8,45.9,73.7
"SCHWARTZ, JADEN",St. Louis,207,2709:21,39,54,35,93,330,426,543,11.82,0.86,1.20,0.78,2.06,7.31,9.43,12.03,32.8,45.4,78.2
"MACKINNON, NATHAN",Colorado,146,2020:00,24,45,25,69,335,443,544,7.16,0.71,1.34,0.74,2.05,9.95,13.16,16.16,26.4,49.5,75.8
"SYKORA, PETR",New Jersey,82,1113:53,17,21,11,38,139,198,259,12.23,0.92,1.13,0.59,2.05,7.49,10.67,13.95,34.0,42.0,76.0
"RYAN, BOBBY",Ottawa,276,3793:51,59,70,45,129,537,739,961,10.99,0.93,1.11,0.71,2.04,8.49,11.69,15.20,34.5,40.9,75.4
"POMINVILLE, JASON",Minnesota,293,4011:19,63,73,46,136,563,757,956,11.19,0.94,1.09,0.69,2.03,8.42,11.32,14.30,35.2,40.8,76.0
"HORTON, NATHAN",Columbus,124,1652:14,24,32,19,56,213,269,361,11.27,0.87,1.16,0.69,2.03,7.74,9.77,13.11,28.9,38.6,67.5
"HOFFMAN, MIKE",Ottawa,108,1240:13,24,18,13,42,207,278,391,11.59,1.16,0.87,0.63,2.03,10.01,13.45,18.92,42.1,31.6,73.7
"PROSPAL, VACLAV",Columbus,130,1777:51,20,40,20,60,179,234,304,11.17,0.68,1.35,0.68,2.02,6.04,7.90,10.26,25.0,50.0,75.0
"SAAD, BRANDON",Chicago,208,2728:23,40,52,37,92,384,492,609,10.42,0.88,1.14,0.81,2.02,8.44,10.82,13.39,29.6,38.5,68.1
"GIROUX, CLAUDE",Philadelphia,288,4185:29,51,90,56,141,564,751,1043,9.04,0.73,1.29,0.80,2.02,8.09,10.77,14.95,26.7,47.1,73.8
"LEHTERA, JORI",St. Louis,75,949:59,11,21,15,32,77,99,136,14.29,0.69,1.33,0.95,2.02,4.86,6.25,8.59,21.6,41.2,62.7
"PALMIERI, KYLE",Anaheim,188,2050:59,33,36,16,69,309,443,553,10.68,0.97,1.05,0.47,2.02,9.04,12.96,16.18,34.0,37.1,71.1
"LUPUL, JOFFREY",Toronto,206,2883:41,44,53,32,97,380,518,663,11.58,0.92,1.10,0.67,2.02,7.91,10.78,13.79,30.3,36.6,66.9
"TORRES, RAFFI",San Jose,123,1338:37,22,23,11,45,154,209,244,14.29,0.99,1.03,0.49,2.02,6.90,9.37,10.94,40.0,41.8,81.8
"LADD, ANDREW",Winnipeg,289,4083:06,61,76,42,137,579,790,1004,10.54,0.90,1.12,0.62,2.01,8.51,11.61,14.75,33.5,41.8,75.3
"ZETTERBERG, HENRIK",Detroit,250,3645:46,43,79,50,122,565,745,960,7.61,0.71,1.30,0.82,2.01,9.30,12.26,15.80,24.9,45.7,70.5
"TANGUAY, ALEX",Colorado,200,2690:09,37,53,33,90,168,223,293,22.02,0.83,1.18,0.74,2.01,3.75,4.97,6.54,30.6,43.8,74.4
"FORSBERG, FILIP",Nashville,100,1288:07,19,24,14,43,208,321,409,9.13,0.89,1.12,0.65,2.00,9.69,14.95,19.05,30.6,38.7,69.4
"IGINLA, JAROME",Colorado,286,4231:56,68,73,51,141,540,722,949,12.59,0.96,1.03,0.72,2.00,7.66,10.24,13.45,34.5,37.1,71.6
"STEPAN, DEREK",NY Rangers,280,3819:50,42,85,59,127,456,627,806,9.21,0.66,1.34,0.93,1.99,7.16,9.85,12.66,24.4,49.4,73.8
"POULIOT, BENOIT",Edmonton,246,2830:11,41,53,25,94,343,473,559,11.95,0.87,1.12,0.53,1.99,7.27,10.03,11.85,29.7,38.4,68.1
"GALLAGHER, BRENDAN",Montreal,207,2649:44,41,47,28,88,465,615,867,8.82,0.93,1.06,0.63,1.99,10.53,13.93,19.63,32.3,37.0,69.3
"KENINS, RONALDS",Vancouver,30,361:35,4,8,5,12,38,50,68,10.53,0.66,1.33,0.83,1.99,6.31,8.30,11.28,28.6,57.1,85.7
"RIBEIRO, MIKE",Nashville,284,4063:57,44,90,52,134,315,425,534,13.97,0.65,1.33,0.77,1.98,4.65,6.27,7.88,25.0,51.1,76.1
"FOLIGNO, NICK",Columbus,276,3706:20,47,75,38,122,418,530,658,11.24,0.76,1.21,0.62,1.98,6.77,8.58,10.65,28.1,44.9,73.1
"WELLWOOD, KYLE",Winnipeg,116,1429:50,18,29,15,47,115,155,190,15.65,0.76,1.22,0.63,1.97,4.83,6.50,7.97,30.5,49.2,79.7
"MAROON, PATRICK",Anaheim,148,1615:11,19,34,25,53,199,278,327,9.55,0.71,1.26,0.93,1.97,7.39,10.33,12.15,24.7,44.2,68.8
"KADRI, NAZEM",Toronto,220,2987:24,39,59,41,98,359,520,705,10.86,0.78,1.19,0.82,1.97,7.21,10.44,14.16,28.5,43.1,71.5
"KOPITAR, ANZE",Los Angeles,290,4149:28,51,85,53,136,466,641,816,10.94,0.74,1.23,0.77,1.97,6.74,9.27,11.80,27.1,45.2,72.3
"SEDIN, DANIEL",Vancouver,274,3875:24,45,82,53,127,580,769,965,7.76,0.70,1.27,0.82,1.97,8.98,11.91,14.94,27.8,50.6,78.4
"WELLMAN, CASEY",Washington,27,274:59,4,5,2,9,39,55,69,10.26,0.87,1.09,0.44,1.96,8.51,12.00,15.06,40.0,50.0,90.0
"MACDERMID, LANE",Calgary,21,122:42,2,2,1,4,11,13,14,18.18,0.98,0.98,0.49,1.96,5.38,6.36,6.85,40.0,40.0,80.0
"DROUIN, JONATHAN",Tampa Bay,70,770:48,1,24,15,25,63,93,135,1.59,0.08,1.87,1.17,1.95,4.90,7.24,10.51,3.1,75.0,78.1
"HORNQVIST, PATRIC",Pittsburgh,240,3145:01,46,56,33,102,589,779,955,7.81,0.88,1.07,0.63,1.95,11.24,14.86,18.22,31.1,37.8,68.9
"GABORIK, MARIAN",Los Angeles,239,3362:53,57,52,34,109,511,662,814,11.15,1.02,0.93,0.61,1.94,9.12,11.81,14.52,36.3,33.1,69.4
"COUTURE, LOGAN",San Jose,275,3673:47,60,59,44,119,594,817,1027,10.10,0.98,0.96,0.72,1.94,9.70,13.34,16.77,38.5,37.8,76.3
"OSHIE, TJ",St. Louis,261,3670:17,42,76,51,118,401,558,692,10.47,0.69,1.24,0.83,1.93,6.56,9.12,11.31,26.4,47.8,74.2
"NYQUIST, GUSTAV",Detroit,179,2186:31,36,34,24,70,305,418,535,11.80,0.99,0.93,0.66,1.92,8.37,11.47,14.68,40.9,38.6,79.5
"JAGR, JAROMIR",Florida,277,3875:53,42,82,49,124,475,662,849,8.84,0.65,1.27,0.76,1.92,7.35,10.25,13.14,24.6,48.0,72.5
"CARTER, JEFF",Los Angeles,257,3376:30,53,55,33,108,552,803,1014,9.60,0.94,0.98,0.59,1.92,9.81,14.27,18.02,37.1,38.5,75.5
"ANDRIGHETTO, SVEN",Montreal,12,94:05,2,1,1,3,9,10,16,22.22,1.28,0.64,0.64,1.91,5.74,6.38,10.20,40.0,20.0,60.0
"MCDONALD, ANDY",St. Louis,62,815:45,12,14,9,26,109,146,180,11.01,0.88,1.03,0.66,1.91,8.02,10.74,13.24,32.4,37.8,70.3
"DUCLAIR, ANTHONY",NY Rangers,18,188:27,1,5,4,6,16,21,31,6.25,0.32,1.59,1.27,1.91,5.09,6.69,9.87,12.5,62.5,75.0
"STALBERG, VIKTOR",Nashville,221,2702:22,37,49,33,86,426,591,737,8.69,0.82,1.09,0.73,1.91,9.46,13.12,16.36,33.3,44.1,77.5
"KOSTITSYN, ANDREI",Nashville,72,943:02,11,19,9,30,110,143,204,10.00,0.70,1.21,0.57,1.91,7.00,9.10,12.98,25.0,43.2,68.2
"BONINO, NICK",Vancouver,229,2656:54,37,47,31,84,297,401,495,12.46,0.84,1.06,0.70,1.90,6.71,9.06,11.18,33.0,42.0,75.0
"GALCHENYUK, ALEX",Montreal,193,2374:05,32,43,32,75,269,370,485,11.90,0.81,1.09,0.81,1.90,6.80,9.35,12.26,31.1,41.7,72.8
"MACARTHUR, CLARKE",Ottawa,254,3294:03,45,59,38,104,388,511,691,11.60,0.82,1.07,0.69,1.89,7.07,9.31,12.59,30.6,40.1,70.7
"SEMIN, ALEXANDER",Carolina,243,3486:39,42,68,46,110,482,739,1048,8.71,0.72,1.17,0.79,1.89,8.29,12.72,18.03,25.1,40.7,65.9
"TATAR, TOMAS",Detroit,173,2065:03,35,30,18,65,285,405,548,12.28,1.02,0.87,0.52,1.89,8.28,11.77,15.92,38.5,33.0,71.4
"HARTNELL, SCOTT",Columbus,269,3624:10,50,64,42,114,511,687,836,9.78,0.83,1.06,0.70,1.89,8.46,11.37,13.84,28.9,37.0,65.9
"PARENTEAU, PIERRE",Montreal,239,3370:06,37,69,45,106,360,463,590,10.28,0.66,1.23,0.80,1.89,6.41,8.24,10.50,25.7,47.9,73.6
"TIERNEY, CHRIS",San Jose,43,477:10,5,10,7,15,42,59,80,11.90,0.63,1.26,0.88,1.89,5.28,7.42,10.06,23.8,47.6,71.4
"VRBATA, RADIM",Vancouver,270,3597:04,54,59,36,113,595,819,1048,9.08,0.90,0.98,0.60,1.88,9.92,13.66,17.48,36.0,39.3,75.3
"LANDESKOG, GABRIEL",Colorado,281,4077:40,50,78,55,128,609,793,1005,8.21,0.74,1.15,0.81,1.88,8.96,11.67,14.79,27.5,42.9,70.3
"FILPPULA, VALTTERI",Tampa Bay,279,3888:47,46,76,48,122,340,446,564,13.53,0.71,1.17,0.74,1.88,5.25,6.88,8.70,27.5,45.5,73.1
"BACKSTROM, NICKLAS",Washington,254,3638:51,37,77,37,114,359,523,642,10.31,0.61,1.27,0.61,1.88,5.92,8.62,10.59,25.3,52.7,78.1
"FONTAINE, JUSTIN",Minnesota,137,1504:30,20,27,17,47,169,232,297,11.83,0.80,1.08,0.68,1.87,6.74,9.25,11.84,32.8,44.3,77.0
"PARISE, ZACH",Minnesota,271,3966:28,55,68,39,123,638,833,997,8.62,0.83,1.03,0.59,1.86,9.65,12.60,15.08,33.5,41.5,75.0
"BAERTSCHI, SVEN",Vancouver,69,774:37,8,16,9,24,73,93,123,10.96,0.62,1.24,0.70,1.86,5.65,7.20,9.53,26.7,53.3,80.0
"HAGELIN, CARL",NY Rangers,266,3588:17,45,66,34,111,536,701,901,8.40,0.75,1.10,0.57,1.86,8.96,11.72,15.07,27.1,39.8,66.9
"VAN_DER_GULIK, DAVID",Los Angeles,37,259:00,1,7,5,8,31,42,53,3.23,0.23,1.62,1.16,1.85,7.18,9.73,12.28,6.7,46.7,53.3
"PAVELSKI, JOE",San Jose,294,4150:23,68,60,38,128,570,836,1068,11.93,0.98,0.87,0.55,1.85,8.24,12.09,15.44,38.2,33.7,71.9
"KANE, EVANDER",Winnipeg,222,3309:55,53,49,34,102,663,917,1166,7.99,0.96,0.89,0.62,1.85,12.02,16.62,21.14,35.8,33.1,68.9
"LECAVALIER, VINCENT",Philadelphia,229,2870:21,34,54,35,88,329,447,568,10.33,0.71,1.13,0.73,1.84,6.88,9.34,11.87,27.6,43.9,71.5
"CULLEN, MATT",Nashville,254,3098:36,32,63,42,95,360,464,596,8.89,0.62,1.22,0.81,1.84,6.97,8.98,11.54,22.7,44.7,67.4
"O_REILLY, RYAN",Colorado,272,3951:13,44,77,42,121,439,560,722,10.02,0.67,1.17,0.64,1.84,6.67,8.50,10.96,27.2,47.5,74.7
"FRANZEN, JOHAN",Detroit,205,2713:35,34,49,34,83,383,546,665,8.88,0.75,1.08,0.75,1.84,8.47,12.07,14.70,28.6,41.2,69.7
"SZCZECHURA, PAUL",Buffalo,9,98:10,1,2,2,3,10,12,15,10.00,0.61,1.22,1.22,1.83,6.11,7.33,9.17,20.0,40.0,60.0
"LITTLE, BRYAN",Winnipeg,274,3899:51,44,75,47,119,380,512,663,11.58,0.68,1.15,0.72,1.83,5.85,7.88,10.20,25.4,43.4,68.8
"VAN_RIEMSDYK, JAMES",Toronto,253,3610:44,50,60,37,110,568,731,908,8.80,0.83,1.00,0.61,1.83,9.44,12.15,15.09,31.6,38.0,69.6
"WILLIAMS, JUSTIN",Los Angeles,293,3971:49,45,76,36,121,642,864,1078,7.01,0.68,1.15,0.54,1.83,9.70,13.05,16.28,26.5,44.7,71.2
"CONACHER, CORY",NY Islanders,141,1609:03,14,35,17,49,169,213,271,8.28,0.52,1.31,0.63,1.83,6.30,7.94,10.11,18.4,46.1,64.5
"ERIKSSON, LOUI",Boston,272,3714:32,41,72,44,113,389,537,658,10.54,0.66,1.16,0.71,1.83,6.28,8.67,10.63,26.5,46.5,72.9
"ANISIMOV, ARTEM",Columbus,247,2961:53,42,48,28,90,333,473,637,12.61,0.85,0.97,0.57,1.82,6.75,9.58,12.90,36.8,42.1,78.9
"MOULSON, MATT",Buffalo,281,4114:27,50,75,49,125,508,672,863,9.84,0.73,1.09,0.71,1.82,7.41,9.80,12.58,28.6,42.9,71.4
"FISHER, MIKE",Nashville,244,3464:18,52,53,30,105,380,515,658,13.68,0.90,0.92,0.52,1.82,6.58,8.92,11.40,34.4,35.1,69.5
"PEVERLEY, RICH",Dallas,166,1913:44,17,41,25,58,244,336,412,6.97,0.53,1.29,0.78,1.82,7.65,10.53,12.92,23.6,56.9,80.6
"STAFFORD, DREW",Winnipeg,272,3633:52,46,64,44,110,517,668,829,8.90,0.76,1.06,0.73,1.82,8.54,11.03,13.69,33.8,47.1,80.9
"RYDER, MICHAEL",New Jersey,257,3357:52,49,52,29,101,428,580,762,11.45,0.88,0.93,0.52,1.80,7.65,10.36,13.62,36.6,38.8,75.4
"BACKES, DAVID",St. Louis,284,4034:48,42,79,42,121,513,709,855,8.19,0.62,1.17,0.62,1.80,7.63,10.54,12.71,24.7,46.5,71.2
"ELIAS, PATRIK",New Jersey,263,3370:49,40,61,40,101,350,461,591,11.43,0.71,1.09,0.71,1.80,6.23,8.21,10.52,33.3,50.8,84.2
"HUBERDEAU, JONATHAN",Florida,196,2611:38,30,48,29,78,310,401,522,9.68,0.69,1.10,0.67,1.79,7.12,9.21,11.99,27.8,44.4,72.2
"RICHARDS, BRAD",Chicago,286,3993:28,48,71,42,119,549,741,960,8.74,0.72,1.07,0.63,1.79,8.25,11.13,14.42,28.6,42.3,70.8
"SCEVIOUR, COLTON",Dallas,98,1108:34,15,18,6,33,152,220,286,9.87,0.81,0.97,0.32,1.79,8.23,11.91,15.48,30.0,36.0,66.0
"READ, MATT",Philadelphia,276,3528:34,48,57,27,105,398,575,734,12.06,0.82,0.97,0.46,1.79,6.77,9.78,12.48,33.8,40.1,73.9
"DUBINSKY, BRANDON",Columbus,229,2926:27,29,58,35,87,351,477,611,8.26,0.59,1.19,0.72,1.78,7.20,9.78,12.53,24.2,48.3,72.5
"DESHARNAIS, DAVID",Montreal,290,3935:59,36,81,48,117,265,350,465,13.58,0.55,1.23,0.73,1.78,4.04,5.34,7.09,18.8,42.2,60.9
"SODERBERG, CARL",Boston,161,2089:29,19,43,23,62,218,305,440,8.72,0.55,1.23,0.66,1.78,6.26,8.76,12.63,23.5,53.1,76.5
"PERRON, DAVID",Pittsburgh,264,3754:17,52,59,33,111,441,572,750,11.79,0.83,0.94,0.53,1.77,7.05,9.14,11.99,35.1,39.9,75.0
"BJUGSTAD, NICK",Florida,159,2063:30,29,32,18,61,313,405,500,9.27,0.84,0.93,0.52,1.77,9.10,11.78,14.54,35.8,39.5,75.3
"OVECHKIN, ALEX",Washington,285,4269:27,73,53,38,126,781,1137,1608,9.35,1.03,0.74,0.53,1.77,10.98,15.98,22.60,42.7,31.0,73.7
"BEGIN, STEVE",Calgary,36,237:20,3,4,0,7,28,46,55,10.71,0.76,1.01,0.00,1.77,7.08,11.63,13.90,27.3,36.4,63.6
"GAUDREAU, JOHNNY",Calgary,81,1119:51,14,19,11,33,115,155,206,12.17,0.75,1.02,0.59,1.77,6.16,8.30,11.04,25.9,35.2,61.1
"KOIVU, SAKU",Anaheim,186,2382:26,21,49,18,70,180,237,318,11.67,0.53,1.23,0.45,1.76,4.53,5.97,8.01,21.0,49.0,70.0
"TURRIS, KYLE",Ottawa,267,3746:02,44,66,47,110,504,686,922,8.73,0.70,1.06,0.75,1.76,8.07,10.99,14.77,26.5,39.8,66.3
"BAILEY, JOSH",NY Islanders,265,3445:07,36,65,38,101,335,452,633,10.75,0.63,1.13,0.66,1.76,5.83,7.87,11.02,24.7,44.5,69.2
"KREIDER, CHRIS",NY Rangers,169,2149:37,27,36,22,63,282,393,465,9.57,0.75,1.00,0.61,1.76,7.87,10.97,12.98,27.3,36.4,63.6
"CONNOLLY, TIM",Toronto,70,888:49,7,19,12,26,69,107,144,10.14,0.47,1.28,0.81,1.76,4.66,7.22,9.72,21.9,59.4,81.2
"TROCHECK, VINCENT",Florida,70,889:34,8,18,13,26,105,151,185,7.62,0.54,1.21,0.88,1.75,7.08,10.18,12.48,21.6,48.6,70.3
"KILLORN, ALEX",Tampa Bay,191,2571:11,27,48,25,75,308,417,534,8.77,0.63,1.12,0.58,1.75,7.19,9.73,12.46,23.5,41.7,65.2
"HIGGINS, CHRIS",Vancouver,267,3469:32,42,59,33,101,490,654,800,8.57,0.73,1.02,0.57,1.75,8.47,11.31,13.83,29.0,40.7,69.7
"GRABOVSKI, MIKHAIL",NY Islanders,231,3108:24,41,49,31,90,340,480,678,12.06,0.79,0.95,0.60,1.74,6.56,9.27,13.09,31.5,37.7,69.2
